,Shared topic 1,Shared topic 2,Shared topic 3,Shared topic 4,Shared topic 5,Shared topic 6,Shared topic 7,Shared topic 8,Shared topic 9,Shared topic 10,RNA private topic 1,RNA private topic 2,RNA private topic 3,RNA private topic 4,RNA private topic 5,RNA private topic 6,RNA private topic 7,RNA private topic 8,RNA private topic 9,RNA private topic 10
Uchl5,-0.22632591,0.5734238,0.37597117,-0.40187603,-0.1479968,-0.68667257,-0.4304535,-0.75403327,0.7338018,0.2362779,-0.14558257,-0.13292547,-0.62487715,-0.5977742,0.9185061,-0.022031177,0.77246356,-0.76236683,-0.6680287,-0.4154839
Rgs2,0.84459686,-0.46603572,-0.4222045,0.6221614,0.41988668,-1.2069346,0.8982231,-0.674039,-0.68587446,-0.7915221,0.50974643,0.9537512,-1.0259073,-0.6596214,-0.66021013,-0.7443472,-0.93058324,-0.47508883,0.60617244,-0.6548786
BC003331,-0.045597482,0.1745295,-0.015940625,0.11755767,-0.1922124,0.26443574,0.0476076,0.09009527,-0.16178916,0.0128589105,0.07757301,-0.007954375,-0.061935,-0.050886415,-0.0073140627,-0.116696596,-0.049147803,0.04202642,0.03611936,-0.018977147
Tpr,0.043341592,-0.15423097,-0.07878834,0.028052198,0.010266636,0.044932157,0.04909321,0.25740665,-0.074762374,-0.109607525,0.07796689,-0.009498166,-0.07437721,-0.27414736,-0.07712138,-0.1570822,0.02286947,0.35785967,0.17173839,-0.028971802
Swt1,0.09945171,0.16211742,-0.19598876,0.4442945,-0.072714575,0.38703036,0.2749842,-0.15555568,-0.31061754,-0.88237107,0.19476089,0.25177374,-1.033744,-0.030308496,-0.30032,-0.36038584,-0.31013417,0.60527027,0.1753277,-0.12078612
Trmt1l,0.012224933,0.29477766,0.10094868,0.026145454,-0.0854679,-0.15960225,-0.0075476533,0.43415588,-0.023366978,-0.6740357,0.0061778924,-0.23038296,-0.3087647,0.40782794,0.01506381,0.011585224,-0.07310575,-0.027766304,-0.010735307,-0.105016015
Rgl1,-0.0218293,-0.0060884715,0.2251404,-0.051666137,0.28195825,-1.1199033,0.054161195,-0.34229267,-0.3583489,0.14050792,-0.053910315,0.1861987,0.10501734,-0.7849427,-0.54572237,0.018183185,-0.08179053,-1.1532683,0.11159613,0.4603085
Arpc5,-0.038751997,0.08703189,-0.18623227,-0.37754217,0.5832483,0.42822668,0.14888135,0.03016336,-0.25114626,-0.21865188,-0.6172112,-0.13201676,0.2453106,0.563872,-0.6289946,-0.68841755,0.15696222,0.08306712,-0.79295397,0.38953775
Smg7,0.022946749,0.051688857,0.065505326,-0.16677485,-0.093899794,-0.49854016,0.007851684,0.061206754,0.0049291262,0.22757733,-0.034214363,-0.0036165027,-0.24259955,-0.11239871,0.00952903,0.049789112,0.0033925362,-0.48406252,-0.0047254874,0.0022754632
Nmnat2,-0.14315978,-1.2051713,0.63620406,-0.37127936,-0.1593789,-0.7229731,-0.31244388,-0.31732982,0.3758799,0.8163081,-0.7963415,-0.8948614,-0.56534153,-0.49654305,0.79888654,-0.035871673,0.2578065,-0.8473767,0.25865772,0.77447647
Lamc1,0.027807003,0.33411226,0.12600166,-0.018554263,-0.6318011,0.4267937,-0.35757917,1.1469779,-0.9608535,-0.8939548,0.20690483,-0.6035153,-1.0242958,-0.017703297,-0.46988282,-0.18253583,0.017941264,0.98173016,-0.2489384,0.0070118965
Dhx9,0.043546755,-0.07951089,0.0073980982,0.122941405,-0.053167176,0.20645702,-0.61644655,0.09179353,-0.007113408,0.2647497,-0.026148375,-0.61384237,-0.16870219,0.45842552,0.006867979,0.0051453467,-0.03787024,0.026347993,0.031750955,0.0073621785
Cacna1e,0.3928937,-0.82666844,-0.015437488,0.4182883,0.6371973,-1.5019008,0.17600723,-1.1634623,0.12527347,-0.16582151,0.21867676,0.046808917,0.34074783,-1.0585078,-0.91691357,-0.17128153,0.28238878,-1.1128163,0.28569046,0.40629053
Acbd6,0.07497882,-0.052795436,0.09657821,-0.039564803,-0.13892181,0.11895417,0.013464116,-0.5958795,0.14984176,-0.27699432,0.0066856826,-0.038056068,-0.38977453,-0.10341856,0.016887007,-0.020486856,0.041464817,-0.15508816,-0.14881225,-0.004713558
Tor1aip1,-0.2160465,0.5221536,-0.285915,0.0044278568,-0.3235486,0.43493897,-0.08795435,0.85481954,-0.19509064,-0.6508815,-0.27135706,-0.08207522,-0.045672588,-0.14877084,-0.23241162,-0.10902413,-0.031910647,1.0277735,-0.1214826,-0.033619713
Soat1,-0.8275257,0.4240896,-0.07249305,-0.6024539,-0.3023798,-0.12353166,0.4483394,0.5394316,0.059742536,0.013270164,-0.30218342,-0.3105728,-0.002084854,-0.50247365,0.29275414,-0.044644464,-0.13880211,1.0675863,-0.3712683,-0.25841486
Ralgps2,0.54999495,-0.11446825,-0.31993872,0.39057153,0.18681675,-0.6163806,0.16046837,-0.38895708,0.14575897,-0.47091755,0.44966656,0.0041480376,-1.0652721,-0.9552236,-0.9592457,-1.0660518,0.36088628,0.44603342,0.45940012,0.02069343
Rasal2,-0.11732859,-0.45705026,0.44282117,-0.38379776,0.35985455,-0.36131546,-0.6243174,0.07336515,0.078533754,0.43914524,-0.5113371,-0.23191807,0.14815158,-0.47681692,0.17839776,0.51607424,-0.5849477,-0.22209437,-0.2163541,0.5247473
Tnr,-0.99422157,0.62192184,0.094468445,-0.70461315,0.5197622,0.6891367,-0.8284464,-0.101042144,-0.030809546,-0.06394433,-0.060260225,-0.99991274,0.08994734,0.73006946,0.0056321356,-0.57155174,0.14223777,-0.60666865,-0.9869035,0.46378285
Cacybp,-0.14741763,0.1284187,0.064917386,-0.05657048,-0.5491041,-0.0074004536,-0.03653211,0.09148997,0.1892537,0.21572983,-0.090408236,-0.19230539,-0.49305996,0.29836628,0.06946757,-0.3721322,0.051245254,-0.44536462,-0.055988524,0.13283892
Ankrd45,0.64829606,-0.80163133,0.69732255,0.4099457,-0.8077066,-1.6796408,-0.54349774,-1.3401288,0.75459605,0.275592,0.0021573012,-0.14081211,-0.31226277,-0.7100931,0.45399714,0.36384818,0.751338,-0.8106431,-0.17791994,-0.3018743
Suco,0.07434904,-0.6791997,0.019074015,0.094057456,0.0852004,0.25841433,-0.35684517,0.19590518,-0.05384504,-0.23358274,0.01172706,-0.13545327,-0.123425074,-0.55213135,0.0013185149,-0.123542145,-0.0023509234,0.37511086,0.024473287,0.017966427
Dnm3,-0.103274874,0.2392321,-0.31906462,0.07274918,0.2750646,0.13285162,-0.015441352,-0.054788325,-0.3609324,-0.08816268,0.13365115,-0.04033503,0.28793138,0.15342169,0.005168662,-0.062125508,0.097635776,-0.8803759,0.25023174,-0.7985654
Vamp4,-0.19887637,-0.0822774,0.049739756,-0.11907166,0.16019252,-0.26168358,-0.39638278,0.23784515,0.045974676,0.10685476,-0.026622677,-0.016750885,0.5003897,-0.1555392,0.017198497,0.09756188,0.005594808,-0.19811085,-0.41008127,-0.06542501
Kifap3,0.031392775,-0.33454362,-0.119342715,-0.020132726,0.025592184,-0.39246836,0.05887939,-0.17843215,0.06608017,0.20944087,-0.09333242,0.10457061,0.3666919,-0.45688555,-0.049400985,-0.27628005,0.10339509,-0.6057799,0.07680908,0.0039374977
Atp1b1,-0.22987923,-0.093625724,-0.169075,-0.20275642,0.36372787,-0.81912494,0.07842315,0.30120978,-0.0774272,0.5889103,-0.19826946,-0.135407,0.88156956,-0.26749068,0.1761201,0.06337453,-0.109341465,-0.65486354,0.14077128,-0.0469982
Tiprl,-0.10661408,0.2292019,0.32490134,-0.82602614,-0.018286185,-0.31926718,0.063366935,-0.034617066,0.14615011,-0.071848005,-0.2807608,-0.34001967,0.051237762,-0.45683008,0.20246418,-0.17268135,-0.17502242,-0.02020901,-0.16874349,0.40402284
Mpc2,-0.4898559,0.26457283,-0.18838647,-0.37758392,0.34749937,0.08504721,-0.677934,0.3188436,0.11235252,0.52788985,-0.48397738,-0.4270517,0.6312441,-0.10433237,0.60889643,-0.27551046,-0.21496865,-0.2653713,-0.10216639,0.04149965
Creg1,-0.29407722,-0.297589,-0.18473393,-0.3154648,0.06785635,-0.34906617,-0.26564008,0.9106626,0.28531754,0.35489422,-0.3074628,0.004575899,0.90539354,-0.63864005,0.2957721,-0.08838144,-0.15286271,0.5467083,-0.12458474,-0.2639058
ENSMUSG00000026558,-0.4505725,-0.17010428,0.24400452,-0.6410616,-0.47168761,0.049745284,-0.14330208,-0.74459004,0.6294842,0.61280245,-0.604249,-0.5730267,0.25581747,0.31782603,0.38006845,0.10835384,0.43232802,-0.65710205,-0.19959924,0.064677306
Tmco1,-0.08633176,0.26641443,0.049799424,-0.11717168,-0.21769294,0.5554258,0.0784768,0.11899334,-0.03511325,-0.63483894,0.005951092,0.085297644,-0.67798007,0.28982672,-0.06455969,-0.091515504,0.04116797,0.1304413,-0.09935535,-0.035818726
Mgst3,-0.813543,0.3799098,0.43072852,-0.8897082,0.028857177,-0.31949368,-0.7433397,-0.3956486,0.40860343,0.70054555,-0.2080259,-0.32725173,-0.23255834,-0.49800348,0.2869972,0.51287735,0.45471457,0.0785635,-0.16140845,-0.06863987
Rgs5,-0.09029667,0.45452952,-0.9334957,-1.2225456,-0.6994031,-0.36467993,-0.059911728,1.650441,-0.5113691,-0.015305513,-0.9576141,0.49087512,0.34076387,-0.6764603,-0.8570724,0.44290856,-0.8930377,0.9130716,0.20131142,-0.6292176
Nos1ap,-0.010296357,-0.44224152,0.0027115133,-0.026489172,-1.0975726,-0.9191235,0.062538825,-1.2014213,0.98590976,0.5960795,-0.1991145,-0.19234143,-0.42186385,-0.9999044,0.5276145,0.26633027,0.57707584,-0.92074114,-0.107700855,0.50379103
Atf6,0.1136224,-0.2809539,0.044140037,-0.044439964,-0.26988944,-0.35481519,-0.46871272,-0.13227338,0.81263506,0.04514669,-0.0678745,-0.1683323,0.053748567,-0.5027497,0.14021218,0.47469953,0.22443008,-0.55495334,-0.3703968,0.07408651
Ndufs2,0.06902239,0.18683103,-0.0034238552,0.013249847,-0.112773776,0.13106827,-0.033205844,-0.4335662,0.062440407,-0.39116603,-0.032072462,0.02050418,-0.27293426,0.30260226,0.07597173,-0.124794304,0.003009194,-0.22456345,-0.02211057,-0.031302582
Adamts4,-1.6844485,1.3633667,-1.7386736,-1.2491155,-0.98655605,1.8408298,-0.99711186,-1.2678564,-1.5128393,-1.4751204,-0.9462687,-1.0823545,-0.74483573,2.158067,-1.4386147,-1.4827937,-0.72354674,-0.49154404,-1.1507276,-1.7083223
Ufc1,-0.1431276,0.23376215,0.104170054,-0.5054906,0.063830495,0.072974026,-0.18834901,-0.09946786,0.15080148,0.19309534,-0.38201714,0.046352595,0.07824146,-0.09876683,0.15065917,0.005693629,-0.0971605,-0.036228124,-0.4633741,0.011338546
Pfdn2,-0.34886155,0.002913759,0.1638478,-0.4318469,0.03118473,-0.20014398,-0.39704978,0.13836384,0.28094733,-0.017413022,-0.3412561,0.02556814,-0.046099894,0.09510366,-0.03719304,-0.07868871,0.01902527,0.19339141,-0.13196026,0.16670376
Dcaf8,0.043668438,-0.010849463,0.33080173,-0.2536585,-0.13366228,0.15554999,-0.46031055,0.21095146,0.102341756,0.010196129,-0.07727024,-0.21679863,-0.53076506,-0.39076835,0.027298136,0.17380136,0.038047243,0.58531964,-1.1143593,-0.098209076
Igsf8,-0.5950304,0.25509024,-0.015651006,-0.4147559,0.16909634,0.80639976,0.088404864,-1.2527585,0.17273355,-0.4171958,-0.7172266,-0.023091579,-0.8304993,0.78297967,-0.0066767037,-0.4946459,0.51238596,-0.26304615,-0.39004642,0.3175809
Fmn2,-0.19169897,-0.16450389,0.45559326,-0.3257062,0.108924925,-0.4071445,-0.42278224,0.024508476,0.40097898,0.14346042,-0.27291903,-0.40027058,-0.011702575,-1.0047243,-0.2500538,0.43044117,0.4633379,0.14530285,-0.42315915,0.020702237
Rgs7,-0.05595444,-0.6399239,0.81129,0.11023601,-0.2761836,-1.1925106,-0.15632558,-0.5643032,0.33818284,0.076379456,-0.1680327,-0.118136995,-0.41751063,-0.66237825,-0.25274235,0.8370788,0.16332145,-0.99507743,0.10426193,0.409768
Fh1,-0.13169345,-0.64125013,0.28338736,-0.03385458,0.41819298,0.01802544,-0.60861576,0.12230375,-0.08362854,-0.16528702,-0.18692392,0.07543794,-0.6127411,-0.060977142,-0.019561324,0.032017604,0.12285076,-0.031496685,-0.4137213,0.09252086
Sdccag8,-0.0057597635,-0.16116568,0.048424006,0.029874599,0.025248576,-0.09792062,0.052944757,-0.106403254,-0.30216047,-0.009879458,0.044401895,-0.11578571,0.07872507,-0.30760142,-0.037230678,-0.009780494,-0.040191177,0.34530622,0.007709055,-0.012518775
Adss,0.6509048,-1.1616542,0.12901853,0.079835445,0.07438099,-0.4463902,-0.1882379,-0.45179427,0.4295826,-0.3479882,0.5233127,-0.114309914,-0.47351116,-1.0331916,0.17556953,0.21658751,-0.26076636,0.44947165,-0.39885357,-0.032817427
Cox20,0.12068089,0.016457759,-0.23423636,-0.12926757,-0.3136454,0.5044465,-0.04744572,0.37121227,0.08299922,-0.6493602,-0.09342622,-0.037243553,-0.3869324,-0.66681683,-0.06923999,-0.427101,0.22920957,0.93821603,0.4006403,-0.45501664
Cnst,0.86651504,-1.0896257,0.053667657,0.42673615,-0.9693069,-0.5256171,0.36503595,-0.8531998,0.18938491,0.13734731,0.36504117,-0.14910467,-0.67522794,-0.4561226,-0.24735816,0.06509317,0.087723054,-0.813702,0.53541195,-0.24377309
Sccpdh,-1.1619332,0.23384766,-0.29531482,-0.5363365,0.6045461,0.9694418,-0.86943156,-0.41236398,-0.3998613,0.42745665,-0.53440917,-0.44056362,0.3831632,0.90172654,-0.14132494,-0.5393868,-0.07263213,-0.3997301,0.06466023,0.46599928
Psen2,0.08637905,-0.18285069,0.18875389,-0.86938804,0.68965435,0.18947479,-0.3990867,0.101349846,0.13263912,-0.5152061,-0.2772854,-0.57461596,0.74983054,-0.08795706,0.0641085,-0.5754599,0.4157758,0.1370595,-0.30746514,-0.016041951
Parp1,0.10854348,-0.34375498,0.118441135,-0.040395178,-0.024271073,-0.19031002,-0.10044333,-0.4768446,0.0049395016,0.367044,0.006270806,-0.0751252,-0.17663175,-0.22528796,0.002348204,0.06645487,0.0025748997,-0.021022968,-0.041730624,0.00048492392
Acbd3,-1.2138864,-0.18771479,-0.11253298,-0.05201725,0.5009346,0.11951137,-0.0092628505,-0.2512274,0.13270552,0.13671742,0.0039987047,-0.62329555,-0.032110207,-0.4289377,0.11166596,-0.07310894,-0.041561004,-0.18517485,0.0002678159,0.030094178
H3f3a,0.063707784,0.47366944,-0.2522153,-0.0150286695,-0.3216687,0.8971716,0.2097366,-0.018991375,-0.3654134,-0.6041171,-0.019754898,0.17020938,-0.65869576,0.35443476,-0.5300814,-0.07125725,-0.37256074,0.8091905,-0.044438086,-0.32489341
Sde2,-0.077583194,-0.61964333,-0.0035107424,-0.069489315,0.0771021,0.07350006,0.0945486,-0.07780046,0.39044905,-0.72922164,-0.0931819,-0.04115047,-0.3750009,0.10075272,-0.106426105,-0.18219967,0.12032818,-0.1921845,0.004242441,0.03732358
Nvl,-0.011542455,-0.0008871511,0.14896415,0.010987266,0.02466346,0.01244674,-0.049025804,-0.24582632,-0.0049632564,-0.31958735,0.040879622,-0.04399222,0.07859102,-0.3486022,-0.01570679,0.037695114,-0.012084869,-0.3934998,-0.048207164,-0.00898433
Cnih4,0.27583802,0.19008657,0.1161861,-0.12754159,-0.24537958,0.28618827,-0.026233092,-0.8661943,0.23560768,-0.916519,-0.1865401,-0.26606804,-0.7550421,0.23811947,0.18093504,-0.6509604,-0.024334285,-0.5695975,0.09728416,0.24007313
Enah,-0.95213664,-0.30009243,-0.034671675,-0.37233686,0.61379,-0.6702991,-0.776623,0.65869176,0.26160386,0.25525516,-0.3143238,-0.8119752,0.535637,-0.41648057,0.23385723,-0.17893827,0.49046835,0.585265,-0.4380355,-0.033412
Trp53bp2,-0.7929804,0.765099,-0.51885104,-0.36764148,0.06563617,0.89743185,0.08277841,0.5912252,-0.38490233,-0.8120001,-0.33723873,-0.15111518,-0.82381976,0.5269107,-0.168529,-0.13721086,-0.67482656,0.89347726,-0.41104934,-0.53314173
Capn2,-0.81849825,0.60341364,0.11285264,-0.662435,0.4390822,0.38594756,-0.09333136,0.78920996,-0.48567212,-0.38545287,-0.3543876,-0.26462612,-0.2892786,-0.44738355,0.9798663,-0.20724352,-0.87659806,0.7978441,-0.4773918,-0.84603655
Brox,0.04710832,-0.47497872,0.16933095,0.2196087,0.06420351,0.09563646,-0.15868089,-0.42907986,-0.08195242,-0.2743009,-0.016849002,0.009556774,-0.03622996,-0.8005885,0.065592304,0.0064248038,-0.021919198,0.2052267,-0.07884906,-0.0067416183
Aida,-0.6477149,-0.16557445,-0.10404191,-0.019993493,0.32905868,0.19464473,-0.45826682,0.44279295,-0.02059853,-0.32148963,0.039746374,-0.09126214,-0.08101008,0.21216066,0.1017444,-0.06912007,0.075921185,0.47405842,-0.2041608,-0.16148198
Mia3,-0.07626761,-0.09736255,0.1959767,-0.060787596,0.028617134,-0.18599777,-0.1526042,-0.06615681,0.0010990788,0.15441199,-0.030424958,-0.027903808,-0.16945343,-0.1955705,0.070165806,0.0049767485,0.016956251,-0.21983925,0.014161113,0.0067504845
Marc2,-0.24506165,0.49149963,0.22302352,-0.29727995,-0.4691446,0.21053249,0.20658699,-0.19096442,-0.3245939,-0.029917127,-0.09945502,0.26428422,0.10556566,0.25077865,-0.49152473,-0.41992223,-0.1573916,-0.5457395,-0.076466806,0.61404645
Mark1,0.3649046,-0.63268036,0.38060066,0.2237513,-0.39650708,-0.8065759,-0.03826152,-0.9123048,0.06546806,0.5565479,0.33215073,-0.17841603,-0.46889895,-0.7606861,0.14255641,0.7418046,0.15625057,-0.4445594,-0.48110026,-0.21258375
Rab3gap2,-0.19804381,-0.13302743,0.1679034,0.09409142,-0.17354037,-0.41922718,0.08779975,-0.22840941,-0.014486157,0.11781837,0.02100976,-0.33421388,-0.14605188,0.00513461,0.049068455,-0.15356249,-0.013696207,-0.5210361,0.40760228,0.038244568
Bpnt1,-0.55589503,-0.25731492,0.5775188,-0.038700487,0.2068887,0.44248524,-0.5419592,-0.32125542,0.097893745,0.10326793,-0.44150454,-0.5576691,-0.57871145,0.7514302,-0.109417416,-0.13389091,0.21957253,-0.4232119,-0.3572566,0.38389295
Eprs,0.09039297,0.09193365,-0.19938828,0.14003818,-0.057523996,0.30895865,0.11148977,-0.6452615,-0.120434396,-0.14071317,-0.30066034,0.21475175,-0.9217567,0.18276027,0.16909692,-0.26181194,-0.1182958,0.15795125,0.20342332,-0.15168434
Smyd2,-0.8934934,-1.1507359,0.68836045,-1.3176744,0.20077449,-0.39141724,0.13880664,-0.64888054,0.44486958,0.8548124,-0.8188149,-0.12704259,0.20057555,-1.1098728,0.5792943,0.73754585,0.58813035,-0.85530716,-0.6264336,0.3627759
Nenf,-0.07566546,-0.23004241,0.17280437,-0.6215385,0.062025193,0.72557575,-1.3477925,-0.8419377,-0.07183904,0.70500934,-0.2590792,-0.053800277,0.47670907,0.13572992,-0.13533258,0.20696607,0.4885545,-0.030430013,-0.8014715,-0.05499268
Ppp2r5a,0.2564946,0.028792446,0.11382634,-0.07612367,-0.9047369,-0.21195917,-0.0507769,0.5596198,-0.15623984,-0.1267012,0.00712692,0.15045853,-0.43036956,-0.06997832,-0.08820664,0.04233314,-0.083355196,0.22819886,-0.12750344,0.03616309
Syt14,0.5843761,-1.3892785,0.7016933,0.39371964,0.89039874,-1.016717,-0.19546945,-0.8046809,-0.9347934,-0.25055912,0.16567497,0.36066484,-0.7263205,-0.14949644,-0.14497304,0.21930765,-0.13159792,-0.66505694,0.2636653,-0.3738896
Hspa14,0.1548744,-0.008938111,0.14251347,0.18176444,0.19706914,-0.03717067,-0.11218209,-0.8152632,-0.09575573,-0.6647794,-0.005415095,-0.050732236,-0.5853919,-0.026062632,-0.21289045,-0.024218062,-0.052358065,0.4443904,-0.03258462,-0.097167015
Frmd4a,-0.7088122,0.11292123,-0.0093642995,-0.10006344,0.19909729,0.30178365,-0.1112209,0.60776603,-0.37465644,-0.020529598,0.41738054,-0.29077965,0.441061,-0.16981114,-0.20419236,-0.35145885,0.07883579,0.36510846,-0.3893427,-0.005086203
Phyh,-1.6894234,-0.46734622,0.1914646,-0.37876162,0.22235243,-0.34181097,-0.27906495,0.2682322,0.47270107,0.7777084,-0.27001658,-0.6402697,0.22523165,-0.28191525,0.36945778,0.7351891,0.24148424,0.10246696,-0.5355194,-0.352565
Cdc123,0.13797927,0.1830702,0.054155022,0.079859965,-0.25656435,0.11235771,0.102232724,-1.6036048,0.13905093,-0.20241924,-0.06000608,-0.028171433,-0.9656867,-0.037858177,0.24208519,-0.062211107,-0.085532874,-0.49605677,0.0834173,-0.0003360151
Usp6nl,-0.768233,0.00556591,0.1848018,-0.67459893,0.4586902,0.9309647,-0.6011838,0.5112729,-0.35185948,-0.35607567,-0.36232978,-0.8732062,0.34783563,0.7712457,0.06293527,-0.21388125,-0.22313559,0.3712801,-0.26775363,-0.52657664
Atp5c1,0.10548111,0.3365658,0.028335292,-0.288098,-0.08524262,0.40346667,-0.13363624,-0.33126724,0.1346922,-0.51851565,-0.45417377,0.083827,-0.04360393,0.14396219,0.25032467,-0.050714295,0.031024467,-0.6323516,-0.3695184,-0.043737657
Kin,-0.11494874,0.5366135,-0.0024748147,-0.099857315,-0.09176817,0.2338721,0.049613457,0.46815756,-0.6314321,-0.11781087,-0.082055636,0.028684158,0.2771758,0.3455202,-0.05715649,-0.20215924,-0.29921812,0.40411076,-0.08508461,-0.010347475
Itih5,-0.7042278,0.5447839,-1.540356,-0.6816029,-0.81790143,-0.37318072,0.10522891,1.9494251,-1.5762761,-0.8052574,-0.6034554,0.51358026,0.29979882,-0.60975325,-1.2780538,-0.6678336,-1.0019674,1.6014786,-0.60170364,-1.3051279
Rbm17,0.03609489,0.027133105,-0.0020840664,0.016685376,0.15831752,-0.1958068,0.02384551,-0.32738736,-0.009471668,-0.4607217,0.018679602,-0.022594739,0.49655363,-0.31023997,0.0017009357,-0.09838898,-0.006436212,-0.0827573,0.034572788,-0.14135917
C1ql3,-1.4891005,-0.06650545,0.6622963,-1.6506329,-0.8253574,-0.2956215,-1.4478847,0.66140306,0.7831729,1.045801,-1.3250037,-1.433964,0.70587474,-0.43079266,-0.62754154,-0.35786444,-0.027481584,-0.8912513,-1.4672157,1.8450817
Vim,-0.82693416,0.76459205,-0.97502786,-1.6306238,-0.52532405,1.1199609,-1.1845142,1.4993043,-0.94610554,-1.2953956,-0.9530326,-0.40450627,-0.9709742,-0.3380694,-0.8246246,0.049050815,-0.77909255,1.8222271,-1.0560584,-1.2128007
Stam,0.055922043,-0.3867302,0.040810138,-0.03150092,-0.030239925,-0.0031490535,-0.015550899,-0.4041851,0.09305373,0.102918014,-0.0057232883,-0.046245094,-0.020099815,-0.41403666,0.0101157585,-0.00552847,0.0070585865,-0.06006338,-0.016712602,-0.009114729
Cacnb2,1.2390498,-0.43807834,-0.23943834,0.6510055,0.26306027,-1.3353474,0.46290475,-1.0624428,-0.6760056,-1.0679632,0.7811283,1.117512,-0.58578765,-1.0018448,-1.1726111,-0.70416373,0.045141518,-0.59039026,0.19799396,-0.23245527
Mllt10,0.36185998,-0.030643318,-0.04520368,0.19226983,-0.08123464,-0.10819348,0.012621512,-0.09366717,0.03374423,-0.5929517,0.27140608,-0.00799462,-0.15944049,-0.27234915,-0.07849437,-0.070471786,-0.008649402,0.2714618,-0.039388955,-0.14605826
Dnajc1,0.10028618,-0.25223845,-0.040167212,0.17675345,-0.11478249,-0.21225062,0.27068084,0.033492915,-0.023172928,-0.34269497,0.19078115,-0.028296754,-0.56546164,-0.29909506,-0.9076336,-0.024736293,-0.18599337,0.4271157,0.2542867,0.014357408
Pip4k2a,-0.44323877,0.5195526,-0.123323716,-0.73553264,-0.7591053,0.92225045,-0.45830154,-0.4311589,0.28796342,0.39227945,-0.9024397,-0.045374233,0.07524398,1.0985413,0.24008417,0.28029475,-0.020464467,-0.72733,-0.9355512,-0.70184076
Etl4,-0.22440544,-0.1710605,0.20757356,-0.6060223,-0.7152003,-1.4395554,-0.34771997,-0.3579011,1.0670569,0.82041657,-1.0829928,-0.50039214,0.25595716,-0.9088461,1.1736088,-0.13195072,1.1652677,-0.5659899,-0.30016008,-0.41567755
Gad2,0.15047555,-0.4261814,-1.2573396,0.6357437,1.030724,-1.120837,0.60510427,-0.6401539,-1.4227358,-0.68290275,0.8694787,-0.16928203,0.6789145,-0.744027,0.48168692,-1.933562,-1.664733,-0.46301803,0.8505001,-1.4755974
Acbd5,0.24838218,0.45821336,-0.29720467,0.11557579,-0.35921526,0.2573193,0.2293353,-0.99800354,-0.06546498,-0.051261462,-0.27394402,0.30916816,-0.5615208,0.355714,0.020530889,0.13158515,-0.09139026,-0.30064496,0.08751988,-0.26644737
Ehmt1,-0.04978733,-0.8151929,0.15528987,0.13997898,-0.03568463,0.006917529,0.12864166,0.021436147,0.02669302,-0.79108787,0.098921336,-0.041686382,-0.2894074,-0.3405173,-0.27727,-0.0027525227,-0.033887986,0.1869373,0.04760262,-0.026921911
