,Shared topic 1,Shared topic 2,Shared topic 3,Shared topic 4,Shared topic 5,Shared topic 6,Shared topic 7,Shared topic 8,Shared topic 9,Shared topic 10,ATAC private topic 1,ATAC private topic 2,ATAC private topic 3,ATAC private topic 4,ATAC private topic 5,ATAC private topic 6,ATAC private topic 7,ATAC private topic 8,ATAC private topic 9,ATAC private topic 10,RNA private topic 1,RNA private topic 2,RNA private topic 3,RNA private topic 4,RNA private topic 5,RNA private topic 6,RNA private topic 7,RNA private topic 8,RNA private topic 9,RNA private topic 10
2679,2.908805,0.79028547,0.6713518,0.8061528,0.8636273,0.5689709,0.47705552,7.1659446,1.4037102,2.3183756,2.9540792,0.9317614,2.7691236,0.8902719,1.1121492,1.2871048,2.71955,0.8904286,0.9767923,1.3416176,0.5110639,5.561008,1.7245114,0.45445597,1.8730278,0.6113601,7.387347,10.297929,4.0533404,0.414766
2680,5.0995235,0.77097034,0.5529004,0.7986516,0.6651441,0.46108916,0.4742453,5.4119105,1.630331,3.3924408,1.9739219,1.4826033,14.461111,0.7546035,0.24190125,0.52559507,0.6643382,30.41517,0.44318798,0.40304413,0.52915245,6.0122995,1.8098431,0.49580312,1.9562533,0.6286234,7.56856,14.477932,4.3022823,0.46135083
2681,11.027494,0.86963767,0.80973214,0.53726906,0.87283945,0.48784423,0.4798764,2.4803436,2.392908,1.0654682,0.6700448,1.5239931,1.189984,0.61341655,0.4333995,0.6411527,0.63791585,279.3822,0.8155027,0.25659746,0.5585339,9.664075,2.2981205,0.6378671,3.7057056,0.7328071,14.145737,35.59617,4.7397923,0.4739101
2682,10.590856,1.2673919,1.0515008,0.56506777,0.8119922,0.5273946,0.43419415,1.5893692,2.232544,1.0596695,1.2716378,1.7166759,1.1877784,1.1022935,0.6063624,0.7222982,0.99666005,243.55046,0.8501768,0.6186134,0.6104147,12.155031,2.8896835,0.7891687,4.7042236,0.76628536,21.613548,35.816193,4.9993615,0.559399
2683,4.654067,1.8746992,0.6335608,0.49780214,1.1081619,0.492793,0.42447197,3.8896718,1.7220459,1.4857744,0.7407966,2.3163145,0.80886596,0.8638943,0.78479904,0.9369024,3.0753474,82.42565,1.3426298,1.1541362,0.5751863,6.555635,1.8733076,0.6728075,3.0446093,0.67716855,9.698639,22.049688,3.3095524,0.5496063
2684,1.7744173,2.2624638,0.5603972,0.33458668,1.8969667,0.6402937,0.47236246,3.1655977,0.9076525,3.7489707,0.46687138,2.254939,0.49576637,1.7477691,0.541178,1.3522786,9.549782,37.33263,1.7358242,1.4111665,0.84117544,1.4966877,0.88047713,0.6784634,1.0067762,0.77947575,1.6023016,18.979187,1.1876036,1.3567448
2685,1.0412636,4.346238,0.7251843,0.354894,1.7569547,0.6981809,0.53041005,2.0142047,0.59984875,3.111513,0.61410445,1.4636903,0.40114883,8.88086,2.4962232,1.2016467,4.31164,1.7322563,0.74515325,13.218768,0.8162711,1.046425,0.8229968,0.8713794,0.71177596,0.792451,1.1490824,19.719141,0.8260718,1.8748336
2686,0.61067855,4.321947,0.7211342,0.3467726,2.173187,0.9216527,0.67029727,2.723586,0.52611405,3.4577346,0.39172837,1.0260175,0.36776492,1.375441,3.1882834,1.6813745,5.801111,1.0668427,1.0497221,21.429655,0.9110271,0.93108517,0.821477,0.95695245,0.63926315,0.86323416,1.0528536,17.513012,0.79397124,2.498825
2687,0.65666413,3.5251718,0.64853007,0.34912947,1.6630511,0.81985915,0.6405244,3.4111588,0.551345,3.7734666,0.44253698,0.90959394,0.38245213,2.6131964,8.121651,2.9788284,4.9675307,0.8632453,1.0168117,10.321738,1.0328999,0.949935,0.8609201,0.9168101,0.606781,0.84566283,1.026063,20.16788,0.80761105,2.5733373
2688,0.5313214,3.7571025,0.6925026,0.35420233,1.6922064,1.0264348,0.72619283,5.099823,0.42130983,5.2764554,0.6489685,0.68810916,0.48503518,2.2552843,7.2895103,1.9810091,2.2704856,0.53662354,1.0907276,7.745426,1.048989,1.1268489,0.88842416,0.92297536,0.6047471,0.85419935,1.0269538,19.611696,0.786309,2.1832697
2689,0.57395214,2.9201324,0.6749574,0.4131547,1.5189986,0.9404785,0.6973881,6.26916,0.49399146,4.759789,0.8220824,0.59642786,0.5269309,3.3346465,10.701495,3.2423096,1.8325531,0.5401157,0.747065,8.959007,1.1401846,0.99150896,0.98467386,0.8238971,0.5074529,0.9154138,0.8283674,17.313734,0.75276643,2.77726
2690,0.5182741,2.648224,0.7307602,0.38852564,1.6189296,0.96602166,0.71683145,4.911515,0.47612572,4.688794,0.680407,0.62181467,0.42504916,1.3383723,4.0257316,2.3631139,1.203417,0.6480733,0.72850734,13.077974,1.2224478,0.7982281,0.7789156,1.0370862,0.49781203,0.9707817,0.8545302,16.880756,0.5959996,6.257493
2691,0.68706465,3.6415057,0.6783816,0.3670192,1.5696757,0.8279388,0.6263772,4.306646,0.6437977,3.463994,0.6070573,0.72909707,0.402981,1.8333203,2.714514,3.157761,1.6901579,0.8497548,0.8144077,13.08668,1.0900842,0.7915301,0.7096277,0.92174554,0.50486,0.8656368,0.87139577,14.807096,0.62090373,4.9440312
2692,0.5850353,3.5045733,0.5395645,0.3291911,1.8645995,0.8669884,0.7148738,3.5208993,0.5050573,5.1229687,0.7475746,0.67597026,0.46511754,2.5860426,5.550392,2.7732637,1.5317988,0.7139255,0.7250369,8.7599325,0.91306305,1.0739169,0.7908751,0.8287707,0.84731454,0.764516,1.243255,14.696651,0.92736393,2.1244714
2693,0.58950555,3.5488973,0.5701201,0.37247166,2.9441137,0.96433645,0.7834083,3.3149984,0.5877533,4.5544806,1.7085348,0.6058502,0.7003301,0.90823466,3.0259254,2.3826566,0.7594845,0.66531634,0.69151956,3.6859088,0.8838083,1.2834036,0.84596145,0.7382575,1.3924526,0.703725,1.553531,16.196798,1.1772337,1.4570404
2694,0.57183075,3.3146572,0.55486983,0.30459166,2.0486727,0.85475993,0.7425871,3.1824994,0.48444837,4.2466254,0.37073407,0.78186554,0.3317282,8.42467,9.484406,2.0319362,3.229067,0.5889228,0.94843566,4.7480974,0.8666314,1.2422839,0.92943937,0.79477316,1.423588,0.69529176,1.6236998,15.312539,1.2882118,1.4046459
2695,1.6014347,1.3288168,0.7310668,0.3619706,2.219693,0.5638629,0.5015137,3.7468038,2.3377793,1.6007969,0.5690747,1.0262635,0.43708345,12.8472,9.018617,7.08289,3.40422,0.7811438,1.4163761,3.5494013,0.47637722,2.6202667,1.1407719,0.6293394,6.0346675,0.92273235,10.526515,14.453059,2.072823,0.34355715
2696,1.0585096,0.6313261,0.72464705,1.4185789,2.3992586,0.8202442,0.9929625,0.56084514,2.8415024,1.2766159,0.83802867,5.16879,0.7264525,78.230545,1.6871194,1.2693489,1.5994426,1.6052585,1.1536909,0.87427187,1.4603257,5.187977,1.9926717,0.6348428,10.5071,1.3459456,5.1416492,1.019857,1.7728674,2.1325374
2697,1.5642912,0.6829699,0.5887788,0.6338947,2.1000426,0.6236484,0.78614914,0.6420161,4.0587635,4.4367933,1.1969568,3.845771,2.5306304,3.3662217,0.6415264,1.0391973,0.9280529,1.3977563,1.2513362,0.43661052,0.60150003,1.1658946,0.76074827,0.41558096,2.5311556,0.4083755,0.9433853,2.1262226,0.65385586,3.115194
2698,1.2774572,0.5306049,0.56534505,0.8742142,3.1315894,0.70211816,1.1926987,0.5368134,2.8550777,4.757778,1.8238188,2.7582772,2.4067333,6.216351,0.66458756,0.9241976,0.9986974,1.829891,0.8929708,0.56737405,0.7237858,1.310995,0.8868505,0.39647907,2.4501364,0.43420807,0.9123364,1.980587,0.7725105,6.535272
2699,1.2118243,0.54207414,0.6501249,0.7675107,2.6177719,0.688005,1.15117,0.7109697,2.3428178,4.509305,0.592645,3.960812,0.43827304,4.829666,0.8415988,2.546612,1.8030444,4.6743774,1.3106244,0.97226894,0.69450927,1.2610658,0.8700896,0.3790491,2.1132135,0.41985404,0.9416439,2.1139486,0.7395579,6.612952
2700,1.3446226,0.5929439,0.52910376,0.7885028,2.554657,0.664165,1.0301845,0.72570235,1.7512653,5.639664,0.73891646,4.1904345,0.5068887,5.5485945,0.92770207,1.8245257,1.5281869,4.258786,1.0160403,1.0485435,1.4988683,0.90480727,0.7177379,0.56380403,1.2332642,0.5744907,0.7049228,1.774188,0.72857445,7.3555813
2701,1.1550483,0.65681815,0.578524,1.1407456,2.273087,0.7775054,1.132792,0.6593762,1.148808,10.567944,2.3085413,1.6002786,6.499051,2.561773,0.5935485,1.1328186,0.79772234,3.0593565,0.70301986,0.52312326,2.5760994,0.69801784,0.73120666,0.64283556,0.6082054,0.7334217,0.63566244,1.3951472,0.635786,5.751495
2702,1.3022194,0.589473,0.5601422,1.1912727,2.2331345,0.6821923,1.0540924,0.8142278,1.313878,11.319902,1.7842406,1.4916093,5.3596106,2.3102517,0.58921283,1.530706,0.78205323,1.8853513,0.7832875,0.5285706,1.5324357,0.7351259,0.7791472,0.5269324,0.85769033,0.6858331,0.720923,1.755917,0.66111565,2.7137394
2703,1.6229054,0.5032974,0.68327665,1.4429173,1.7006412,0.7090559,0.9919579,0.84011495,1.2976794,12.160656,1.1423753,1.1892698,5.073887,1.4598002,0.5785072,1.9419466,0.8053492,0.957908,0.889528,0.5553834,1.6192776,0.80059,0.8466382,0.4329727,0.7824948,0.7127706,0.82374454,1.4345621,0.73619795,1.8861345
2704,1.673486,0.49964452,0.937666,1.6476425,0.95648396,0.7003207,0.8407065,1.1323824,1.2673546,12.823772,0.9877641,1.071429,6.636598,0.9220083,0.55179816,1.9574795,0.78095454,0.6364313,0.92618513,0.4980261,1.1763135,0.88336635,0.7007948,0.4403811,0.9116914,0.66954017,0.8121357,1.8120518,0.7508048,1.4802732
2705,2.0062907,0.5847436,0.8399498,1.2859958,0.92424834,0.6249699,0.6552336,1.1257913,2.424491,15.136633,1.7143872,1.0306686,4.7455535,0.8074668,0.5084634,1.1105847,0.61828566,0.87632495,0.70531696,0.70077264,0.6394896,1.4423667,0.83974254,0.5070092,3.8028836,0.9066614,1.2689701,1.4262667,0.8363073,0.6885151
2706,1.7648102,0.8334824,0.9294956,1.0486958,0.88644004,0.68426514,0.641931,1.1868083,2.0012681,12.0811,6.7034883,0.84365636,1.6877557,0.8301765,0.797474,1.537126,0.63087434,1.4984248,0.58779114,1.3855512,0.68592113,1.485079,0.7529611,0.6083566,3.106004,1.0816354,1.119473,1.2182515,0.68644524,0.72517
2707,1.2140299,1.0033237,0.78136164,0.8778175,1.0798056,0.7323586,0.71102375,0.93845284,1.3556132,11.345139,6.9669642,0.88304275,2.2783992,0.8507837,0.81564337,1.2216859,0.6944867,0.9642323,0.5960127,1.1199086,1.0891819,0.9820461,0.6737293,0.83733344,0.8446774,0.9572715,0.6006587,2.0035634,0.5027333,2.0031269
2708,1.2911372,1.0866419,0.7283814,0.72725815,0.9271112,0.8153811,0.78456825,1.0870738,0.6798122,11.238582,9.175858,1.185487,4.966657,0.74291396,0.71002585,0.82545626,0.7099945,1.7903575,0.58351123,0.85490584,1.3200809,0.74033785,0.6846054,0.7930205,0.49989182,0.78807724,0.6087011,2.6932335,0.5417563,3.1349149
2709,0.9357785,1.1892705,0.84127605,0.7498425,1.0794605,1.223582,0.9450665,0.99932235,0.68911487,10.307804,4.7124815,0.90503716,2.4917212,1.2763029,0.7869778,1.755332,0.6491635,1.5654792,0.5390126,1.3752819,1.343139,0.67854774,0.63606286,0.81013376,0.41654795,0.7770226,0.6274683,2.9393437,0.47164467,4.9668555
2710,0.72944933,0.8869499,0.89226925,0.91814244,1.0853255,1.480639,1.1486146,1.2180668,0.49510098,14.191393,1.4359815,0.6595268,1.6643777,0.7727403,1.2160568,1.4821461,0.7066791,0.545273,0.9283234,1.0001812,1.2384714,0.6797936,0.6584969,0.6927902,0.40941182,0.7416151,0.6507663,2.819257,0.54274464,3.5426574
2711,0.98809546,0.8408829,1.3219123,1.2172717,1.0759869,0.9105249,0.7076858,1.0829086,1.381305,10.252091,3.143226,1.1756815,6.5966945,1.3906715,0.8897405,1.4184344,0.8705775,0.4939978,1.179307,0.58735615,0.73248535,0.839434,0.81521577,0.79606944,0.38230577,1.0518187,0.8986021,1.509139,0.7591231,1.4003613
2712,1.9625711,0.7224505,1.2902737,0.9568694,0.45713267,0.58181536,0.5034167,2.0906312,1.6790437,8.964715,0.99155873,1.2830725,5.547416,1.1787068,0.3814759,1.1552135,0.63965786,0.49935284,0.9745593,0.46192726,0.6630497,2.3049335,5.7754993,1.2344946,0.94870496,2.5407798,5.3995337,0.6991386,3.1987984,0.37180445
2713,2.6408446,0.7452297,1.3914678,0.99322736,0.6260072,0.48636663,0.48943987,5.1623726,2.0370705,2.517025,17.488531,2.3242364,0.92084295,1.9164737,0.6669977,0.60877794,1.0463376,7.8692856,0.62551284,0.93438596,0.8071224,7.7798944,10.462739,1.103871,2.3857455,1.6343923,12.664147,0.6047344,13.817703,0.49553952
2714,2.5882268,0.693827,0.69503486,0.87872934,0.59242374,0.51589817,0.47054327,6.284927,1.280997,4.3255167,11.509986,2.1265419,16.140703,0.78432935,0.61241895,0.50971955,1.1047336,28.600512,0.6459383,0.56324255,0.5341519,2.9841561,1.6933078,0.5481106,0.9807934,0.7987939,4.659421,0.82145214,4.0397143,0.48286602
2715,2.7421832,0.98521954,0.48482737,0.7398001,0.9821192,0.47360224,0.49507403,5.578704,1.6185377,4.0170836,6.6303606,3.1495225,1.6205815,2.3721986,0.69112355,1.170265,1.365165,15.497978,1.013133,1.2785484,0.4943168,2.1620178,1.1198007,0.45516056,0.71694076,0.58783215,3.0814579,1.5765339,1.7896454,0.61592096
2716,1.7936089,0.8371686,0.71789527,1.011379,0.7321371,0.63049006,0.5045853,4.932439,1.0654536,5.65403,17.335886,1.052369,2.4587066,1.1728965,1.080921,1.032126,1.048868,0.78927904,0.75758076,1.0776762,0.51238203,1.5973971,0.99520046,0.4050653,0.5405053,0.51611376,2.0919592,1.5081245,1.4888048,0.6399712
2717,1.9141161,0.9040523,0.71116245,1.0093635,0.7168363,0.6821852,0.5364948,6.200469,0.9390386,4.7832766,7.967058,1.0283668,2.8167753,0.9502196,1.0615972,1.098587,1.5549735,1.0960886,0.86719126,1.2977823,0.53074485,1.562066,0.971641,0.41376826,0.581119,0.5084268,1.9790177,1.61058,1.3666493,0.72906595
2718,2.3109703,0.71731484,0.6095779,1.0966444,0.5523912,0.6325066,0.4952248,8.379375,0.94955635,4.068426,5.1658187,1.0748674,4.1021776,0.79543525,1.1814572,1.2887193,2.5357757,0.8662206,1.008062,1.1796317,0.46028107,1.6392244,1.0199223,0.3838804,0.5818783,0.46540552,2.2211916,1.3859456,1.7691051,0.5605374
2719,2.456724,0.69645476,0.6630193,0.76854897,0.9364794,0.6254297,0.49654824,8.549764,1.2126288,1.8880966,4.6755433,0.9575897,3.48063,0.9241435,1.2385877,1.2651048,2.7303665,0.8427615,0.98053205,1.3571416,0.48455477,4.818149,1.4482377,0.43148068,2.204189,0.54920816,6.896773,12.61825,2.686851,0.42061558
2720,1.9820598,1.4634626,0.5704206,0.41507715,1.4370158,0.7171941,0.5240525,5.660866,0.7709374,1.9872949,1.6882931,0.9537351,1.6000423,1.1569238,0.997601,1.3226599,1.9221298,1.1684505,0.9093882,1.694841,0.63744754,3.209836,1.227025,0.53552717,1.9519163,0.75680053,4.3722835,17.500105,1.6310117,0.69131
2721,4.0310683,1.0634413,0.45205474,0.38846236,1.2419233,0.5739286,0.4333477,3.621392,0.9058486,2.6425543,0.52994907,2.381828,0.63696057,1.4058465,0.5152222,1.3224097,2.8639214,28.33496,1.7045531,0.8806994,0.5214965,4.476643,1.38252,0.5457276,2.4493818,0.75519043,6.650573,21.777319,2.0506732,0.5395442
2722,5.8058243,1.1880672,0.6620203,0.42111197,1.2368708,0.5306476,0.46753633,3.7716362,1.6047547,1.5749867,1.0163729,2.102644,1.0246432,0.68032146,0.874704,0.92505753,2.2000954,99.20056,1.3464271,1.5233278,0.6135613,6.1172647,1.8587389,0.6472949,3.1557338,0.7428187,9.426458,23.736544,3.148896,0.62840956
2723,4.216683,1.6308273,0.6214963,0.3357193,2.0018258,0.5424884,0.4352225,3.7113488,1.2012315,1.8873324,0.57568204,2.743426,0.741321,0.79659814,0.748633,0.99969906,3.8295002,45.80582,1.3382977,1.0785849,0.5944873,6.535733,1.8835919,0.57970566,6.161309,0.65771586,13.226902,35.814526,3.7931838,0.5050944
2724,2.7270348,1.5726547,0.5905014,0.46276295,1.4821067,0.558944,0.46025175,3.7373118,1.1360114,2.8812914,1.0793175,1.657853,1.080891,1.1568063,0.85710007,1.0673069,2.1651678,30.245935,1.1366507,1.3581357,0.6589134,2.949146,1.1841257,0.54178405,2.0695682,0.7204504,3.2849615,24.812103,1.8874942,0.5755538
2725,0.9402008,5.833858,0.6460949,0.3994099,1.7211846,0.6702765,0.6192089,2.1119606,0.64693105,3.6961827,4.2134786,1.7396948,1.3717369,1.7055658,0.76038307,0.8950974,1.0885648,13.651308,0.8719564,1.2200569,0.8041633,1.1257288,0.83307886,0.73534495,0.8303549,0.76228774,1.2663352,17.88016,0.95555484,1.5956175
2726,0.9067233,5.503268,0.6666921,0.34464338,1.6369774,0.643176,0.5635164,1.9771388,0.61113733,3.9862382,1.4368314,1.023424,0.6190812,1.8082032,1.6308835,0.86444354,2.2649813,1.1522127,0.51045334,11.253953,0.84761894,0.94223124,0.7722422,0.94284743,0.6449926,0.8232824,1.1049625,17.692627,0.82906264,2.3613129
2727,0.7990211,3.63801,0.61922735,0.33349103,1.6615572,0.778249,0.67603856,2.6167235,0.52116805,3.9713314,0.6050211,1.0582801,0.4698114,1.4732339,1.8406714,1.6290123,2.8636305,1.1080655,0.94518465,6.094368,0.8662062,1.0430905,0.81967056,0.8560703,0.74550104,0.7758612,1.1964699,17.401043,0.90627253,2.0292222
2728,0.73884803,2.3949084,0.6541219,0.30420697,2.2128708,0.8927812,0.6776914,3.9754524,0.49100026,3.0288014,0.441861,1.0221326,0.3487264,3.4541562,7.2599106,3.668126,4.586769,1.0821916,0.98442006,12.815623,0.8199588,1.8503413,1.0645235,0.45194802,1.5359074,0.5996762,2.51396,19.623348,1.5571924,0.8656928
2729,0.53006256,2.918438,0.7359158,0.34517166,1.6647843,1.0461845,0.76032674,4.1066475,0.43130964,4.5778017,0.3972393,0.89831346,0.36319682,2.722181,11.15076,1.9724452,6.1483307,0.6659453,0.91848487,9.762451,1.1519213,0.8311215,0.743892,0.83597004,0.47941178,0.72575307,0.9192411,17.348473,0.6172829,4.463122
2730,0.4983236,2.7975364,0.7174389,0.375917,1.745883,1.0529888,0.7468697,4.887112,0.46109754,5.7665887,0.60084724,0.73232317,0.5292704,1.2375557,4.1871147,1.820443,1.6151751,0.6923512,1.043714,5.3225965,1.1928554,0.7888688,0.7671361,0.8191969,0.45384607,0.79235184,0.87178427,17.141901,0.5748058,5.22704
2731,0.6359644,3.0068958,0.7478278,0.412155,1.5974042,1.0246568,0.73759127,3.7125502,0.4969023,6.5983825,0.45793307,0.72321606,0.5536023,1.5798357,4.8340926,1.9769214,1.5073225,0.65338665,1.532165,1.8027153,0.9608359,0.79088134,0.68196326,0.76963353,0.51253265,0.7982235,0.8640843,12.201403,0.549386,4.8041415
2732,0.6098684,4.0348644,0.61465955,0.3254366,1.4859874,0.73233974,0.634059,3.2413516,0.6106633,4.6091666,0.85669124,0.66530293,0.36938885,2.931134,2.220154,3.2877862,1.0486134,0.80516297,0.5008927,17.177408,0.8903979,0.8601,0.7301768,1.0139719,0.6124262,0.82121724,1.0408361,16.177511,0.7100498,3.5314972
2733,0.63649094,3.0663729,0.56340396,0.3224761,1.5780241,0.832304,0.69859064,3.3136134,0.54655576,4.3663325,0.7229244,0.8536568,0.4149943,3.6098235,3.7822955,7.49457,1.6425653,0.88525224,0.78439593,12.546746,0.9493611,1.1693691,0.8111186,0.8008619,0.89900786,0.76913625,1.3066645,16.182726,1.0298749,1.8089564
2734,0.6467187,2.8099294,0.53437626,0.27749103,3.4560676,0.715393,0.66457576,2.3602078,0.7910804,2.605888,1.4652003,0.9795451,0.5824129,19.00171,2.1294985,1.1684538,2.2428493,1.263617,0.744935,16.641209,0.67831075,1.4762743,1.070604,0.7529224,4.2010083,0.7403087,2.4574835,15.979971,1.3586873,0.636186
2735,0.65463674,0.7144939,0.72315705,0.6512994,3.2258573,0.6958977,1.0801356,0.97968495,2.055163,4.015671,1.267434,1.3737315,1.0439255,92.00172,1.4098179,1.8350531,1.5214534,2.0064604,1.0872892,1.0010887,0.54782957,0.9974426,1.0621029,0.31577873,4.358131,0.49207503,1.3440628,1.7661339,0.79706854,2.208137
2736,0.6584687,0.85239816,0.6053457,0.46564436,3.9573188,0.6488855,1.2279509,1.1413884,2.0462704,3.3060284,0.88502413,0.98686534,0.4151848,39.165234,5.078288,1.895011,3.34638,0.80004895,1.0339227,3.53277,0.5213379,1.1770688,1.0221772,0.24743702,3.598239,0.34619445,1.1583534,2.7726095,0.70226175,3.3875518
2737,0.8954605,0.66244555,0.67359376,0.57035303,3.3696456,0.6648513,1.4205942,0.7241377,1.6318479,3.9329991,0.6212298,2.336307,0.45925227,48.77952,1.2031256,1.6049483,4.1300893,1.5531323,1.0643762,1.8443539,0.9064091,1.1564332,0.80454844,0.4442546,2.1253412,0.49419275,0.8718861,1.9763045,0.77558374,8.025571
2738,1.276242,0.51774955,0.5584414,0.8712214,2.5688238,0.74034226,1.2263432,0.62023723,1.9145824,5.075327,1.3488054,3.1275387,1.6784397,6.6653023,0.7038454,1.285961,1.1781613,2.5946996,1.0136397,0.68172264,1.3704364,1.0491695,0.7236614,0.46717393,1.5017685,0.54316777,0.7643613,1.4629275,0.76701564,7.9777627
2739,0.80207956,0.67908174,0.65758324,0.8273196,2.8093586,0.86867845,1.5049672,0.5899319,1.3064198,6.982631,0.7952293,2.2247958,1.6872522,15.7594185,0.89382035,1.5246744,1.6365767,1.8058742,0.6240289,0.7344015,1.6318415,0.84425855,0.6324402,0.7311977,0.87333775,0.6648103,0.60491633,1.3271438,0.6582595,8.161577
2740,1.0184294,0.68588483,0.686279,1.0528287,1.2973322,0.95222294,1.2254124,0.7195479,0.97953445,10.493679,0.76858705,1.2375655,0.9917755,5.201106,0.71957004,2.4780304,1.0400586,0.85823566,1.1076537,0.70178264,3.2961578,0.7615097,0.77110475,0.50563705,0.5462317,0.69636494,0.7228297,1.028524,0.6928542,5.269175
2741,1.314333,0.67467225,0.7144146,1.2468617,1.7441559,0.7827058,1.0318961,0.93053687,1.0620538,13.420406,1.2032359,1.0031714,2.7300422,1.324031,0.8106642,1.6842821,1.0027939,0.9569993,0.8603993,0.74752593,1.0667784,0.8656328,0.92262125,0.49296078,0.8728939,0.7983054,0.9605462,1.2109915,0.850058,1.1823759
2742,1.3131999,0.5548966,0.79499257,1.3167706,1.5907824,0.7214652,0.88501394,0.76682854,1.7010524,13.50037,1.1432961,0.91648304,5.988637,1.0056007,0.7110754,2.3576684,0.86453474,0.5636604,1.0385982,0.52374816,0.9899415,0.8394505,0.6939059,0.5568768,1.6206566,0.6503158,0.7295568,2.3202832,0.56829256,1.3104943
2743,1.9408324,0.57732487,0.83597124,1.3365333,0.8230491,0.63344574,0.69469905,0.86121285,3.655951,16.84536,0.90877527,0.8910674,4.799217,0.8445964,0.5163002,1.8030057,0.623646,0.64162785,0.9184992,0.5318488,0.61736196,1.6238434,0.83917475,0.52603614,4.9575386,0.8972777,1.422289,1.3823861,0.89282846,0.6986831
2744,3.2984684,0.68066335,0.87627745,0.89788747,0.7503961,0.5635505,0.51159155,0.9231237,2.8928585,17.46647,1.0304492,1.002859,3.8018658,0.96111757,0.43603602,1.4240283,0.5438639,0.7949163,0.7832763,0.56299233,0.6045093,1.8526958,1.0365207,0.56103176,5.1034307,1.0028775,1.563894,1.7424542,1.020931,0.53591526
2745,1.6177411,1.1925154,0.91382,1.0367047,1.0104902,0.73126036,0.72414565,0.9755269,1.7479622,9.650475,11.090137,1.205057,5.2401605,0.96655405,0.74184084,0.9359783,0.81624854,1.8331559,0.6084413,0.8380935,0.9153013,0.9402173,0.7494124,0.5446242,2.0681565,0.89648455,0.6574921,2.0494845,0.54646397,1.0487193
2746,1.3006735,1.0315355,0.81553394,0.7610396,1.0615337,0.87166464,0.722941,1.1651253,0.95456654,10.581434,8.564665,0.9809243,4.2384276,0.89838797,1.27168,1.1916348,0.90686077,0.83083725,0.76529497,1.0496016,1.4861535,0.8314839,0.7431788,0.47859624,0.40927565,0.58554083,0.6374366,2.0918648,0.51848406,3.3976057
2747,0.8981822,0.95342994,0.81063616,0.9245867,1.2761352,1.245358,1.0628633,1.0208387,0.6143607,13.197749,2.7912571,0.75445503,2.5263312,0.8136229,1.3782551,1.4918839,0.83942586,0.59790653,0.8323199,1.0752864,1.3768845,0.8147776,0.6928381,0.5820552,0.41838303,0.6001128,0.67384326,2.8981078,0.53263545,3.618047
2748,0.8732593,1.346906,0.9607111,0.9549701,1.3672132,0.98283404,0.7294495,1.0905066,0.85139334,9.92647,5.5153384,1.1646268,3.5838666,1.1850367,1.3448344,1.234372,1.0743526,0.7576568,0.88977444,1.0330509,0.993456,0.7056364,0.66783494,0.6960694,0.51204467,0.77763957,0.7404744,4.500075,0.51301384,3.0883865
2749,0.9112053,1.1156456,1.1477728,1.1937597,1.1231414,0.9765242,0.6684553,1.1141329,1.015192,10.838779,4.991391,0.9426239,4.074266,0.9894732,1.673667,1.5143182,0.96980786,0.53577036,1.0382168,0.8832451,0.8850773,0.7417429,0.64072025,0.7070995,0.456035,0.8694052,0.73410547,1.7578068,0.7049202,2.0409644
2750,1.7372631,0.82038754,1.1657867,1.3314079,0.68725705,0.5803311,0.50740665,1.3814987,2.121457,9.544933,1.258195,0.95553243,5.113782,0.99868906,0.6741527,2.0607834,0.76211953,0.5118207,1.153969,0.5768542,0.73676604,2.8273168,2.040121,0.9254456,0.96691173,2.1351025,3.2688842,1.1362169,2.0601592,0.4513854
2751,2.0454707,0.78951716,1.0069573,0.8434993,0.6931503,0.56079805,0.5218166,2.12446,2.0094023,5.5479927,7.8257627,1.4544863,7.4649777,1.2347506,0.51760364,0.6953501,0.65286183,1.2152778,0.60200536,0.7057364,0.67255306,2.9700165,5.6552267,1.18313,1.0604621,2.3431942,6.6921635,0.6976536,3.9838698,0.3800681
2752,3.0884724,0.7058021,0.85473585,0.8182709,0.52757347,0.45996153,0.448848,3.256302,1.9405215,6.953331,13.269967,1.5608197,12.122877,0.9263615,0.8503364,0.7450506,1.2777202,2.458159,0.7352068,0.86302185,0.8134653,14.726584,2.7772117,0.85276437,2.282493,1.2286009,20.523571,0.8144842,12.834932,0.66336966
2753,1.6506155,1.11502,0.9484365,1.0628744,0.5717535,0.521385,0.46688354,3.3596132,1.954597,4.8320255,3.2754893,7.76268,1.1368525,2.938758,0.42117843,1.414898,1.831942,4.164298,1.6262794,0.78708345,0.64987504,2.2292397,1.1635629,0.65791506,0.78807586,1.0494118,2.8509908,1.6389682,1.6774521,0.57684135
2754,1.9988832,0.69021386,0.6653178,1.1367979,0.693523,0.5971144,0.5186418,4.770356,1.0796828,5.7146254,23.291515,1.8480011,1.8858386,2.0025353,0.6414807,0.87099236,1.4852557,5.567753,0.6400639,0.602554,0.782254,1.1449414,0.80620337,0.5162777,0.55139303,0.614216,1.3683687,3.5970888,0.7609668,1.1051805
2755,1.0517197,0.69333917,0.9010576,0.7403157,0.73765874,0.98449457,0.71295327,5.2632217,0.5189937,6.955279,0.7876525,1.1008902,2.3589609,0.62492883,0.5778277,0.7783123,1.7961819,2.7713063,1.0979222,0.9950602,0.895273,0.9267773,0.87476826,0.52232635,0.47425455,0.64568734,1.0383176,2.3869307,0.6851546,1.5832182
