,Shared topic 1,Shared topic 2,Shared topic 3,Shared topic 4,Shared topic 5,Shared topic 6,Shared topic 7,Shared topic 8,Shared topic 9,Shared topic 10,RNA private topic 1,RNA private topic 2,RNA private topic 3,RNA private topic 4,RNA private topic 5,RNA private topic 6,RNA private topic 7,RNA private topic 8,RNA private topic 9,RNA private topic 10
ALDOA,0.7459025,0.03685399,-0.6232216,-0.8267568,0.1302603,-0.13050844,0.077267915,0.36092442,-1.4779773,0.5496304,-0.3839229,-0.36411244,-0.7188911,-0.883513,-0.9919969,-0.82419395,0.42982534,0.5373391,0.4444164,0.6397563
PPP4C,-0.41401643,0.07641406,0.028630309,-0.04715984,-0.07788063,0.01866726,0.009528978,-0.033972375,-0.12354961,-0.013396946,-0.005971469,-1.0901186,0.34606013,0.0033004014,-0.7725836,-0.0096243,-0.7059226,0.053057965,0.029568378,0.17232367
YPEL3,-0.192599,0.028565317,-0.0025983423,-0.022541063,-0.011040549,0.007773669,-0.046344176,0.011882334,0.09493472,-0.0030052953,-0.00492218,-0.78042746,0.048367172,0.0030956387,-0.25433895,0.0047897547,-0.2408882,0.019300243,0.007301466,-0.026702043
CORO1A,0.8007538,0.9310628,0.85546553,-0.2513409,-0.093042456,0.5301188,-1.7961587,-1.8156374,0.030107385,-0.6507177,-1.5810195,-0.39489305,-1.3393546,1.3412247,-1.3258523,0.8635103,-1.770826,0.108682625,-0.33113933,-0.9629019
CD2BP2,-0.562416,0.40949535,0.18912424,-0.12486863,-0.063556075,0.13941588,-0.7501148,0.0596092,0.047367178,-0.0057911775,-0.024825629,0.3364551,-0.054597158,-0.010603783,-1.6686282,-0.06909425,-0.49182162,0.3820361,0.09601045,-0.34993652
SEPHS2,-0.6017292,0.28091675,-0.07270774,-0.2888693,0.056367375,0.2522474,0.41381872,-0.10565224,-1.2804085,-0.25069273,0.3090903,-0.07933831,-0.22771232,0.07365277,-1.3908118,-0.09324502,-1.65932,0.10262087,0.08337626,0.09742695
BCL7C,0.38348186,-0.07639,0.06486152,-0.19673362,-0.057687238,-0.33677796,-0.013234499,0.18545936,0.1487291,0.1109783,-0.06532176,-0.79809326,-0.14821574,-0.014180726,0.3514023,-0.025511134,0.18973131,0.14034694,0.23011059,-0.16921373
ORAI3,-0.3982557,0.1945694,-0.000430189,-0.57406366,-0.13842802,0.37604442,0.46025598,-0.58158875,-0.81307906,0.5190017,0.50517446,-0.2563438,-1.9932325,0.45692748,-1.0341519,-0.5430007,0.41801482,0.22255874,-0.75228465,0.025371185
VKORC1,0.5165203,-0.054284994,-0.076757655,0.0044794595,-0.094075836,-0.17390925,0.11116171,0.22726056,-0.12532659,0.15485811,-0.0014327578,0.2238536,0.26870757,-0.009959134,-0.20455018,-0.025321076,0.20706634,-0.0044067237,0.07745181,-0.00680615
BCKDK,0.06827777,0.15768652,-0.13388807,0.02799288,-0.09255095,0.018375166,-0.3038155,0.01177045,-1.0247343,0.1845697,-0.014314126,-0.60501784,0.41040564,-0.0031252988,0.33716553,-0.13722152,-1.1786889,0.20103933,0.27112636,-0.04320698
FUS,0.3488433,-0.0050618337,-0.0028411485,0.0054503744,-0.032995615,0.011453303,0.045643453,-0.026182313,0.03940474,-0.021731919,0.009464614,-0.016989376,0.16104925,-0.0007450773,0.28456488,0.0041659186,0.0236419,-0.04936556,0.020590106,-0.0871159
TGFB1I1,-1.9433067,0.44849655,-0.81524426,-0.18487632,0.62029696,-0.5483914,0.02135501,-0.292762,0.37046254,0.42523387,-0.1832871,-0.6362124,0.48406568,0.18676166,0.24433155,-0.23648939,-1.7404754,0.61276263,-0.86277944,0.031709686
VPS35,0.6404903,-0.084628634,-0.20915695,-0.18248162,0.0003471784,-0.116470315,0.25279343,-0.10642913,-0.31974545,0.34679756,-0.12213562,0.46772623,0.32828137,-0.06801768,0.3604709,-0.549514,-1.5532271,0.30898032,0.31651288,0.17475718
MMP2,0.22261603,-0.9434038,-2.0105808,-1.2533497,1.1858995,-1.2263161,-1.8414592,-1.5047656,2.2526453,0.6213788,-0.93591344,-0.7806596,-1.1791563,-1.4020944,2.4975688,-1.4437062,0.4636019,1.6357371,-0.980394,-0.9356616
MT3,0.9159658,0.7763834,-2.6900976,-1.2916355,0.28177518,-1.4294647,-0.5011382,-0.14732659,-0.4866509,0.88275445,0.16611518,0.20282874,-0.11936719,-0.5895777,-0.06861892,-2.178114,0.73234445,0.92708397,-0.6420226,0.480899
MT1E,0.3539069,-0.22749472,-0.109364465,-0.04506319,-0.10006179,0.080766425,0.10997945,-0.06521617,-0.052877795,0.03667468,0.014509768,-0.99084496,0.03769974,-0.007985509,-0.3489411,-0.009460436,0.1470258,0.060040627,0.06224057,-0.006977255
MT1F,0.2809337,0.47151285,-1.1099566,-0.58644795,0.18959177,-0.19039755,-0.08424323,0.10448099,-0.81870914,0.6424181,-0.55451226,-0.95099896,-0.7314097,0.05827957,-1.7722238,-0.49762785,0.16479647,0.8898851,0.67036885,0.5055915
MT1G,0.91903913,1.4043379,-1.5078702,-1.0938313,-0.74190587,-2.0456448,1.2506456,-0.24580137,-1.5818633,1.3265928,1.0570502,-0.9616426,-1.3457487,-0.81971586,-1.2320526,-0.79407495,-1.1300755,1.9153646,-1.3151219,-0.8687727
HERPUD1,-0.11003586,-0.025191437,0.009450966,0.034266073,-0.06571709,-0.027385509,0.113819174,0.019281324,-0.011360973,0.0009840431,0.008683908,0.04675671,-0.037535027,-0.0014166677,-0.1469907,-0.03277427,0.08193134,-0.12120945,0.018426735,0.014789513
CX3CL1,0.060535517,0.0104664685,0.17881899,-0.020207154,-0.4604155,0.04906653,-0.00858207,-0.17376536,0.14636287,-0.17246133,-0.051045563,-0.5212172,0.17352422,0.011765208,0.12746723,0.07214489,-0.2241878,-0.6147489,0.14864483,-0.12149054
ADGRG1,0.5563244,0.07095435,-0.03329218,-0.034066375,-0.14780392,-0.23083985,-0.20183001,0.41945267,-0.091578275,0.24532185,-0.17099065,-0.07002211,0.1957537,-0.036679998,-0.18636747,0.024028115,0.43857697,0.21760197,-0.052582353,-0.11994781
KIFC3,-0.20981468,0.21565127,-0.7656911,-0.5691285,0.34294042,-0.0089764325,0.05007036,-0.2296741,-0.35722333,0.6010409,0.22845222,-0.68901485,-0.28664,-0.07178003,-0.75026023,0.016759824,-0.2677561,0.3527594,-0.2792567,0.26016933
CNOT1,0.008314048,0.015302518,0.14819857,0.005748313,-0.108021855,0.059670772,0.08439023,-0.032753054,-0.18082216,-0.44152588,-0.08603876,-0.083312124,0.21203001,0.0044646487,-0.24355467,0.018681487,0.17766465,-0.2255915,-0.041764777,-0.07212641
CDH5,-0.02830806,0.15454462,-0.4605465,0.0515606,0.054613482,-0.22253543,-0.3256619,0.10465748,0.3399204,0.04517802,-0.45972717,0.038585283,-0.47191724,-0.047613457,0.4835762,-0.076839745,0.39996803,0.19728857,0.056037072,-0.40021962
DYNC1LI2,0.17727439,0.25811297,-0.4238985,-0.11471559,0.06620221,-0.055852655,0.19417417,-0.27578834,-0.027545528,-0.044851717,0.022252373,-0.22640362,-0.18285365,0.009625322,0.43729842,-0.2527259,-0.72682977,0.12314602,-0.008050866,-0.005593427
CDH16,-0.47794917,-0.12677063,0.24220413,0.07554758,0.4650503,0.48199752,0.7950259,-1.4872298,-1.7645272,-0.24606481,0.8195228,-0.047576353,-0.5258188,-0.021516511,-1.680088,0.0048929397,-0.8365812,-0.59612757,-0.37445852,0.49928167
CIAO2B,0.15004104,0.023895606,-0.6399255,-0.263394,-0.011090362,0.040193323,0.06951302,0.19638495,-0.4376353,0.18176262,-0.039526664,-0.4903886,0.15431099,-0.014740904,-1.1793598,-0.44789374,0.2743012,0.22771136,0.14111891,-0.14389396
CES2,0.3005374,-0.3672895,0.103282176,0.101168916,-0.18974094,0.20047574,0.68006575,-0.18789417,-0.6734033,-0.27490848,0.61301863,-0.3153385,-0.3038528,-0.025646947,-0.8767445,0.052708272,0.056275133,-0.9390579,-0.22065021,0.28532448
CES3,-0.45051193,-0.77278286,0.06301732,-0.11585285,0.6326538,0.5864532,0.8732275,-0.3014696,-1.503707,-0.6194609,0.87637657,-2.0225875,-2.0464816,-0.082788594,-0.073464945,0.50386983,-0.6577475,-0.92534745,-0.48095307,0.7243249
TRADD,0.16999365,0.5908661,-0.27550995,-0.90906686,0.052902233,0.37916017,-0.20816208,-0.038323943,-0.2799854,0.07211199,-0.032529544,-0.9764125,-0.22823495,0.10243882,-1.0210428,-0.19538923,-1.7299972,0.5934364,-0.053003732,0.4091782
HSF4,0.13408369,-0.39980704,0.071612254,-0.014709893,-0.013648103,0.07109254,0.13239941,-0.041843705,-0.29247415,-0.14209355,0.0034262037,0.1917407,-0.3508057,-0.009087436,-0.325141,0.034561455,0.019555183,-0.069125615,0.012575032,-0.3245069
NOL3,0.53379923,0.020908743,-0.46948248,-0.35540512,-0.02267776,0.1693225,-0.24967025,0.20812447,-0.26316673,0.026238287,-0.075117916,-0.2225155,-0.6362095,0.016302092,-0.24240023,-0.09786113,0.44512755,0.18488756,0.32344708,-0.043134
TMEM208,-0.19662564,0.24397288,-0.013721521,0.065325245,-0.23456566,-0.018194206,-0.285006,-0.40994805,-0.14405987,0.26388416,0.016174454,-0.89577377,-0.9380669,0.04780273,0.15942414,-0.33502898,-0.6556975,0.3075276,0.04310896,0.22563756
TPPP3,0.14880104,0.26959747,-0.02191278,0.017989708,0.16218995,-0.046196852,-0.23616725,-0.19167212,-0.06918776,-0.32290378,-0.2039257,-0.33326867,-1.890956,0.11223554,0.06344807,-0.00012842238,0.40778312,0.061198633,0.17941462,-0.27923098
HSD11B2,-0.8141092,-0.3018294,-0.262429,0.09793629,-0.07546864,0.3354864,-0.73454386,0.48820168,-0.4016778,0.3458764,-0.06678806,-0.8267614,-0.401791,0.0037142795,-0.2907176,0.32191703,-0.1116117,0.44015625,-1.1342614,0.4915112
ATP6V0D1,-0.3925594,0.12820774,-0.2681242,0.046390895,-0.2720584,-0.0017157735,0.18222255,0.15571044,-0.027683876,-0.06194761,0.17243136,-0.09078878,0.23461643,0.028958356,-0.6565742,0.003215317,0.44189113,-0.35942116,-0.080082,-0.34011996
PSMB10,0.07831318,0.32308447,0.47129747,-0.18498585,-0.45826766,0.42631733,-0.3588486,-0.34544623,0.23687766,-0.4590056,-0.30423525,0.0952169,0.0412225,0.49922475,-0.13204318,0.53215283,-1.7503016,-0.5363398,0.012474324,-0.469569
CLEC18A,-0.38397798,0.18958591,-1.0417624,-1.9827343,0.7770661,0.7178946,1.0656449,-0.21119921,-1.289474,-0.79668623,1.0223486,-1.1221287,-0.38509414,-0.8320885,-1.710815,-0.88819915,-1.7955575,0.2679241,0.07389414,0.96224105
IST1,-0.10543087,0.00096026825,-0.036003068,-0.04539374,-0.006854084,0.005587024,0.09517161,-0.061816555,0.013376021,0.049147118,-0.052003413,0.29581204,0.101820745,0.004939112,-0.48771694,0.00543575,0.13231048,-0.058699373,-1.1883018,0.0075532817
GLG1,0.5621186,-0.06470912,0.010776192,0.03216186,-0.06510156,-0.012072478,0.01841103,-0.028306516,0.09985425,-0.015789049,0.0038562955,0.18488912,0.30276245,0.0028837747,0.37057212,0.00460443,0.23676798,-0.17993538,0.061894815,-0.14789729
BCAR1,-0.11064495,0.067179695,-0.1183872,0.11476114,-0.09939382,-0.020440472,0.08076517,0.104129575,-0.19083236,0.04347072,-0.007096942,-1.0671837,0.16146946,-0.0036820762,0.5010564,-0.061275177,-0.24360998,0.0467679,0.10706648,-0.10648839
CFDP1,-0.15220983,0.29117742,-0.19847834,-0.57751644,-0.012804803,-0.16151896,0.30529156,0.33666697,-0.55760324,0.3414168,0.38332716,-0.06857127,-0.83840793,-0.2241959,-0.09885258,-0.20289701,0.3541503,0.4910789,-1.6798877,0.44029418
GABARAPL2,-0.4671532,0.335139,-0.027469676,-0.014184034,-0.089794844,-0.039533522,-0.5273653,-0.10187863,-0.16168451,0.3156955,0.18328272,-0.7325146,-0.075873435,0.018895295,-0.15462619,-0.6855011,-1.6713457,0.4074329,-0.21133335,0.15387131
KARS,-0.54616934,0.18956146,0.05519051,-0.05231883,0.02112787,-0.017966023,-0.05462443,-0.036936145,-0.23440878,-0.020308135,-0.001915667,0.43113402,-0.43101525,0.011126517,-0.7125182,0.002010728,-0.47666675,0.10038817,-0.22452629,0.0019903695
MAF,0.45647666,-0.06307394,0.022211317,0.012704897,-0.038490687,0.00415496,0.0008896175,0.12521265,0.005992786,-0.16385897,-0.0045507606,0.14280087,0.34310097,-0.004397046,0.08416941,-0.0058341254,0.30936256,-0.081830196,0.06614137,-0.18505727
GCSH,-0.25123003,0.1427944,-0.65457034,-0.13273916,-0.23678808,0.2718104,0.45654476,-0.44019037,-0.43047452,0.88213044,0.5813831,-1.4498907,-0.34758186,0.09905818,-0.8468292,-0.8541149,-1.7366104,0.43239832,-1.1795032,0.98595095
HSBP1,0.11339254,-0.005449337,-1.322583e-05,0.0025668123,-0.03777157,-0.0149926115,-0.11091818,0.18716179,-0.049509093,0.028474836,0.00015823082,-0.010867607,-0.1876641,-0.0025996123,0.06261413,-0.023976961,0.16710943,0.0017710148,-0.00035886097,-0.015576153
COTL1,-0.22937156,0.04144122,0.3061249,0.104661055,-0.2725408,0.028063115,-0.2515155,-0.07688957,0.22846104,-0.3526186,-0.12294837,0.3133239,0.18501963,0.081772566,-0.047578868,0.22447166,-0.63125354,-0.6850236,-0.022799538,-0.5118899
COX4I1,0.5069542,-0.051418316,0.012168248,-0.002962398,-0.072411835,-0.025727551,-0.013774418,0.14657064,0.047142368,-0.013638808,-0.025708636,0.12941596,0.33777115,-0.010227555,0.09211968,0.0031326397,0.25420493,-0.10718573,0.1293539,-0.11241013
MAP1LC3B,0.29453424,0.26664555,-0.090746865,0.04325908,-0.18937582,-0.46935433,-0.19208948,0.42745936,-0.70825124,0.24720417,-0.49103656,-0.25791067,0.690153,0.033640113,0.23101543,-0.90769035,-0.944578,0.26462936,0.21914153,0.15073527
CYBA,0.41769585,0.01415584,0.23421207,-0.012191611,-0.26480192,0.0040722233,-0.16219036,0.100779235,0.030680317,-0.25354296,-0.056988593,-0.76804334,0.21894409,0.033633046,0.155788,0.108963296,0.28548872,-0.32880723,0.061573785,-0.41312945
PIEZO1,-0.42394716,-0.121353626,0.03840493,-0.06758076,-0.02621054,0.0854272,0.2632856,-0.5760863,0.2658681,-0.13959676,0.06563362,-0.50387096,-0.14048758,0.0020418467,0.2727923,0.030414017,0.019170392,-0.41917259,-1.0676608,-0.16115128
APRT,-0.9450787,0.009145257,-0.06923211,-0.00196245,-0.0063808328,0.0028537288,0.07636225,0.14274198,-0.032995246,0.015025189,-4.4342498e-05,0.0762466,-0.28898367,-0.0022873196,0.0976172,-0.025426546,-0.295722,-0.026051844,0.007815524,-0.030683335
TRAPPC2L,0.21428305,0.26850778,-0.21664084,-0.039770685,-0.23246643,0.16249222,0.16920389,0.023289226,-0.75569105,-0.30250257,0.35737598,-1.502121,0.41752118,0.06351554,-1.8472636,-0.013262419,-0.14708762,-0.065732405,-0.5116448,0.24248473
SPG7,-1.1559427,-0.07805644,-0.05542985,-0.07899037,0.08995159,0.13244356,0.23306768,-0.32142106,0.12507004,-0.10114261,0.106197156,0.27458286,-0.291142,0.028326945,0.40524045,0.027368153,-1.7950535,-0.2980545,-0.24889022,-0.3609624
CDK10,-0.5087806,-0.47866043,0.20334265,0.18284817,0.020412063,0.24282165,0.3671203,-0.7293401,-0.25706735,-0.17953938,0.25083762,0.1928278,-0.44602582,-0.007386398,0.1621368,0.07712058,-0.6036123,-0.5092108,-0.24545585,-0.0067719338
TCF25,0.29375228,0.0030127603,0.011562274,-0.052124217,-0.03798164,-0.014604655,0.048785567,-0.008219148,0.02882297,-0.003562236,0.002597878,-0.13773555,-0.21753739,0.0031638378,-0.49058482,0.06157184,-0.05416815,-0.0080507,-0.27634594,0.017344298
YWHAE,0.2595816,-0.33162987,-0.049875405,0.059110075,-0.009637456,-0.008926191,0.016941354,0.13236465,0.13461378,-0.016365949,-0.005402957,0.120860204,0.17729628,-0.043882333,0.28405604,-0.014262212,0.35298637,-0.09570058,0.118105896,-0.35160565
MYO1C,0.07955495,-0.09457386,-0.009974077,0.09910113,-0.009600795,-0.049879786,0.02406199,0.010206771,0.19453977,-0.008201008,-0.0009660465,0.021843407,0.39315674,-0.009627447,0.2757638,-0.011869678,0.028439889,-0.10016978,-0.033136055,-0.06335701
PRPF8,-1.0855623,-0.04250202,-0.36961916,-0.04496569,0.03720316,-0.018909644,0.056788538,0.111430615,0.039952315,0.02810865,0.001564589,-0.11736037,-0.27280983,0.0053641065,-1.0649699,0.0033945714,0.1682208,-0.042170905,-0.012199531,-0.023966702
SERPINF2,-1.6711198,-0.09846282,0.74197805,0.1554896,0.9310414,0.6944653,-0.91352755,-2.644921,0.007971936,0.10157953,-0.55386835,-0.08969057,0.6086602,0.87497425,-0.36435544,0.69175875,-2.044905,-1.8371315,-0.6444779,0.7119429
CLUH,-0.9169648,-0.056242786,-0.08365835,-0.5356951,0.2951943,0.4672517,0.6342184,-1.146478,-0.83988774,0.44283524,0.6629598,-0.6588122,0.20370051,0.20478164,-0.88165057,-0.9947182,-1.8058094,0.2334138,-0.42817745,0.75282377
TAX1BP3,-0.9765991,0.62112147,-0.5687555,-0.28032044,0.42906943,-0.29419982,-0.37312138,0.20019862,0.04621678,0.46144637,-0.21521406,-0.059708234,0.043012448,0.15474536,-0.23830451,-1.2012023,0.10293488,0.693968,-0.77567214,-0.20817204
CXCL16,-2.028095,1.042601,0.9177749,-0.51548415,-0.37125632,0.623216,0.4111568,-1.0312926,-0.1823968,-0.28347412,0.39962187,-0.8723866,-1.5014462,0.7712709,-1.706844,0.56123435,-1.5899048,-0.048929114,-1.6958499,0.8446905
PSMB6,-1.1364111,0.50241905,-0.038442653,0.005033336,-0.07192706,0.0491244,-0.46451104,0.43346208,0.08251664,0.3392275,-0.2788011,-0.9082985,-0.1690133,0.32150266,-0.8031657,-0.38631886,-0.656088,0.6315745,-0.5069627,0.02080552
SLC25A11,-0.49152145,-0.0846001,-1.0959507,-0.33929172,0.51651156,0.27874687,0.5739244,-0.038367897,-0.8206893,0.13440248,0.20728788,-1.5107718,0.3668735,-0.11698516,0.12925772,-0.71436864,-0.53742677,0.18309927,-0.73581105,0.69986117
PFN1,0.35728458,-0.03670395,0.14997089,0.0821742,-0.1002775,-0.00034077585,-0.028352546,0.01283221,0.24218272,-0.18031965,-0.016857116,0.083349526,0.29383507,0.0008864508,0.29033047,0.071206436,0.13218603,-0.23950352,0.0058876257,-0.36808515
SPAG7,-1.127529,0.59053063,-0.02782128,-0.09713508,0.79876745,-0.056442603,-0.9729419,-0.13394578,-0.69916886,0.22524638,-0.37281266,-0.3682926,0.387285,0.22154146,0.5209508,-1.1157907,-1.8071114,0.06622739,-0.99693954,0.6982131
C1QBP,-1.4611149,0.65163267,-1.1388623,-1.6231879,0.8588541,0.011245707,0.2866119,0.17471056,-2.097387,1.0804834,-0.06955514,-1.6236936,-1.0117533,-0.561426,-1.6801958,-0.34429786,-0.71991783,1.2383493,-0.020618655,1.3876005
TXNDC17,-1.8307598,1.1367733,-0.45561296,-1.5624895,0.41316828,-0.048727702,-0.25090802,-0.4645338,0.03345351,0.629708,0.5428179,0.75603545,-1.165134,-0.41146472,-1.4794444,-1.2498401,-0.29613057,0.8344047,-1.3375405,0.7313582
RNASEK,0.37401307,-0.03902092,0.06842736,0.07730308,-0.06750712,-0.010397896,-0.046673004,0.02913416,0.072422154,-0.115279116,-0.0051882514,0.22117625,0.16126552,-4.122708e-05,-0.019572979,0.017843613,0.1808245,-0.181833,0.058972172,-0.29992276
GABARAP,0.25784838,-0.009441998,0.12360989,0.057881985,-0.06947474,-0.015041031,-0.045663815,-0.03605877,0.07814309,-0.1428063,-0.0028797558,0.23679295,0.21573992,0.0016428329,0.25337645,0.012282487,-0.03055698,-0.26172242,0.07542914,-0.28777686
CTDNEP1,0.3387471,-0.00086148526,0.15254295,-0.04898677,-0.01285317,-0.012664563,0.037381146,0.021686122,-0.07522432,-0.03174898,-0.0026376164,0.107220314,-0.28528553,0.0023155161,0.16771857,0.0054170536,0.029655822,-0.0142584,0.02020223,-0.027896443
EIF5A,0.3733124,-0.18683688,0.003647479,0.1261776,-0.112868026,-0.008038292,0.11713563,-0.12671594,0.25868717,-0.05040141,0.0051426203,-0.8013343,0.4262302,-0.004293978,0.35024738,0.035293695,0.41088113,-0.33903012,-0.37951693,-0.23261818
TMEM256,-0.35102552,0.17287007,-0.31731132,0.19554953,-0.030510444,0.19839926,-0.09825085,0.16213775,-1.5458953,0.14517915,0.33819777,0.09324928,-1.027875,-0.12992199,-0.627462,0.0017777575,-1.5568424,0.11490629,-0.064965345,0.87789756
FGF11,-0.09393515,0.5472487,-0.640573,-0.11732725,0.15416953,-0.63833773,0.23828168,-0.43927407,-0.7992982,0.38977128,0.12006377,0.10597663,0.37101233,0.022145305,0.3198961,-0.7230794,-0.6152403,0.19157581,-0.55116886,-0.2778376
POLR2A,0.013322675,0.34273368,0.035337664,-0.5043735,0.29684684,0.05244358,-0.39834854,-0.6775651,-0.42928204,0.08141842,-0.01397749,-0.36488548,-0.35847893,0.017993076,-1.2345023,-0.06949068,-0.5504479,0.38782158,-0.24506117,-0.09151521
TNFSF12,-0.59209985,-0.04430684,-0.13002719,-0.050981365,0.31334537,0.24962324,0.062625915,-0.5933858,-0.25627294,-0.10393072,0.20392722,-0.2607406,0.061678194,0.0034289644,-0.3863693,0.24506842,-1.1698816,0.14823495,-1.6047382,0.23115782
EIF4A1,0.3829758,-0.08487427,0.0003144894,0.05744247,-0.010336606,0.002895159,0.0032614153,0.0025882346,0.07586173,-0.04116222,0.0055748126,0.2970422,0.20201091,-0.005069616,0.25405315,0.002597577,-0.047890153,-0.1591045,-0.019437555,-0.10621304
CD68,-0.16224004,-0.08404444,0.2780837,0.053671934,-0.30982006,0.15671545,0.15525271,-0.056368284,-0.16537683,-0.40978408,0.056465633,0.02068739,-0.023056054,0.03075155,-0.598286,0.25416464,0.15873715,-0.56756276,-0.28740296,-0.0718507
SAT2,-1.2530246,0.5986806,-1.2093505,-1.2833117,0.7957254,0.21851252,0.6562442,-0.25636756,-0.23052631,0.27084917,-0.2877221,-0.6522654,-1.1754953,-0.2818611,-0.8220718,-0.22031158,0.0550014,0.4395628,-0.5881069,1.054074
NAA38,0.07323311,0.3288799,0.06569643,-1.1589369,0.15022933,-0.48472637,-0.19540204,0.082558244,0.12004058,0.00092412566,0.007077636,0.19971712,0.085090056,0.045554932,-0.51121545,-0.69876236,-1.6010641,0.16929038,-0.24467722,0.1637168
TRAPPC1,-0.61163545,0.16619484,-0.05321777,0.11702668,-0.02271231,0.03176377,0.0364439,-0.10549311,-0.41626352,-0.022553554,0.015043293,-0.59814435,0.06826161,-0.0014375095,-0.3381452,-0.011890542,-0.51562876,0.006049934,-0.37374014,0.102900214
VAMP2,-0.3929446,-0.02102121,-0.024704305,-0.42150456,0.24720988,0.129085,0.24488202,-1.0165448,-0.5891019,0.48288018,-0.19086961,-1.5738072,-0.41017237,-0.0015789076,-1.136181,0.10481447,-0.5436796,0.75546134,-0.4592922,0.06467225
SNHG29,0.46782863,-0.0039197346,-0.046197288,-0.0042568147,0.057012312,-0.08636747,-0.063116886,0.298144,-0.096703015,-0.013218777,-0.0076229507,0.2885995,0.12057174,-0.043301884,0.18271346,-0.014190756,0.3082902,0.013652382,0.11963848,-0.2500408
MPRIP,-0.17617255,-0.03589794,-0.8365588,0.16191596,0.17326465,-0.09735359,-0.05487444,0.051816095,0.42156607,0.01715442,-0.14587413,-0.1304649,-0.6579784,-0.04772011,0.6943651,-0.08298183,0.4611262,-0.020943273,-0.7052624,0.036069166
RASD1,-1.1468884,-0.13004632,-0.88308424,-1.2212137,0.7974777,-0.8622754,-1.2457823,0.51743746,0.46567068,1.1778235,-2.0329356,-0.67234784,-1.6325314,-0.9001972,0.1409141,-0.8416596,0.9308516,1.2598995,-1.4839989,0.36415493
SREBF1,0.33761182,0.15281318,-0.15027218,-0.14142023,0.15119275,-0.044000443,-0.49916232,0.45794934,-1.2495003,0.03912998,-0.31881866,-1.5790968,-0.5681542,0.23812348,-0.30975997,0.38807014,-0.7261779,0.40970984,0.09963046,-0.10633586
ALKBH5,-0.2083707,-0.022010893,-0.056964785,-0.027911043,-0.088698074,0.04479229,0.31909654,0.19026767,-0.8117261,0.0112711545,0.024654938,-0.22317079,-0.11537925,0.008974905,-0.64807075,-0.027787123,-0.18637015,0.08429555,-0.022348262,-0.0010960744
SHMT1,-1.8464959,0.11716798,-0.5916873,0.26833808,0.5388448,0.60563713,0.8865681,-0.61135316,-2.3751495,0.3462176,0.5562189,-1.3127686,0.32541394,0.024449356,-1.0990692,-0.39318168,-1.7158971,0.37116417,-1.1380273,0.97644025
SLC47A1,0.09537183,-0.27842918,-0.14868163,0.011252407,0.032562148,0.021194844,0.32450604,0.0076862364,-0.47108203,-0.09734673,0.087834224,0.32637376,-0.07139267,-0.037967913,-0.6379625,0.027122954,-0.5501183,-0.20594814,0.15702476,0.12264824
ALDH3A2,-0.21373092,0.080685355,-0.09768291,-0.060345143,-0.11227039,0.05803966,-0.053393934,0.1884989,-0.5528361,0.37190393,-0.017464057,-0.42839247,0.39141697,-0.011621172,-1.1334025,-0.051419303,-0.24423282,0.30232424,-0.10372892,0.14032948
USP22,0.036069497,-0.061820377,0.0060723475,0.06370075,-0.06057745,-0.064461164,0.092578545,0.039510272,0.13206625,-0.025626931,0.020172382,-0.593317,-0.54488343,-0.002169235,0.42983675,-0.02247608,0.22361188,-0.0035475567,-0.030195521,-0.036490656
WSB1,0.42848977,-0.018950483,0.03401853,-0.043590914,-0.0066861142,0.0029617904,-0.12940198,-0.019540273,0.07066322,-0.047017116,-0.0399703,0.31988245,0.35223684,0.0011328299,-0.27413917,0.026397415,0.1271807,0.004216459,-0.003645204,-0.11024191
KSR1,-0.08503497,0.06964833,-0.21764569,-0.218152,0.11402751,0.23019402,0.3444131,-0.55340195,-1.3978964,0.1488251,0.091086745,0.35365847,-0.3696409,-0.031325057,-1.3872405,-0.07747164,-0.060418192,-0.2826234,-0.55343,-0.042056162
ALDOC,0.20811345,-0.024911672,-1.0995544,-0.26901194,0.31509665,0.17675446,0.3122184,-0.7593081,-0.8644341,0.32753524,0.52001774,-0.79166204,0.17238916,-0.06643511,0.016094178,-0.018483343,-1.2437034,0.48292753,-1.2102367,0.4717946
RAB34,-0.9647303,0.2837741,-0.4482822,-0.24633116,0.03658254,0.33283687,-1.1892797,0.047327645,0.15030676,0.21418492,0.14186193,-0.15208754,-0.7880272,-0.025046442,-0.38278297,-0.2901376,0.123322345,0.36704555,-0.7041725,0.13944821
FLOT2,0.18970568,-0.022189055,-0.011910499,-0.02353001,-0.020748626,0.039371565,-0.077618405,-0.0024170815,0.002391896,0.011514094,0.0062316726,0.31620455,-0.15632762,0.0023478344,-0.65098673,0.021891473,-0.8867104,0.006565787,-0.021215852,-0.01936128
ZNF207,0.02312723,0.2540114,-0.2023879,-1.1542207,0.14389022,-0.0013293955,-0.36714697,0.23386113,-0.14230481,0.12663572,-0.02708501,0.1894697,0.30527002,-0.7444064,-1.4437842,0.047254123,0.08774708,0.21629502,0.071136445,-0.024219187
CCL2,-0.19983923,0.06859297,-0.011917933,-0.2626333,0.23163252,0.09261164,-2.0033689,-2.17196,0.77404195,0.8246629,-0.30462962,0.31865793,-0.92032707,-0.05246567,0.3251051,0.1727906,0.26644346,-0.1282823,-0.93467504,0.2646632
