,Shared topic 1,Shared topic 2,Shared topic 3,Shared topic 4,Shared topic 5,Shared topic 6,Shared topic 7,Shared topic 9,Shared topic 10,RNA private topic 1,RNA private topic 2,RNA private topic 3,RNA private topic 4,RNA private topic 5,RNA private topic 6,RNA private topic 7,RNA private topic 8,RNA private topic 9,RNA private topic 10,ATAC private topic 1,ATAC private topic 2,ATAC private topic 8
3945,1.3805096,2.461685,2.9977038,0.69171107,2.5811207,0.56428313,1.759666,1.1770518,0.32044572,0.60713977,2.3035693,0.65677124,0.6556743,0.69517547,0.8652111,18.114155,0.8010264,1.793557,6.4662333,37.318653,1.848999,2.1256526
3946,1.4098454,3.0536008,3.6888695,0.73029494,2.8909802,0.66254354,1.0889384,1.4332631,0.3667051,0.6125318,2.0279026,0.6410995,0.6617001,0.71659964,0.81454307,17.497032,0.8565968,1.7541769,6.5496936,25.595167,1.9806963,4.2423477
3947,1.4035671,3.4431295,3.8559155,0.7279796,3.929771,0.7646364,1.0393507,1.2659471,0.44271785,0.69155014,1.908146,0.65342516,0.7510169,0.8114875,0.8105681,17.461735,1.2164146,1.6396443,4.2610965,10.583235,2.2975845,9.9648905
3948,1.0257081,2.8904982,4.8545446,0.6917895,3.210298,0.7792139,1.0446514,1.0576816,0.4435528,0.72807884,1.4556534,0.61960316,0.7888062,0.8742773,0.5850165,13.631794,2.058346,0.9082829,1.3265357,8.967873,2.2816167,8.806127
3949,1.0334303,4.12765,3.634461,0.83323216,4.733169,0.6207361,0.91921663,1.1399001,0.42127547,0.5364223,1.9494921,0.5918701,0.6370229,0.7412341,0.66125774,17.421728,1.2231475,1.2609262,3.338772,14.29789,2.123753,8.413706
3950,1.1781119,3.2310338,2.8728344,0.88484716,2.653647,0.6491779,1.4707003,0.94918776,0.37159774,0.68069655,1.8343133,0.6647985,0.7683134,0.79209644,0.66215765,15.360395,1.4578527,0.9759014,1.3185478,30.234526,1.9601499,2.42469
3951,1.5234523,1.9173542,2.7003255,0.6147094,1.0203956,0.57596195,3.1743956,1.3692949,0.29921162,0.69942296,1.4036672,0.71525645,0.82515574,0.8341937,0.7357205,15.112855,1.032231,1.0032578,0.90762234,30.241627,1.6906564,1.4245888
3952,1.6722546,2.069617,2.3145351,0.63342476,0.9282979,0.5784885,2.6785831,1.3433579,0.31240743,0.5760266,1.5282182,0.6794857,0.7194298,0.884671,0.76683265,15.831189,1.1021584,1.0868149,0.9796944,28.119326,1.8303372,1.4993035
3953,2.0522852,1.6237668,1.6361036,0.60065097,0.9298773,0.52352494,5.3185244,1.3848808,0.2731555,0.5817647,1.3754008,0.69414216,0.7287673,0.90111125,0.8023667,16.291542,1.0187371,1.1113789,0.906117,22.426502,1.5406942,1.1232682
3954,1.6710362,1.8804381,1.0119247,0.5306915,0.6165881,0.5164471,15.576744,1.6605076,0.3076438,0.5761054,0.99864894,0.6902939,0.712256,0.82780343,0.9238696,17.666063,0.7021435,1.2080938,0.9131161,12.053186,1.3535765,1.0895685
3955,1.7257447,1.9396379,0.8862908,0.48968595,0.6625613,0.49844074,17.26752,1.6539402,0.3181713,0.48545456,0.8967412,0.5835442,0.63457376,0.5398607,1.1574256,4.731613,0.35393608,1.659546,1.5228275,13.110557,1.2700536,1.2843553
3956,2.3353157,2.1378477,1.438553,0.5737887,1.3115546,0.47984487,3.0393226,1.3925982,0.28090388,0.53567845,3.3643432,0.64751756,0.5494195,0.71631503,0.70885676,13.419086,1.117041,1.4069574,5.103052,28.90324,1.7905576,1.3456126
3957,0.99594605,1.8570062,2.6656268,1.3730545,5.165283,0.78648156,1.2447462,0.7322346,0.51298976,0.61011904,3.349232,0.65136003,0.57782537,0.58420366,0.7110615,9.131646,1.2732341,1.1659583,2.1901944,7.204151,3.3167715,8.888302
3958,0.9418458,1.7178655,3.1870952,2.1368706,7.6001015,0.9397336,0.68092716,0.53563696,0.8869649,0.8094652,1.5844933,0.78328484,0.7215012,0.7612713,0.8114605,13.454817,1.3823668,1.205948,1.3649474,5.0315757,12.970807,1.5541602
3959,0.6185747,1.2798076,4.0426974,2.3116195,5.5768948,1.7462416,0.5573895,0.5336145,1.0071573,0.8011481,2.062744,0.77399933,0.7631234,0.71618104,0.85139674,7.114127,0.9268604,1.1598693,1.2386461,4.649037,15.025567,0.9365036
3960,0.58799756,1.1316282,4.216321,2.1136436,5.636416,1.9655292,0.5886845,0.5018095,1.0587175,1.1500332,10.757317,0.8123285,0.98621863,0.554845,0.6607573,8.467223,0.98886067,0.97676325,2.1155784,5.0153646,18.985462,0.8406772
3961,0.8363463,2.398777,3.2662501,1.3379463,2.7529116,1.3817387,0.68750834,0.75524783,0.7664863,0.751992,21.835823,0.76275086,0.84987414,0.5617114,0.9198343,12.2412195,0.7055217,1.4212468,5.2341557,5.982312,3.8990374,11.394851
3962,0.91902095,2.15773,3.1179073,1.1968052,3.9326484,1.148489,0.8322104,0.7786157,0.6706362,0.64037067,20.504995,0.70243514,0.73152614,0.57185054,0.83372086,10.827399,0.87312835,1.3209517,4.761277,5.9395704,3.4793687,11.051709
3963,0.9733746,1.8131927,3.1554618,1.0312423,2.9302528,0.9642739,0.92543215,0.6794543,0.79210186,0.6306843,16.379242,0.6601007,0.6769221,0.60722077,0.9996306,14.133705,0.9778312,1.7735137,5.3658485,5.729644,5.27133,10.684715
3964,1.0157739,2.2293906,3.1575003,1.3193483,4.346447,0.92369056,0.91060627,0.7545382,0.5338631,0.6551807,11.895297,0.64391726,0.63202685,0.54476523,0.94749546,13.86023,0.79898334,1.7975067,6.1092467,6.34402,3.6164849,11.521844
3965,1.124702,2.7892547,1.6596737,1.3710036,5.4724703,0.8018868,1.034661,0.86514777,0.4439259,0.9143625,5.1468015,0.654038,0.6777753,0.512836,0.81141305,12.538383,0.9457865,1.6677464,5.2566824,7.733575,3.1438656,9.600406
3966,1.0690732,1.994013,1.9466848,1.8197441,2.6141968,0.891565,0.88389575,0.8124823,0.6655786,1.425206,1.5267156,0.6444611,0.98790294,0.59683454,0.7052337,13.842566,1.7931874,0.988682,1.0237979,5.7350135,5.2113457,10.473938
3967,1.0213954,2.3496523,1.8299468,1.6251493,2.4016201,0.67389375,1.4513099,1.1077515,0.45691004,2.336804,0.9544289,0.69217795,1.3573549,0.6463201,0.7025175,9.798212,1.5869609,0.83459157,0.7728902,20.62486,2.800665,4.368907
3968,1.9853063,2.4852118,1.0631986,1.1018162,1.8598199,0.70875,1.2315335,1.1002188,0.46041566,1.103339,1.8864063,0.5174121,0.9862614,0.6520023,0.7668365,12.901376,3.4254746,1.3511966,1.7412046,21.918768,2.3788133,5.362451
3969,4.4521155,1.7671441,0.9373361,0.66535795,0.8542675,0.50997937,2.8897905,1.0751044,0.35295635,0.8487436,2.8204339,0.5940467,0.8282409,0.5876184,0.66275096,8.178491,2.2603376,1.1016012,1.401377,26.197254,1.6749585,1.4797533
3970,16.828354,2.2350507,0.5889143,0.5108223,0.49174082,0.4648409,1.4217744,1.3889124,0.50582486,0.5185725,6.461455,0.60191983,0.61462355,0.48310778,0.69512093,10.287385,1.8560698,1.1640801,1.9298577,21.325146,1.4904159,1.5747278
3971,22.112278,2.2079191,0.6354919,0.5087676,0.5104848,0.48931694,1.4736784,1.3748968,0.56559986,0.61207056,5.674592,0.61674595,0.6563041,0.52491885,0.6743208,11.9827175,2.263982,0.98921937,1.2854365,13.985474,1.771193,1.5521252
3972,27.023014,1.984148,0.6779953,0.5056704,0.5397051,0.4948997,1.3810058,1.3833768,0.53044236,0.63722044,8.530509,0.5952712,0.640315,0.47369012,0.7119164,7.0279107,2.687003,0.95007944,1.2476972,13.365593,1.6302737,1.5023717
3973,14.592447,1.9624174,0.59617865,0.642975,0.56730586,0.45483902,1.9115645,1.2881007,0.4357651,0.70634663,15.63427,0.58382523,0.6164223,0.47883514,0.7485916,5.533887,2.3741908,0.9373423,1.3663064,26.492409,1.424256,1.254237
3974,10.225257,1.5476176,0.69055474,0.7655152,0.8026334,0.46931538,3.4671755,1.1662205,0.37573576,0.7037879,14.741922,0.5780997,0.6217649,0.46154302,0.8037101,3.4772747,1.6801447,1.1432905,2.80601,25.930775,1.6523824,1.4233872
3975,31.871141,1.6184535,0.67967296,0.7475826,0.6737945,0.47609654,1.6862767,1.2153823,0.41583055,0.59423953,9.623349,0.5218539,0.57481116,0.37902784,0.9990282,1.447227,0.9702077,1.4168155,4.5769,14.434992,1.4240696,1.3289478
3976,39.179447,2.1884568,0.5939718,0.5633446,0.5667615,0.5208252,1.6819928,1.4909966,0.42811626,0.8373991,4.689724,0.57831115,0.6902181,0.43534043,0.6512045,1.1939611,1.4850421,1.0425482,2.1574655,11.653793,1.4012485,1.1736751
3977,70.1198,2.7345684,0.41998076,0.3534973,0.47467452,0.4294874,1.1995075,2.0085087,0.7133199,3.4726043,1.0694916,0.958441,1.3973658,0.5516873,0.5797292,1.2990673,1.7816607,0.79877186,0.7775651,10.31712,1.2692623,1.5322435
3978,47.74119,2.9744923,0.3765496,0.36113614,0.46135867,0.40696266,1.2801771,4.5892115,0.5995059,11.093493,0.62040895,1.3610438,2.895372,0.90437776,0.7584055,0.70468223,1.2192698,0.5569792,0.49727482,10.735134,1.262748,1.3677813
3979,67.81024,3.1613803,0.39794552,0.34236228,0.4139158,0.41200593,1.1613638,2.2903612,0.6127597,2.1996,1.8970214,1.0747273,2.0108478,0.7998138,0.6265341,0.9723128,2.7161348,0.7985052,1.0241133,10.589549,1.5973842,1.356524
3980,25.407211,14.083124,0.32820544,0.28159234,0.35397446,0.3493241,1.8930217,26.17737,0.50981176,1.0633167,5.3166866,0.81129324,1.1738294,0.7218889,0.5030007,1.2856246,3.6472294,0.7260196,1.0224468,10.5417,1.2127643,1.4938875
3981,98.75503,3.079419,0.37684333,0.33879697,0.42186323,0.42019054,1.1749014,1.9085605,0.5283089,1.1274561,3.0923347,0.8547952,1.2021569,0.77963305,0.5521267,1.4203931,4.0198655,0.6931452,0.8213823,10.217561,1.2803856,1.5421177
3982,37.007523,2.8437366,0.44586882,0.3718421,0.40822303,0.4607423,1.3072484,2.1669118,0.61126775,0.8087993,7.4332085,0.69042486,0.8656579,0.5467277,0.6147323,1.6426191,2.997514,0.88724333,1.3199998,10.81,2.2577584,1.2679963
3983,49.24594,3.2707949,0.43669283,0.34380394,0.42484924,0.4135232,1.3130052,3.502133,0.5031568,1.3444144,1.5360342,0.9204432,1.3686826,0.7042478,0.5894105,1.152113,4.737287,0.67210126,0.69037867,12.658046,1.2603029,1.5439976
3984,29.120789,2.549696,0.51789963,0.4715718,0.48781222,0.47949186,1.5384517,2.3555167,0.372262,9.06715,0.74868906,1.0098805,5.8022704,1.1477993,0.7192242,0.49078003,1.1946174,0.6818167,0.5755083,15.291438,1.1719961,1.1541423
3985,16.257538,3.035527,0.47291827,0.4517515,0.4396954,0.4348627,3.0076323,6.368939,0.26915923,14.00385,0.8334342,1.0453068,7.32358,0.9051236,0.77021855,0.50453556,0.8354273,0.6406221,0.601838,14.074941,1.1503989,1.1846646
3986,3.0280762,19.118605,0.3162921,0.34921837,0.33987716,0.34286872,2.0194452,13.123181,0.26351485,57.360016,1.0016308,1.4612212,2.609349,1.1465516,2.1244366,0.7629135,0.5235644,0.94770545,1.1325363,14.300931,1.1624558,1.3398068
3987,4.060152,21.830357,0.3071019,0.342337,0.34232998,0.3314907,1.7914501,22.258308,0.2949394,74.833466,0.9847921,1.5772941,2.3191853,1.3117628,2.754949,0.78610903,0.4894854,1.0590383,1.2404934,14.537809,1.2294552,1.5535793
3988,1.4451411,6.268454,0.40784997,0.3671046,0.3717953,0.40818745,0.8712805,11.210245,0.66923517,38.305386,0.6327886,3.1996226,3.1703076,2.838337,2.7198942,0.52857786,0.38596222,0.83466756,0.6941171,111.92357,1.714947,1.6428002
3989,3.0275836,6.5349555,0.30949968,0.31602567,0.3653407,0.3694681,1.0748305,48.906944,0.6079296,14.396321,0.5534532,5.13331,2.7492306,3.2664566,2.581969,0.45658243,0.32017705,0.8821321,0.56279564,11.686516,1.19354,1.4326876
3990,7.3182626,5.019745,0.31278077,0.2798717,0.37355214,0.34991586,1.1422007,62.432556,0.45970553,1.3743495,1.9674407,4.1571565,3.0988982,9.609118,0.85558724,0.5517333,0.81673616,1.2695485,0.9996592,13.088029,1.167342,1.5167819
3991,19.405193,4.323778,0.30535418,0.2686712,0.3607933,0.32281625,1.3941954,46.4031,0.38676572,0.8376649,4.0404773,2.9312994,1.7540851,7.9865646,0.85931903,0.6441349,0.93347454,2.0389745,1.9723421,14.031147,1.3848915,1.5964736
3992,1.4489442,3.5849707,0.417885,0.38313675,0.43280387,0.45516998,2.3692892,11.060566,0.32774857,1.2769772,0.7794259,2.6435447,45.57174,50.042587,3.1387944,0.68053097,0.7080033,1.4514905,0.84860545,1179.1937,1.4023627,1.553486
3993,1.6002479,4.41398,0.35770327,0.33769354,0.37158048,0.41153347,8.123568,3.6507306,0.3241563,2.1592531,0.87498474,1.9288547,110.729416,67.36691,3.8813944,0.6764797,0.74831486,1.3585027,0.8772894,1645.7498,1.537664,1.6251162
3994,1.6020056,4.333764,0.36012658,0.3375612,0.37351704,0.41064683,8.128704,3.6325274,0.3282054,2.1592531,0.87498474,1.9288547,110.729515,67.36691,3.8813944,0.6764797,0.74831486,1.3585027,0.8772894,2897.3147,2.1867619,1.7239127
3998,2.1693275,1.8088275,0.569727,0.3929994,0.5178405,0.4519999,1.2903697,18.31783,0.46695977,3.5436025,0.6876238,1.7671607,3.688924,0.9698449,1.3725824,1.2879733,0.79469365,0.8800086,0.61790913,469.51227,1.8664031,1.6235663
3999,1.5629132,2.12892,0.5080369,0.40759146,0.48576713,0.44855475,1.2321603,21.64058,0.4031888,2.0111108,0.7741383,2.284967,3.011129,0.785377,1.4250884,2.126323,1.0278668,0.75281674,0.5873799,468.7331,1.8660216,1.6233453
4000,1.9460955,2.0882142,0.52488303,0.41172838,0.4783488,0.45869622,1.1015451,18.98096,0.418278,2.5814118,0.48341256,15.218507,5.713096,0.87376994,4.5242777,0.7142509,0.27804932,0.94464236,0.4577078,2253.0872,1.929394,1.8019128
4001,1.4692762,2.1691499,0.5196805,0.38272083,0.47976094,0.4677505,1.2399282,20.732042,0.43574315,0.88003653,0.63723505,7.977103,2.523979,0.9279288,6.5618305,1.9148729,0.37675676,1.4232708,0.6236926,416.24747,1.8668946,1.6277423
4002,1.3225546,2.739439,0.47845864,0.36743188,0.4342597,0.4687652,1.2280579,21.902912,0.41370025,0.7707223,0.6115362,7.8223453,2.3447661,0.89794827,7.59164,2.0344868,0.3691494,1.5094017,0.6594339,480.88718,1.8661058,1.6226526
4003,1.2698587,2.6726685,0.52330804,0.39400974,0.50761455,0.47593737,1.2955868,17.13838,0.42763466,1.2444623,0.5056605,8.847857,2.754552,1.1436095,6.910238,1.036854,0.29301512,1.3471913,0.5809857,259.84604,1.723619,1.7523817
4004,1.561322,2.35665,0.9283092,0.41225845,0.9416218,0.40918344,2.7783136,11.424063,0.26450887,2.079277,0.56097174,2.231969,1.5235579,0.8862323,1.7222579,2.8558884,0.89612263,0.90556586,0.5074352,22.00052,1.1117603,0.9205769
4005,1.3816328,2.2265015,3.0735462,0.58025265,1.4991205,0.55864525,1.728863,4.1415653,0.331532,1.8366765,0.61484337,1.2247388,1.4216799,0.8804503,1.1598886,3.8334095,1.3549637,0.8688134,0.52150506,32.748737,1.7206166,1.5489689
4006,1.1499809,2.8068974,4.5569935,0.7003678,4.2664337,0.6970736,1.2283654,1.1750389,0.38351202,0.9547202,0.99730235,0.7443654,0.8335537,1.1067569,0.71360314,10.1866255,3.5428278,0.893478,0.6566309,12.373709,2.0892978,8.49707
4007,1.242641,3.0358906,3.6640334,0.7498122,4.164522,0.64959747,1.2162225,1.2593157,0.37253967,0.85950464,2.0142498,0.79177105,0.86328197,0.6353946,0.6583338,11.924107,4.637472,0.82333666,0.88333225,30.395098,1.9223214,3.2053316
4008,1.2593975,2.4250784,3.6365397,0.7495562,3.2049882,0.6636416,1.8893027,1.0378895,0.30793804,0.56555074,4.9289527,0.61930996,0.612378,0.47115442,0.5974692,7.278088,2.1206033,0.8242522,1.5402204,32.21997,1.9318309,2.7304497
4009,1.3611555,2.0913296,3.2141976,0.6571039,2.1579351,0.48601055,2.6711879,1.1730245,0.29552874,0.5293713,7.0390306,0.60654527,0.5939534,0.54835665,0.8498499,13.338707,0.87686306,1.4456626,3.7436447,33.79238,1.7569585,1.7290368
4010,1.7835739,1.7959615,2.6145468,0.50008833,1.2422688,0.4112175,5.9265075,1.2074652,0.27952984,0.5255629,7.2807193,0.618237,0.6288103,0.59017444,0.965546,18.338467,0.99297494,1.6445844,4.2054906,29.606047,1.5086162,1.1491224
4011,1.5373927,2.0349214,2.2476757,0.5293517,1.957602,0.4317064,3.266421,1.3391074,0.31621394,0.6524289,2.4584663,0.64922947,0.63443995,0.59088933,0.90803766,17.93426,0.62084097,1.6872302,6.158794,36.231922,1.6942706,1.4179473
4012,1.4011071,1.9041171,3.3239145,0.6537249,2.4400496,0.5139849,2.541545,1.2181033,0.2963134,0.5302261,2.6876166,0.6075773,0.57324594,0.57853806,0.80125445,18.400324,0.6451056,1.8996749,6.911209,37.237602,1.8375096,1.6562704
4013,1.4935434,3.405006,3.4535568,0.66477305,3.582022,0.7192168,1.1504648,1.3435925,0.39077497,0.69155014,1.908146,0.65342516,0.7510169,0.8114875,0.8105681,17.461735,1.2164146,1.6396443,4.2610965,33.59532,1.9236494,2.384849
4014,1.2080305,3.1421432,3.3820724,0.7303765,3.660289,0.66434383,1.1564941,1.2147422,0.40162444,0.5871485,2.625761,0.6015533,0.6201925,0.6693372,0.701549,16.83826,1.3318129,1.4214435,4.04538,15.35443,2.1529088,7.0717974
4015,1.0763035,3.830483,3.2056952,0.78581285,4.1521997,0.6713379,1.0904505,1.1393306,0.40729153,0.5842574,2.0592914,0.57215536,0.6195019,0.79324067,0.63836324,16.047808,1.7220138,1.1678189,2.427764,16.106647,2.1269028,6.9486012
4016,1.2195871,2.9347196,3.4536462,0.73240185,3.1225853,0.59235334,1.4519477,1.178364,0.38248163,0.6058052,2.0991213,0.62607926,0.68292785,0.74292094,0.685488,18.528025,1.3527168,1.1951096,2.3620224,31.32652,1.9045956,2.558549
4017,1.6969657,1.8039643,1.7576437,0.5966081,1.0467654,0.51005393,4.7766724,1.4280608,0.29643783,0.6321454,1.2638642,0.7242332,0.79265916,0.86171997,0.7800522,17.038223,0.85942924,1.0446329,0.8673238,24.914227,1.5537281,1.1624442
4018,1.9061,1.82867,1.2454536,0.51421434,0.9127072,0.4807055,6.3870573,2.0858998,0.30184293,0.62355185,1.3874768,0.714266,0.7866012,0.8303982,0.74401987,15.856376,0.8345068,1.0165151,0.89471126,22.383162,1.2925793,1.0546129
4019,1.8076982,1.790617,1.584989,0.50643253,0.8109162,0.48568445,9.380024,1.5922967,0.28604403,0.5947867,1.2788955,0.72517174,0.7688035,0.8817228,0.76011,16.67419,0.90505064,1.0365667,0.8149062,18.0573,1.3115368,1.076416
4020,2.1705368,1.6327256,1.5088065,0.5742345,0.70667374,0.53844196,6.6659927,1.2341442,0.2698608,0.60552984,1.1369516,0.72995377,0.7699694,0.8511309,0.8223347,17.906034,0.74559635,1.0819457,0.8490349,21.173584,1.3095486,0.9328729
4021,1.8448775,1.909097,0.7876437,0.4702546,0.61300254,0.4838454,22.291767,1.4716581,0.30881643,0.6209484,0.7538876,0.7350055,0.7292636,0.7941748,1.0657698,15.40568,0.5141548,1.3725158,1.1276063,12.834049,1.2141597,1.4366904
4022,1.8782783,1.9426,0.83010745,0.4809679,0.80090845,0.49888664,13.813727,1.773432,0.2788002,0.54539996,2.2473593,0.66105855,0.60000944,0.6061726,0.9274857,12.578054,0.5369432,1.5888553,4.7800174,14.174895,1.3321013,1.1721363
4023,1.7161511,2.1027641,1.3316145,0.78723687,3.8238745,0.5847987,2.0316305,1.2412306,0.30278286,0.4917149,4.1296034,0.581791,0.53585887,0.6009841,0.6606676,7.42757,0.70667344,1.3261385,4.754304,29.026682,2.1895385,2.509978
4024,0.9224144,3.46526,2.2193637,1.4791028,7.6942415,0.89541215,0.94538957,0.7921088,0.53495806,0.5966802,2.094224,0.68539435,0.6269521,0.6242555,0.8704802,14.754109,0.6517095,1.4119778,3.6139398,6.612151,3.791988,9.246073
4025,0.8259793,2.4035587,2.087019,2.0877378,9.426766,1.2129657,0.6646363,0.6045469,0.7855442,0.9311788,0.5417048,0.84623754,0.8853474,0.65365005,1.3482924,12.9309635,0.48855558,1.3060359,0.856635,5.367504,8.855607,3.9162068
4026,0.7113131,1.1109345,3.3257782,1.8388581,6.821484,1.6237746,0.7748962,0.55371684,0.8961737,0.892139,6.669571,0.7108514,0.7500174,0.4809741,0.72612065,4.4090395,0.608227,1.1739956,3.1791248,4.847276,8.085771,2.239981
4027,0.81138563,3.114984,1.9990788,1.5890397,12.457802,0.8053998,0.79633653,0.7582232,0.6959863,1.2176375,7.0295286,0.6925643,1.0102453,0.4427015,0.7896089,4.732131,1.0568231,1.1012827,2.53813,5.339526,3.412323,7.6215057
4028,1.2491477,3.349022,1.7074199,1.2414753,4.0254354,0.83602303,0.9575918,0.76669127,0.4503827,0.6415337,25.720646,0.69461143,0.6918534,0.6115635,0.9092873,11.363422,0.96491975,1.5597315,4.7641163,13.348373,2.689777,10.870628
4029,1.0084124,2.5378802,1.9804504,1.453125,6.4595847,0.9184872,1.1749651,0.6700157,0.53470135,0.65491223,27.225264,0.72706443,0.7350725,0.5942574,0.9907098,12.549885,0.81579745,1.8004814,8.06739,6.247465,3.2122598,13.19788
4030,1.0316991,3.4395518,1.9459654,1.0083897,5.599808,0.89497,1.0344135,0.87975633,0.40225846,0.66337025,28.596413,0.7241872,0.7273812,0.60649866,0.9550816,12.495495,0.9926961,1.7289338,6.660873,9.300258,2.7305713,8.486433
4031,1.7299104,2.5441802,1.2727032,1.1809313,3.4592013,0.64668906,1.2340946,0.9007758,0.44954178,0.78740317,9.301341,0.6831338,0.6875769,0.542609,0.85312265,13.84753,1.1057513,1.8302103,5.356675,22.139584,2.5584345,6.261653
4032,1.1907306,1.9224381,1.4871119,1.1387577,2.21059,0.6281091,2.2223616,1.095012,0.4223373,1.6758605,1.1355903,0.5614587,0.71311903,0.57811415,1.0390189,6.0969563,0.4866844,2.1397877,3.8345075,18.408253,2.647951,6.6694617
4033,1.3219324,2.199774,1.1164533,1.3033748,1.24263,0.59501994,2.427984,0.98664576,0.44438148,2.0813298,0.81479186,0.5664163,0.8214277,0.54775125,1.2117066,4.6336117,0.4830731,2.1528692,3.4299028,23.949795,2.457364,4.098654
4034,1.7018127,2.4862778,1.1835077,1.4522488,1.7008014,0.63153625,2.2192202,0.92318726,0.41545647,0.8467093,13.085301,0.6567619,0.67561233,0.5208389,0.81409943,8.5961895,1.180552,1.3854883,5.899531,28.027458,2.028856,1.8434215
4035,4.7468915,1.6704857,0.7815095,0.70444226,0.9291445,0.5359198,3.3275228,1.046215,0.39629114,0.71766853,8.196395,0.57695824,0.6738426,0.55339897,0.61460507,5.6021667,2.063281,1.0026832,1.8729663,26.59873,1.8609779,1.680228
4036,39.03372,2.2224138,0.50285155,0.55719626,0.5352756,0.50503385,1.630053,1.3359222,0.38579282,0.6538339,4.630026,0.54605716,0.6693942,0.54681414,0.6869222,5.8802814,2.375913,1.120959,1.375796,12.259474,1.3784907,1.1782999
4037,22.123066,2.1381688,0.5392754,0.46842706,0.5281111,0.4511177,1.5057569,1.9652233,0.5086826,0.6124348,4.34673,0.6386024,0.66262186,0.5645627,0.5963018,5.8535,2.5162442,0.93135273,0.8808293,17.55895,1.4245011,1.5787786
4038,29.423927,2.0193777,0.6965069,0.5207047,0.5322845,0.48369926,1.4740427,1.338192,0.47473043,0.6702957,3.1279724,0.6446895,0.67378074,0.548804,0.62488306,6.590861,2.2220402,0.91265815,0.8217185,12.461754,1.6866376,1.4676709
4039,14.036955,2.1987474,0.6232848,0.5667969,0.5500587,0.49476835,2.0172372,1.2031239,0.4488458,0.65623575,5.9546375,0.60571486,0.6471023,0.5454667,0.6299592,6.2949243,2.1953456,0.8689819,0.86955553,20.90352,1.7376883,1.5069304
4040,5.967763,2.504198,0.6206795,0.6819916,0.6447528,0.5343427,2.7080286,1.0053142,0.5074098,0.6978998,6.850892,0.52735126,0.6140168,0.4253806,0.59748536,5.5239086,2.1983056,0.77314687,1.0791907,25.63099,1.769275,1.4380295
4041,10.57423,1.5936081,0.6711236,0.7491727,0.6981587,0.49563047,3.3444688,1.117121,0.38459685,0.6158404,11.172149,0.4968434,0.5036534,0.35293403,0.70097584,2.640312,1.5851885,0.9577356,2.3726478,23.78644,1.4376552,1.3599509
4042,33.81192,2.1151628,0.568102,0.58277535,0.5708329,0.5034055,2.0303364,1.3817861,0.40724438,0.60372674,12.5971365,0.5491061,0.5919689,0.43628827,0.70739096,3.0327473,1.6348503,1.1635429,3.638941,11.2487545,1.5059998,1.213431
4043,56.517303,2.5912404,0.4758177,0.3965044,0.45162088,0.46363777,1.3706464,1.9005924,0.5770979,1.0364733,1.9205656,0.6609083,0.9747704,0.5701035,0.56920516,1.3468776,2.532496,0.85451394,1.1332777,12.106955,1.4155846,1.1147603
4044,63.082237,2.7793455,0.43383205,0.38755453,0.45371962,0.4322181,1.2571626,2.6783364,0.52766055,1.7348737,1.0924847,0.9131226,1.5075163,0.7877957,0.54118615,0.8533444,1.9643893,0.6025493,0.73671263,10.602266,1.3017023,1.3299068
4045,54.612457,3.2322972,0.31975323,0.32739687,0.38408837,0.37542117,1.1122949,6.648427,0.5617553,2.0774848,1.2311976,1.1741016,2.2903702,1.0290002,0.5104853,0.83423644,2.0893755,0.6120019,0.7471337,10.665535,1.2105657,1.3701613
4046,94.718994,2.6813936,0.35325366,0.32979596,0.38717425,0.41727814,1.1312549,3.2773278,0.5528663,1.1263291,3.5380573,0.7952885,1.2277228,0.66616476,0.45715103,1.4851726,2.9320438,0.6897753,0.98414207,10.565325,1.5509845,1.3615829
4047,103.36058,2.9382095,0.37990397,0.3451139,0.3985889,0.42254633,1.191632,1.8510705,0.5078741,1.1285391,5.1650786,0.7828536,1.1140543,0.58416224,0.50296223,2.0405185,3.3867445,0.73602355,1.0762959,10.612594,1.2281843,1.5038708
4048,49.603912,5.713573,0.40887046,0.34937328,0.44344258,0.42707705,1.3577707,2.0276077,0.46703532,1.1898103,0.98355967,1.0838785,1.3255061,0.8031795,0.6129973,1.9036348,4.08846,0.6389007,0.5906496,121.927376,1.5762101,1.6363221
4049,80.958534,2.8871725,0.4152286,0.33876634,0.4471723,0.42937332,1.3692125,2.0746996,0.48437354,1.2765485,0.7272231,1.2272532,1.7446461,1.0514139,0.68831253,1.0332743,3.4373195,0.6878741,0.6448559,11.649216,1.3675944,1.2042356
4050,38.6269,3.1528156,0.44106543,0.3643122,0.44056207,0.44835848,1.3168011,2.5912623,0.5205928,2.5128794,0.91570854,1.1107123,2.275176,0.97524184,0.5931275,1.0072728,2.9479933,0.5774374,0.5586021,12.492283,1.3238664,1.1458181
4051,33.66762,3.3467155,0.43699294,0.36104164,0.41664407,0.42496055,1.419169,3.8618736,0.4287087,7.0541863,0.7555627,1.3935605,3.7958872,1.0057036,0.5956598,0.639462,1.6815714,0.532404,0.53901714,29.163746,0.9588778,1.1675378
4052,13.197819,3.980423,0.43714902,0.4167349,0.41410416,0.41490898,1.6583736,11.447769,0.29948416,38.365837,1.0893868,1.3135386,5.560044,1.0623358,1.3799576,0.7581302,0.62342006,0.93525046,1.0657932,13.881421,1.2154245,1.458089
