,Shared topic 1,Shared topic 2,Shared topic 3,Shared topic 4,Shared topic 5,Shared topic 6,Shared topic 7,Shared topic 9,Shared topic 10,RNA private topic 1,RNA private topic 2,RNA private topic 3,RNA private topic 4,RNA private topic 5,RNA private topic 6,RNA private topic 7,RNA private topic 8,RNA private topic 9,RNA private topic 10
SHC1,-0.008971877,1.0352136,0.054402903,0.05450571,-0.07858316,-0.0060997372,-0.050471775,0.17866157,-0.018541869,0.040201187,-0.08253889,0.6078982,0.1472008,0.593754,-0.4461661,-0.16121067,0.14338689,0.07820695,-0.0995559
EFNA1,-0.01310389,0.93783593,-0.13811994,0.27221692,-0.008713519,0.0023676332,-0.0523757,-0.1613559,-0.0157591,-0.28371334,-0.061105315,0.80355656,0.079497315,0.56531066,0.4112432,-0.6450641,-0.6452398,0.24809158,-0.09634093
DPM3,0.007264788,-0.087974526,-0.025552196,-0.83141184,-0.0077573727,-0.022989042,-0.013736614,0.51733243,0.017560737,0.49529904,0.01216738,-0.5301158,0.20038676,-0.046002124,-0.07338088,0.2081265,0.45866373,-1.1496946,-0.9962824
KRTCAP2,-0.002092346,0.07912694,-0.016948154,-0.05491568,-0.010329832,-0.0064713177,0.029891245,0.03825745,-0.0043042647,0.4558311,-0.012546079,0.3709617,-1.0782108,-0.30769596,0.26961404,-0.0011048726,-0.092902765,0.14276218,-0.010351195
MUC1,0.69061446,2.220696,-0.37581158,-1.2409863,-2.4687145,-0.09408758,-1.5655341,0.8123727,-0.31510308,-0.24016339,-0.67919976,0.7299553,-1.7137058,1.0489008,-1.8815397,-1.4697809,1.6750876,-1.7541378,-1.833636
GBA,0.019009152,-0.1308476,-0.024697814,0.33636442,-0.13762932,0.0030749596,-0.11909333,-0.107566394,0.0061242385,-0.3790469,-0.011202198,0.21253327,-0.30422097,-0.30343175,-0.06209995,-0.14429502,0.40012893,0.10664033,0.11094921
FDPS,0.12240119,-0.35472214,0.11620453,-0.07012952,-0.402572,-0.059914928,-0.05692628,0.27152586,0.014263439,-0.09949444,-0.012539856,-0.3931576,0.3991197,-0.44933093,-0.24858586,0.21845302,0.5278287,-0.574539,0.01979204
RIT1,0.08328199,-3.5143409,0.31722286,0.34981665,0.12894325,0.08011187,0.38711652,-1.0077342,-0.055923074,-1.8307979,0.57577324,-1.5484048,-2.3864434,-1.2634646,-0.25350004,0.6499664,0.1068647,0.28858382,0.76999694
SSR2,0.0033960638,0.21774071,0.016382452,-0.09356083,-0.034090888,-0.009534493,-0.008092094,0.16237836,0.0049608746,0.46667805,-0.089301646,0.6414881,0.19571768,-0.19417675,0.39897913,-0.057380695,-0.3141245,-0.056222036,-0.108661994
LAMTOR2,0.21219988,-2.5857534,0.29588005,-0.7985491,-0.16857663,0.022033526,-0.1812669,0.11062715,0.16581252,0.39344513,0.50115174,-0.45693997,-1.9277557,-2.4885175,-1.5723324,0.17118077,0.67537475,-0.8902421,0.5124343
LMNA,-0.055924598,1.5912423,-0.25455534,-0.10257705,-0.33789232,-0.011888202,-0.15505768,0.14432085,1.6077476e-05,0.48984554,-0.54892015,0.92342514,0.66829646,0.31489146,0.41442266,-0.6203112,-0.88146096,-0.07770908,-0.47703034
PMF1,0.27198195,-1.5261085,0.3323969,-0.3511085,-0.3510193,0.024354236,0.17058942,-0.008071433,-0.03486644,0.08014974,0.4151191,-0.980051,-0.7454908,-0.14757948,-2.3993752,0.29504728,0.78603613,-1.460157,0.22090124
CCT3,0.13923062,-1.2080629,0.10608835,-0.29387045,-0.04385957,-0.029343914,0.033139385,0.26047805,-0.027275516,0.34723395,0.13033201,-0.6237601,-1.1187023,-0.3091163,-0.27377453,0.17699702,0.401995,-0.2987959,0.0047275056
MRPL24,0.2387642,-1.4140179,0.4996622,-0.29971915,0.084558144,-0.04358472,-0.021760635,-0.105990306,-0.036964018,-0.3644738,0.38078782,-0.5743195,-0.39307985,-0.40653354,-0.69665676,0.39991343,0.8227916,-0.64688015,-0.16885152
HDGF,0.0031630425,-1.1017165,-0.023655774,-0.14370576,0.071939796,-0.004373815,0.018549947,0.1710159,-0.023980593,-0.29899207,0.078209154,-0.0030894564,-0.65289956,-0.7354566,0.0031014627,0.018290576,0.3525906,-0.25938392,0.36874056
IFI16,-0.004941592,0.4809872,0.005203012,0.010863082,0.0009126085,0.0022914216,-0.011214226,0.05391457,-0.07822664,-0.048691668,-0.091434516,0.4969784,0.29077402,0.2825456,-0.30168128,0.038289018,0.0422499,0.040598705,-0.86579317
ACKR1,0.8854984,2.5683334,-1.0174403,-2.599071,-2.5136654,-2.533654,-2.4019413,2.0461645,-0.9171779,2.3829334,-1.9155897,0.2698744,1.8116792,-1.9048462,-2.0664582,-2.046662,-1.0280924,-2.2585354,-2.1436164
DUSP23,0.22844693,-1.0997095,0.48867923,-0.6801644,-0.17501998,-0.24002661,-0.5207598,0.27793735,0.071180515,-0.15861866,-0.0824603,-0.94965893,0.2870126,-0.4186054,-0.81534743,0.13103965,0.98497325,-1.0486096,0.22258466
TAGLN2,0.0004686167,1.4959862,-0.18389921,-0.06180429,-0.19552198,-0.05412755,-0.07700744,0.14841539,0.008801839,0.34511545,-0.3944871,0.86404264,0.5537834,0.05055916,0.5608232,-0.3745667,-0.5304584,0.09156114,-0.32250753
PEA15,-0.075028725,1.3568181,-0.08990529,0.13754502,-0.11476967,0.006680624,-0.00025032472,0.042617884,-0.032065094,0.18233746,-0.21434832,0.71876085,0.22388148,0.6000975,0.22444779,-0.41095293,-0.5518457,0.10502915,-0.6039802
COPA,-0.02067157,-1.8486036,0.12737973,-0.30263242,0.09219104,-0.0088885445,0.19098906,-0.17805861,0.005033508,0.095621444,0.09632109,-0.35707048,-0.49702623,-1.4243741,0.21235408,0.37045816,0.18695217,-0.46942577,0.26628453
NCSTN,0.07537561,-0.33468997,-0.36953416,0.42187017,0.0065179844,-0.045489796,0.14645605,-0.33984846,-0.01114729,-0.9363627,-0.06604437,-0.33865607,-0.71034557,0.6464452,0.38039902,0.01705128,-0.09252547,-0.011491054,0.31504777
TSTD1,0.4125657,-4.75823,0.6418793,-1.313023,0.11602767,0.007550771,0.18871728,-0.46203578,0.47079042,-0.19166754,0.5091045,-1.9215611,-1.9803145,-2.0691419,-0.59533536,0.78830516,0.890313,-1.5561541,0.40509483
UFC1,0.0064840433,-4.045026,0.45143265,0.023301924,0.02778128,0.049343012,-0.12360002,-0.021949051,0.026653582,-0.44229513,0.39255443,-2.7049248,-1.1524097,-0.61889684,-0.5605582,0.2510801,0.6696054,-0.8964636,0.521743
NDUFS2,-0.00071810634,-1.218889,0.20046066,0.13899572,0.23074618,-0.037251316,-0.013696492,-0.25649643,-0.009933553,-0.5146273,0.46802798,-0.3681211,-0.9376697,-0.21983615,-1.6707335,0.35819396,0.14191316,0.2700244,0.19623214
FCER1G,0.12472252,-2.760611,1.2668766,-1.99419,-1.1078019,0.050986752,0.20281504,0.0111748045,0.035815958,-0.6573813,0.0025696042,-0.7353828,-1.5425695,0.04630745,-1.7919623,1.6297085,0.6576888,-1.970664,-1.7014151
SDHC,-0.017515747,-0.8124355,-0.0035031515,0.019276483,0.20721315,-0.0027109382,0.09330379,-0.22542717,-0.029341973,-0.38177454,0.18475837,-0.68850905,-0.37228104,-0.3700463,-0.1659078,0.13472821,-0.51932174,0.52650326,0.3452294
FCGR2A,0.2818922,-1.9558084,1.1750156,-1.3980662,0.17860033,0.40973306,-0.09937088,-0.7008289,-0.518494,-1.32813,0.94496137,-0.5562595,-1.332534,-1.6087003,-1.1260786,1.2583851,0.9090238,-2.2430236,-0.95179474
FCGR3A,-0.26654524,-3.0287533,1.1057197,-0.12554231,-0.01500291,0.18891406,0.3814079,-0.8317625,-0.14484333,-1.7955649,0.51966804,-2.3207798,-0.9439968,-0.5341291,-0.24504514,1.4930203,0.17136778,-0.4045713,-0.33114973
MGST3,-0.0026070306,0.081503265,-0.006737675,0.013644145,0.011301329,-0.0018512609,0.0048556365,-0.072271414,0.0013495452,-0.03282462,0.005578487,-0.16073018,0.13679081,-0.56554705,0.42104742,0.005278041,-0.115400724,0.24534492,0.021842228
TMCO1,-0.0105191,-0.8784944,-0.088153146,0.21599716,-0.007850167,-1.344027e-05,0.07412508,-0.27088904,-0.0028011738,-0.45302817,0.020565871,0.0018808342,-1.069944,-0.021379828,0.24926825,0.011159049,-0.26821613,0.5288316,0.0845925
CREG1,-0.022220591,-0.31739336,0.0066623664,0.02907112,-0.0006850122,0.0026838137,-0.0016257789,-0.049846523,-0.00039031668,-0.016491367,0.0015555955,-0.21384776,-0.6832837,0.0872717,-0.15141575,-0.0081888465,0.09068405,0.23178393,0.031253535
MPC2,-0.003224904,-2.2447882,0.074276485,0.050868746,0.07620403,-0.0039925254,0.05875989,-0.3371792,-0.023618264,-0.6416444,0.07906267,-0.78651536,-0.39240143,-0.87607527,-0.12503807,0.20084348,-0.047939207,0.30353948,0.3890419
ATP1B1,-0.05580503,0.72039044,-0.07019066,0.109960064,0.04161824,0.0066274796,0.009236889,-0.48267213,-0.010679868,-0.33754802,-0.037857164,0.61676747,-0.065774016,0.13559508,0.45168108,-0.09185429,-0.8041038,0.41264325,0.0006070057
FMO1,0.28096977,-5.5545387,0.62320536,0.5251766,0.7980548,-0.03474989,0.66158855,-2.208993,0.009398934,-2.5165098,1.2695063,-2.5011487,-2.5345898,-2.1662014,0.6498892,0.6502237,-0.4732207,0.43148965,1.1245221
PRDX6,-0.011178144,-0.19821022,0.025336634,0.00028504123,0.012605082,0.0014146457,-0.030473558,0.0046351193,7.5703494e-05,0.11030269,-0.014262679,-0.107880004,-0.02299079,-0.48863268,0.50053275,0.01595842,-0.13451338,0.05183605,-0.005689063
QSOX1,0.1381434,0.07532191,0.14437786,-0.07969323,-0.3772715,-0.34244835,-0.020747809,0.6083531,-0.040505216,0.8275735,-0.039661504,0.2908779,0.06738566,-0.4736422,-1.7773367,0.121269785,0.2133039,-0.36948696,-0.111165866
GLUL,0.029431159,-0.87008303,0.24708894,-0.54090613,-0.09309248,0.015422137,-0.047938477,0.2367292,-0.37560725,0.1876217,-0.17338169,0.22742021,0.1576434,0.17275642,-2.0911007,0.13358228,0.15455844,-0.20938258,-0.12195465
LAMC1,-0.113047466,1.21678,-0.14555655,-0.3601031,0.03194402,-0.016019495,-0.2716882,0.32309592,0.013961306,0.5606562,-0.05115876,0.5872837,0.23233949,0.49540555,-0.33395833,-0.19623217,0.010206897,-0.68455005,0.072813585
ARPC5,-0.14354143,1.1464097,-0.21079044,0.12453783,-0.011769586,0.0043527195,-0.0039306157,-0.08285015,-0.006131044,0.052521322,-0.6712021,0.95117825,-0.1027165,0.21032321,0.5413929,-0.37775227,-0.97221404,0.44094396,0.015709385
IVNS1ABP,-0.14964795,0.62464595,-0.31765124,0.19839096,0.038351305,-0.00033348714,0.021408759,-0.5476917,0.003485025,-0.69209975,-0.051994827,0.15000959,0.045850277,0.2405222,0.6264206,-0.32001767,-0.9587554,0.3961236,-0.047500435
CFH,-0.71596587,1.0024364,0.157873,-1.0440199,-0.75853366,0.053805668,-0.6497823,0.19057192,0.24633984,0.53393406,-0.16291133,0.7895991,-0.25066143,0.5744629,-0.049826648,-0.9901245,0.42677894,-2.3394654,-0.767918
