,Shared topic 1,Shared topic 2,Shared topic 3,Shared topic 4,Shared topic 5,Shared topic 6,Shared topic 7,Shared topic 8,Shared topic 9,Shared topic 10,RNA private topic 1,RNA private topic 2,RNA private topic 3,RNA private topic 4,RNA private topic 5,RNA private topic 6,RNA private topic 7,RNA private topic 8,RNA private topic 9,RNA private topic 10
FGF11,0.9048217,-1.3483554,-2.969924,0.175547,0.8035392,0.43625173,-3.4031107,-0.13145354,0.4075315,0.50064355,-2.873259,-2.712766,-0.111351915,0.6220998,-2.610342,0.5872719,0.11143474,0.9830803,0.8314876,-2.7795508
POLR2A,0.56904095,-3.429713,-1.0325313,0.14179245,-2.1394954,0.8625352,-2.9677944,-1.6648581,0.77694094,0.89844614,0.10329946,-1.9690048,1.5419172,0.59044087,-0.38220713,-1.0558058,-2.8953009,0.099500366,0.97132474,-2.7899323
TNFSF12,-0.0051984284,-3.0402637,-0.2572945,0.09379169,-0.22858045,0.15921642,0.17793433,-0.5950563,0.30962333,0.5874443,-1.8534569,-0.6790733,1.223893,-0.85892975,0.4939911,0.75231546,-2.862574,-0.30865043,0.4347852,-2.6870358
EIF4A1,0.3088481,0.99007094,0.7215869,-0.47275424,0.09456172,-0.66965294,0.02513465,0.28435278,-0.76917124,-1.5442764,0.33103737,0.939744,-0.8922674,-0.98964363,0.08781412,-0.40865457,-0.09381932,0.4273233,-1.4053395,0.98470795
CD68,0.069027476,-0.5205672,1.21745,-1.503598,0.30039105,-1.1912876,0.23786224,0.13674244,0.049590036,-0.19219293,0.6773631,0.01921693,-0.7910898,-0.5872129,0.052403025,0.5186261,-0.77179193,0.23469022,0.09166531,-0.3734281
SAT2,-0.16249642,-0.5714036,-2.2441683,0.010658358,0.8397294,0.5750507,0.22487257,-0.16698842,-0.16317369,0.0828388,-0.88355887,0.5591169,0.14841425,0.6301214,0.36215958,0.24223556,0.5587935,0.014843727,-0.021160424,-2.0716996
NAA38,-0.75747544,0.6184785,0.76053804,-0.38042477,-0.012514539,-0.08112328,0.5498897,0.47469044,-0.37523162,-0.36598408,0.6604916,1.4626076,0.21601313,-0.78502387,0.52574056,-0.6966392,0.11863711,-1.0312805,-0.43205664,-0.020548869
TRAPPC1,-0.5121937,-0.1457628,-1.0280316,-0.071279086,0.4261309,0.54424405,-0.2069259,-0.66726506,0.14393699,0.5323146,0.33852416,-1.2980149,0.6826592,-0.40106627,-1.2626749,0.8763793,-0.29212233,0.015414404,0.34506944,-2.195402
VAMP2,-1.6595156,-1.5690502,0.12893315,-0.029324144,-0.73050976,0.6301105,0.18344206,-0.56645364,0.3937367,0.7484464,-2.2555065,-0.96909195,0.48793432,-0.2776446,-0.58954275,1.2014363,0.3329856,0.14224249,0.74201083,-2.8114905
SNHG29,-0.00037004106,1.3251826,0.71741635,-0.47132453,0.010579034,-0.6656956,0.21059051,0.014338193,-0.87464994,-1.1073803,-0.17264768,1.3906462,-1.9786255,-0.70019364,0.29028642,-0.45689052,-0.27451825,0.0983021,-1.0425627,1.1827114
LRRC75A,-0.6448237,-0.7600885,-2.3868086,-0.12655576,0.73946404,0.5597378,-3.2621078,-1.0246348,0.56241775,1.1034317,-1.3318067,-2.8207874,-1.1089242,1.0982305,-3.0436273,0.77927214,0.086197175,-2.4650106,1.1570956,0.38385415
MPRIP,-0.072463036,0.055752914,0.6722378,0.5141899,-2.065891,0.10555742,-0.7347556,1.350337,-1.0366584,-0.42237738,-0.5299943,-0.6914027,1.9548146,-0.36349788,-2.3632858,-2.539715,0.4550823,-0.3816046,-0.93576515,-1.8613951
RASD1,0.17440292,-0.55178463,1.1452324,-0.36305124,-3.1804748,-2.803617,1.0082492,1.2516192,-1.325729,1.0704467,-0.9166014,-1.8534681,2.479176,-2.2371688,-1.0674738,0.044407792,-2.7932847,-2.4210684,-1.479225,0.54190934
ALKBH5,-0.2234956,0.18765599,-0.68044925,0.12747572,0.97510785,0.6869835,-0.68855524,-0.46369207,-0.34516934,0.23994601,-2.6975987,-2.729016,0.8157932,0.44856155,-1.4085498,0.0498269,0.7495546,-0.8471362,0.77442664,-0.38234222
SHMT1,0.9297984,0.70693666,-1.1711074,-0.28597042,1.2092698,-0.20209408,-1.8656126,-1.545728,-0.09107172,-0.18912277,-0.75315326,-2.9789076,-2.1672816,0.8056493,-1.6210595,-0.11868774,0.28437302,1.2675005,0.73467,-1.4246851
SLC47A1,0.82439554,1.043235,-3.254284,0.14819248,0.9265579,-0.030781355,-1.372592,-0.2907719,-0.043624245,-0.9559085,-2.1196043,-2.689857,-0.4028636,0.5549073,0.3152044,-1.5168397,0.68634206,0.9040964,0.15335228,0.20135933
ALDH3A2,0.7043004,-0.9610566,-3.0254645,0.7180224,0.871364,1.0421,-3.573304,-2.7552114,0.41557425,0.19511066,-3.1413672,-2.6024842,-0.7622487,1.3980182,-1.7232519,-1.6428422,0.92214775,-1.004117,1.1046137,0.9414418
USP22,0.13596126,-0.10895124,-0.97251874,-0.12271873,0.5964475,0.09168108,-0.9318283,-0.106529266,0.18573989,0.111501135,-1.368839,-0.64032894,1.0434605,-0.68784434,0.41596973,0.19826211,-1.0740713,-0.012457655,0.41742495,-2.779722
WSB1,0.5093816,-0.28405195,-1.311184,-0.59360343,0.37875068,-0.10847277,-1.6773368,0.19926746,0.056062844,0.35994372,0.52746093,0.07401901,0.24135962,-1.7810372,0.29305014,0.0899596,-0.30187348,0.3856904,0.23993973,0.15988646
KSR1,0.7049103,-0.8524403,-2.5899,-0.07207789,0.9295925,0.5325246,-3.208649,-0.4262409,0.11353058,0.3062382,-0.9385281,-3.0341902,0.08736786,0.060678788,0.22664765,0.6742689,0.42041427,0.52189803,0.4727479,-2.9186308
ALDOC,-0.7394006,-2.9426908,-0.6233166,0.38510132,-1.0040997,0.9176167,-0.50661784,-3.6656048,0.18102613,1.0140911,-1.3567127,0.2409653,0.9615786,-0.2500428,-2.624518,0.5333043,-0.5512198,0.08868505,0.98308414,-3.0018735
FLOT2,-0.30253527,-1.8075682,0.27828944,0.105093114,-1.004344,0.3677362,-0.52274704,0.61973554,0.020334985,0.2353089,0.6307072,-0.47733024,1.2151226,0.35157377,-0.16327737,0.44671938,-1.4715496,-1.551921,-0.8511662,-1.6615789
ZNF207,-3.083801,-1.9941674,-1.613182,0.32945123,1.0368965,0.17648862,-1.6282411,0.44288227,0.4303558,0.53246546,-2.6247678,-2.823081,0.81958514,0.5122643,-1.3024584,-0.15514576,0.37106848,-0.5623353,1.1472787,-0.3151209
CCL2,-2.3315067,-1.0253574,1.9888748,-2.718519,-2.7027254,-3.3184931,-1.1744176,-0.4026874,0.78622115,0.85169953,2.2635496,-3.0268266,-1.9548717,-3.1476738,-1.2788184,1.6931312,-3.0641472,-3.3888013,-0.84091526,-3.1011944
CCL5,-3.8736014,-3.5452342,1.7089733,-3.5806189,-3.7448995,-3.9892964,0.993472,-0.17469668,0.91068584,1.1946907,0.86623985,1.9191319,-2.3351874,-3.222074,0.8810143,0.85772276,-3.1942258,-3.5954156,1.3453196,-3.0295618
CCL4,-3.516058,-3.1963804,0.90915596,-3.6594763,-3.4266152,-3.627199,-2.76557,-2.0756812,1.5710491,2.143302,1.90109,-2.3824892,-2.1447206,-2.9061081,-1.1210071,2.2003295,-2.9163868,-2.9147,1.8372121,-2.2798455
CCL4L2,-2.463787,-3.0611064,1.6743121,-2.7538147,-3.2650423,-3.5458815,0.44469932,-2.642569,1.113694,1.6575743,2.6537235,-1.9571794,-2.366766,-2.7274761,-2.3698766,1.7844255,-2.8322144,-2.8548043,0.18235973,-2.5060964
HNF1B,0.8312093,-0.13739595,-2.028935,0.44420984,0.86543584,0.3239565,-1.4412446,-1.2786471,-0.2991075,0.059524506,-2.8267627,0.11754461,-1.0746092,1.2359803,-3.1016414,-1.2053434,-0.26015535,0.7117371,0.64981973,0.5215562
MLLT6,0.30822033,-3.1624591,-1.6117105,0.28146523,-0.65080917,-1.4217703,0.55179626,-0.5795398,0.29790404,1.2208587,0.57804084,-1.4873103,1.6593806,-0.110724956,-2.3103058,-0.39639014,-2.8578496,-0.53166014,1.1604396,-2.295659
CISD3,-1.1101868,-0.47966316,-1.056932,0.09506557,-0.8509207,0.55175275,0.2790385,-1.0799328,0.3234072,0.8970541,-0.63207203,-1.9302458,0.42554277,0.6209256,0.7586727,0.59871995,-2.0655882,-2.2067058,0.92566395,-0.024665186
PSMB3,-0.35955334,0.24231802,0.6362724,-0.09372475,0.3464997,0.041854486,0.072540484,-0.58110124,0.006848222,-0.15131268,0.40696144,0.4620233,-0.05037248,-0.08909051,0.2961069,-0.90750784,0.10608069,-0.3117804,0.17183048,0.47651547
LASP1,-1.0211926,-0.6075442,-1.1827973,-0.58159333,0.47815707,0.20013715,0.08809813,0.59973884,-0.0343879,0.4698852,0.2808057,-1.1978947,1.3790951,0.37762824,0.059490167,-0.47081783,-2.3299377,0.30257612,0.06709158,-0.24598095
ERBB2,1.1395789,-1.9357294,-3.1133733,0.6869101,1.173282,0.05051258,-2.8289227,0.23537733,0.11089309,-0.5933384,-0.8247289,-2.6485379,0.91355526,1.3779215,-2.7682824,-2.8140745,-0.07662727,0.7373191,0.3210755,-2.9125235
MIEN1,-2.3573148,-3.487831,-0.10734974,0.22265589,0.26422647,0.38591498,-1.0771443,-0.6823368,0.5382273,0.9809829,-0.498054,0.6755359,0.6057668,0.24370204,-2.9253597,1.2564384,-2.6391537,-2.4184458,0.97595006,-1.4693147
KRT10,-0.031206738,-1.0319566,-2.2450502,0.08297455,0.53002274,0.57784677,0.13224038,-1.0680987,0.0009890499,0.2898737,-1.2060047,-2.9472075,0.43152,-0.120594345,-0.46425906,0.7757517,-0.36359996,-0.48787948,0.27280837,0.55561495
KRT19,-3.3375683,-1.8824127,-0.000834332,1.1341811,-3.0784674,1.6620815,0.6351591,0.39455587,-0.9049581,-0.5921723,-0.8234854,-2.1051722,1.4918373,-2.0988598,-2.0606534,1.6246142,0.15948863,0.47535124,-2.4720545,-2.2246504
EIF1,0.06962213,1.2544352,0.8911044,-0.5641304,0.058478136,-1.1740083,0.33141315,0.023143591,-0.9241707,-2.1515768,-0.29434356,1.5332196,-2.120638,-0.86705315,0.19854459,-0.76646876,-0.5163737,0.19473174,-1.4762198,1.1581191
JUP,0.10447597,-1.3189511,-0.040301222,0.090184465,-0.105628945,0.6744271,0.13121632,0.8221532,-1.0409806,-0.22492288,-0.22877352,-0.9195641,1.9934441,0.43973067,-1.65012,-1.9189118,-0.30236644,-0.21277085,-2.5700102,-3.2351286
ACLY,0.48455703,1.3171992,-0.13623448,-0.0728947,0.51026535,-0.2454923,-3.0250013,0.15299524,-0.6463926,-0.92982215,0.29328227,-2.6435382,-0.42900443,0.08888642,-0.1921424,-0.9479561,0.45215276,0.5764772,-0.48939887,1.0437304
RAB5C,-0.7865788,-0.8403008,0.188843,-0.410324,-0.21457064,0.29915792,-0.2356992,0.26681757,0.23098838,0.5628892,-1.0832213,-1.3176057,1.287882,-0.62665945,-0.84800625,0.7239724,-0.5593475,-0.41232264,0.38306087,-0.40434155
CAVIN1,0.16805191,0.48417732,1.0972078,-0.48257977,-2.5430841,0.0014895514,1.1656835,0.9132253,-1.6032076,-2.047717,0.93758553,1.0904793,1.3526969,-0.9159171,-1.2961498,-2.8596423,0.30095124,-2.9279263,-2.2088792,-1.9373989
RAMP2,-3.8495483,-1.3391702,1.161159,-0.028267242,-3.6185338,0.08484944,1.4045613,0.9614523,-1.1661115,0.03856863,1.6319575,-1.6464331,2.128434,-1.6249988,-1.4026997,-2.604108,-1.5611434,-3.149313,-3.1974974,-2.343756
VPS25,-1.910133,-3.2432868,-0.4859381,-1.0974115,-0.2126371,0.6960312,0.5504954,-0.45222104,0.6145548,1.2389835,-0.38285458,0.5771409,0.23656638,-1.519804,0.45078444,1.4942052,-2.656032,-2.425489,1.1552433,-2.8936667
COA3,-0.63462037,-1.7711757,-2.3454692,0.07175356,0.5225439,0.804088,0.27580413,-1.6142784,0.06025475,0.5380741,-3.2670367,-3.1683552,0.22339891,0.26663178,0.051680036,0.7552046,0.5243801,-0.08084775,0.74875736,-0.9560322
LINC00671,1.1532171,-0.19444293,-2.7627802,-0.016824488,1.7172369,-0.785144,-2.6796033,-0.6029746,0.2160283,-0.5338575,-3.293036,0.6596018,-2.7471647,1.4838177,-0.18730594,-2.4858544,-1.6642152,1.2374289,1.2084293,-2.5304964
IFI35,0.09715228,-3.3149486,-1.8646164,-2.597202,-0.46822873,-2.6154187,0.20329642,0.46630055,1.1286689,1.6149385,0.5068797,0.61843485,-1.0939213,-0.6228022,0.627744,-0.7917416,-2.2254832,-2.3914027,2.0044568,-2.7090063
VAT1,0.62044346,-0.82955396,0.58961856,-0.008643759,0.6109442,0.32817966,-0.28071463,-0.21260281,-0.41906717,-0.4914031,-0.09509778,-0.29908076,0.65601856,0.2959941,-0.08807155,-0.0029461225,-0.09329439,0.45667073,-0.7344221,0.5772912
NBR1,0.7621253,-1.7542937,-1.734325,-1.6118679,0.7699729,0.8166214,-2.398542,-2.1454535,0.4651257,0.52681136,-0.77590585,-2.4639077,-0.75109094,0.82615453,0.7845463,-1.0852208,0.67716604,0.22623378,1.0767517,-1.8909223
DUSP3,0.6805521,-0.5017354,-0.1817455,-0.8156585,1.1554123,0.48635313,-3.1098716,0.12619078,-0.110372014,0.017087089,-1.6485058,-2.705263,0.5892135,1.0059057,-3.234278,0.7205329,-0.93230873,0.5991294,0.45517012,-2.6925304
SLC25A39,-0.6649907,-1.0094906,-1.8360271,-0.4185295,0.25297397,0.8315956,0.2255927,0.43872604,0.7284111,-0.091393046,-1.7902886,0.39941925,1.0270536,1.0188099,-2.96319,0.30637598,-0.32796687,-1.7615992,0.61811495,-2.9283302
GRN,-0.13230054,0.66106987,1.2469858,-0.66526926,-0.23929183,-1.5961647,0.84313524,0.47508925,-0.5979305,-2.1095479,0.4744939,1.8761281,-0.77185386,-1.7675434,0.32062325,-1.0502127,-0.45116442,0.13065438,-1.8264122,0.37610367
NPEPPS,-0.11450355,-2.8166919,-0.5786379,-0.11112274,0.7899017,0.8413943,-3.0651088,-2.0022795,0.24150366,0.8703958,0.45753518,-1.5887108,0.8855181,0.14970988,-0.14929448,-0.8000299,0.9106004,-0.8552944,0.98282355,-2.787077
KPNB1,0.046027806,0.54762566,-1.8066498,0.12938729,0.5056833,0.2344109,-3.5201404,-0.3267401,-0.019841032,0.030748762,0.2722386,-3.2316663,-0.3356239,-1.1677595,-0.18550035,0.2098273,0.9919695,-0.051649358,-0.2842809,0.31575155
CDK5RAP3,-0.21288727,-2.9311264,-0.5165041,0.28970608,0.06906674,0.09086795,-2.957966,0.219578,0.46830133,0.77247745,0.28133506,-2.5662706,0.9833032,0.3067987,-2.5337293,0.5199882,-2.4712145,-0.52882206,0.79977846,-0.9061226
NFE2L1,0.54167396,0.49468517,-0.50792974,0.12821226,0.465633,-0.10713891,-3.2714467,0.535101,-0.10806487,-0.36574614,0.45905235,-2.4940581,0.17096293,1.1160359,-0.09324038,-0.2594161,-0.3512185,0.3038826,-0.28494385,-1.2919785
CALCOCO2,-0.39218166,-2.6172438,-3.0565016,0.7936967,-0.11095638,0.7632615,-3.4610946,-0.5362936,0.66546607,0.9122542,-2.6935446,-2.5972478,-0.41489866,1.1369306,-2.9492962,0.7131984,0.63659924,0.15718606,1.1577404,-1.8558573
ATP5MC1,-1.0105424,0.25791875,-2.6313746,-0.027034411,0.7276778,0.5470661,-0.60945326,-0.16709398,0.06896934,0.3109433,0.17947683,-2.4219952,0.48810652,0.22640112,-0.8383094,0.14375061,0.15221688,0.4039242,0.4448683,-0.8578393
UBE2Z,0.82889533,-1.6526662,-2.1402674,-0.44307584,0.343727,0.33947873,-0.058103424,-1.0220731,0.21549496,0.7817955,0.9905419,-2.8567905,1.2889025,0.6398049,-2.9890325,-1.0189732,-1.5610064,0.3929353,0.527828,-2.6219163
PHB,0.24138144,-1.3383857,-0.8504721,-0.15349405,0.7693863,0.2725548,-0.36740226,-0.40422097,0.028885772,0.18354362,-1.1548028,0.34565985,-0.00350827,0.3139753,-0.0073143733,0.60404336,0.14770268,0.20458953,0.12124125,-1.2119749
ITGA3,0.733123,-3.6129687,0.18463932,0.34905553,-1.171077,-0.2511359,-0.9747923,0.9288474,0.0133340005,0.46761,0.8552956,-1.7793653,1.4132849,-0.9686607,-0.20899743,0.26838073,-2.759832,0.10698774,-0.30209452,-2.6269557
COL1A1,-1.0076237,-0.10734342,1.8152313,-2.9091632,-3.2788627,-1.9151342,1.3219582,1.1445732,-1.3960861,-2.0993674,0.99133354,1.9606371,1.4091223,-1.9437578,-2.7715602,-3.2628176,-2.1986055,-3.2737818,-2.6190734,-0.25270677
MRPL27,0.30426025,-1.2134787,-0.20042852,-0.048948135,0.63312715,0.32736132,-0.5952973,0.28610113,-0.16317382,-0.054831017,-0.18380892,-2.9016736,0.47874042,-0.68439066,-0.61182576,0.20097728,-0.23306753,0.34301513,0.43228912,0.6349043
ABCC3,0.7006948,-0.124368496,-2.140142,0.5062003,1.0622686,0.2695153,-3.3317895,-1.497494,0.01933549,0.018895824,-0.36929354,-3.020946,-0.06140802,1.0801413,0.69552183,0.01728747,-0.71206546,0.7240732,-0.6581108,-0.9381576
LUC7L3,0.7067198,-3.1643105,-2.6454928,0.64035285,0.8662998,-0.5921161,-1.7695988,0.42111698,0.37372676,0.07968595,-1.125357,-2.3450444,1.2477565,0.46818343,0.32572743,-1.016671,-0.16767712,0.6686507,0.17577805,-1.2972649
SPAG9,0.35253802,-0.21203363,-0.433959,0.45783076,0.93398285,0.5343454,-1.1987216,-3.2137098,-0.07091247,-0.19118662,-2.259019,-2.8888328,0.8944564,0.8092852,-0.8043394,-1.6982938,1.0174067,0.3253494,0.24662468,-2.3557537
SUPT4H1,-1.3555897,-2.843389,-0.37613982,-0.2913739,0.39889145,0.46797845,-0.95603096,-0.45922595,0.49375576,1.0316198,-1.3364466,-1.0593785,-0.3606423,0.25936273,0.081548125,0.92213887,-0.093705386,-0.63631773,1.2478852,-2.4815278
CLTC,-0.6882575,1.0289792,0.07412603,0.02997008,0.3432064,-0.16578704,-0.24780665,0.3025705,-0.3323116,-0.5629009,0.5197436,-1.3827277,-0.35862538,-0.13353445,0.29004574,-0.53664464,0.5655074,0.26612473,-0.8957328,1.0880753
VMP1,0.32375848,0.9728361,0.8598363,-0.2463161,0.36358696,-0.82339215,-0.40738842,0.31088108,-0.4648947,-1.6942807,0.4562409,0.76914895,-2.225418,-0.47071883,0.6314723,-0.34116796,0.021504065,0.4533268,-1.4901954,0.86270785
ACE,-0.025479555,-2.5089881,-0.653511,-1.4542145,-2.5480163,-0.91583353,-1.9565958,1.2374079,0.80556154,1.5460864,1.4830394,-2.3848429,2.6164904,-1.9053937,-0.0040412606,-1.1765046,-2.5966375,-2.620593,-1.9551036,-2.7439418
PSMC5,0.0068922024,0.13647635,-0.76078284,-0.012310372,0.401736,0.012936577,0.28563842,-2.3185012,0.08826974,0.27277485,0.13431695,-0.37408167,0.38056016,0.49025762,0.27022263,0.062378693,-0.71443003,-0.66358256,0.4599735,-1.4844242
SNHG25,0.37066278,0.51723146,0.17109708,0.06734572,0.26892787,-0.22687007,-0.6781154,0.27003542,-0.40265796,-0.33462507,0.14690207,0.9521617,-0.13369647,-1.0442548,-0.3173845,0.2255513,-0.13426356,0.7133048,-0.7623931,0.4018355
PRKAR1A,0.06516948,-0.15237679,-0.14974754,-0.021084528,0.28963873,0.38431862,-0.6457973,0.116993085,-0.25851244,0.12742542,0.5375914,-2.9878304,0.55437595,0.54338264,-3.0401397,0.27107835,0.84238577,-0.5758212,-0.8068738,-0.060616426
GPRC5C,-1.3784028,-1.5293072,-1.0092144,0.34855187,-0.29937732,0.7278864,-1.2214543,-0.23887098,0.44025633,0.67569685,0.5831392,-1.6680884,1.6506624,0.057323378,-1.1696466,-1.457002,-0.62349194,-0.8974514,0.35654446,-0.5642714
SLC9A3R1,0.573695,0.92033756,-0.37608612,-0.12221685,0.7249121,-0.036874518,-0.32272884,-0.0058765453,-0.27556577,-0.29525954,-0.61575675,-3.0888772,-0.66362244,0.63409746,0.35930118,-0.011603917,0.7238946,0.36309662,0.06454768,0.42576247
ATP5PD,0.12697123,1.1431915,-0.0018729591,-0.03225622,0.39287505,0.15408218,-0.51334846,-1.5141158,-0.28720355,-0.3870156,0.1712037,-3.278629,-0.46221542,-0.46362025,0.11074955,0.015487945,0.4676637,0.33415043,-0.34273562,1.1317728
NT5C,-0.5106543,-0.42871326,-2.0839334,0.26758587,0.026048293,0.90583265,-0.48226726,-2.7997367,0.3936629,0.7225056,-2.0008862,-1.8552341,0.9689823,0.773316,-0.085083604,0.8736692,-1.9694955,-1.1384685,0.6458328,-0.5439583
SUMO2,-0.12386026,1.1430272,0.23435068,-0.097171634,0.2939222,-0.042561203,-0.9225818,0.20370837,-0.2275602,-0.014441945,0.5659847,-1.0852141,-0.26092273,-0.68307483,0.5075911,0.49490237,0.40840435,-0.04541083,-0.37485063,0.8230106
MRPS7,0.07441645,-0.49524233,-2.8206396,-0.37628824,0.73174673,0.57134736,-0.9409498,-0.40969673,0.28276822,0.70840114,-0.39634675,-2.7940757,0.008527464,1.2957988,-2.3973699,0.93278,-1.1315372,-2.4070585,0.76814073,-1.4972129
MYO15B,1.0816718,-3.163885,-2.5192976,0.35272416,1.104429,-0.6178698,-0.6634295,-0.21549065,0.2776408,-0.56820357,-0.6221971,-2.587836,-0.20889898,1.4510555,0.46935305,-2.008387,-2.982391,1.0306755,-0.061726388,0.05243518
H3F3B,0.163798,1.1057208,0.6700185,-0.16265085,0.0164128,-0.35830224,0.09160478,-0.031116748,-0.39569634,-0.61078566,0.26317418,0.61817455,-0.3375182,-1.3739794,0.16903368,-0.11883203,-0.06839501,0.35834286,-0.639181,1.3243171
WBP2,0.003179318,-0.78166115,-1.2428695,0.24802819,0.32862318,0.23785761,-0.5549495,0.0890235,-0.048906792,0.41185576,-0.4590708,-2.3624635,0.5846994,-0.21229242,-0.19236259,0.5470675,-0.050343096,-0.27132523,0.36667025,-2.8062274
EXOC7,-0.27749872,-0.89717025,-1.1958122,0.08620494,0.27597466,0.18911105,-1.2648735,0.059731252,0.1688673,0.35133824,-2.2654395,0.5895607,0.851076,0.4735172,-1.3092638,-0.31671447,-1.9581779,-0.33088103,0.7515942,-1.1415963
SNHG16,-0.54026854,-1.0860914,-0.36314896,0.109726906,0.7063743,0.75004345,-3.2897294,-3.215674,0.10231098,0.5874857,-2.4351745,-2.8823276,0.7989992,0.42450428,-0.9034106,0.85522044,1.0183333,-1.0167228,0.12750052,-0.69696724
SRSF2,-0.36791107,-0.29555392,-0.79252094,-0.025565373,0.7270827,0.32221496,-2.4008276,0.16992186,0.02039523,0.25113106,-0.23622271,-2.4456708,0.7523247,0.61184186,-0.55865496,0.6317063,-1.456709,-0.40689597,0.28143504,-0.13220794
SEC14L1,-0.17666788,0.88293254,-2.9782162,0.1983688,-0.9650156,0.46950138,0.14901544,-0.18448384,-0.26095876,0.5615768,-2.4010398,-2.8561425,2.0280757,0.44122356,-3.205514,-0.5104884,0.6977097,-2.0051827,-1.6388221,-0.02370651
SEPTIN9,-0.30824357,-0.87120867,-0.13382213,-0.06218704,0.07660716,0.33854818,0.05362166,0.59533757,-0.16809681,0.52823734,0.056406096,-2.0920563,1.4914523,0.1618442,0.013271996,0.34380782,-0.09936255,-0.5899608,-0.25905135,-2.0802572
SYNGR2,0.39081144,-3.5211825,0.21628585,0.01719048,-0.28103602,-0.36153638,-0.010278995,0.17605941,0.3439525,0.74648,0.73268974,-0.11302582,0.7443256,0.5552284,-2.8511107,0.8975731,-2.9929698,-0.121717185,0.056908127,-1.4998133
TIMP2,-1.3482254,0.23044336,1.094643,-1.2025522,-1.1950381,-1.5041246,1.0989016,0.9482721,-0.17387158,0.16377813,1.3221792,-0.09764702,1.7079107,-0.58837587,-3.0227606,-0.7572624,-2.5546398,-1.9046211,-1.3105035,-0.15752771
GAA,0.6465595,-3.4700177,0.95557845,-1.4124829,-0.12785138,-0.5293256,-0.26168552,0.7490726,0.050451618,0.20531897,0.8084571,0.81084836,0.998786,0.08422834,-1.6533713,0.40599862,-1.1679883,-1.1166228,0.15895025,-3.2119794
RNF213,0.14949569,-0.26818898,-0.10805758,-0.63137597,0.13663556,-0.40002567,-1.1458794,0.07634989,0.5165471,0.65107554,0.67492324,-1.1105626,-1.1042161,0.23892458,0.8186505,0.08388996,0.34439453,-2.340471,0.831044,-2.2772112
NDUFAF8,-1.1573226,-0.97384274,-0.017207481,-0.30433664,0.7785959,0.69613874,0.0050303773,-0.8701195,0.108967856,0.4694885,0.16423407,-2.4003057,0.6148602,0.7404061,-0.67379403,0.6065351,-0.68873996,-0.5035011,0.67666954,-1.738628
SLC38A10,0.47414932,-0.8624526,0.014541147,-0.026328621,0.6525123,-0.39032108,0.06373788,-0.16691458,0.02240451,0.005167328,-0.5244881,-1.9767779,1.2121326,0.3212528,-0.84730035,-0.81991345,-2.4006295,0.7620204,0.16855836,0.46878186
MCRIP1,-1.095967,-0.5153771,-0.44066814,0.017850036,-0.4091565,0.48354805,0.2905241,0.86312467,-0.20138577,0.4142257,-0.10436741,0.7474094,1.2978834,-0.053757,-1.3303849,0.5651262,-1.9691871,-0.19426487,0.42638928,-2.747089
ARHGDIA,0.26522624,-0.1844032,1.033728,-0.17018043,0.24297157,-0.2341475,0.40730876,0.4616003,-0.2820038,-0.80710936,0.6171058,0.97986335,0.59386706,-0.15663886,-0.09379812,-0.73384416,0.19643822,0.5565432,-0.56069255,-2.661549
ANAPC11,-3.420624,-0.24039887,0.45545867,-0.02379935,0.010707074,0.571361,0.30534005,-0.66114205,0.022775838,0.30151606,0.44848913,0.40374693,0.6894877,-0.9151269,0.30221045,0.23843324,-0.09204982,-2.006816,0.28300256,0.4047238
SLC16A3,0.77913105,-0.70479906,-0.6703236,0.17063418,0.80909836,-0.020639358,-0.81222063,0.63957036,-0.07100957,-1.2449851,-0.08910719,-1.4475675,0.4292635,0.71578294,0.29793593,-2.1077943,0.17171285,0.69425446,-0.45429277,-0.012978107
ENOSF1,0.7013005,-2.3715475,-2.165161,0.14689215,1.3898338,0.45993748,-3.6459343,-0.705536,0.117721476,-0.1098783,-2.2589302,-1.6441634,-1.1926706,1.5440729,-1.339938,-0.7018116,0.7023041,0.2043199,0.66731095,-1.5792819
MYL12A,-1.7772137,0.92352164,0.7649204,-0.46953702,0.029489107,0.05569553,0.5633142,0.1822296,-0.1755275,-0.14432895,0.8124008,-0.0029063905,0.5021701,-0.6495331,0.15664716,0.36217293,0.57081175,-0.99017835,-0.1925511,0.42619917
MYL12B,-0.07102303,1.4254988,0.14794108,-0.33980775,0.17653085,-0.3703383,-0.024069501,0.18576649,-0.44181123,-0.49324515,0.26324007,0.7896872,0.11811201,-0.76039195,0.043362916,-0.11787103,0.3849277,0.005862579,-0.4914272,0.9719179
PTPRM,0.8221488,0.114417925,-1.6071651,0.004430467,0.55759037,0.6526909,-2.8281066,-0.06602269,-0.019870313,0.0017911415,-0.61837226,-2.41515,1.1313312,0.6738834,0.52398986,-0.22339755,0.47396615,0.39223444,-0.35176232,-2.7442675
NDUFV2,0.26406038,0.5388576,-1.1149739,-0.052012995,0.46096417,0.37165,-0.44233206,-0.7397109,-0.08939373,0.1655325,0.054172605,-1.046445,-0.0437918,0.115646236,-0.45342776,0.4207204,0.6407097,0.22847801,0.06774659,-0.06805637
VAPA,-1.8063067,0.22908206,-0.14991045,0.10107056,0.61075723,0.13037607,-0.806445,-0.99565,0.09107841,0.009187149,-1.7793069,-1.6132252,0.39246508,0.22554277,-0.77514124,0.5957338,0.39398074,0.06811868,0.0734572,-0.43009236
