,Shared topic 1,Shared topic 2,Shared topic 3,Shared topic 4,Shared topic 5,Shared topic 6,Shared topic 7,Shared topic 8,Shared topic 9,Shared topic 10,ATAC private topic 1,ATAC private topic 2,ATAC private topic 3,ATAC private topic 9
130.06243457097617,-3.455297,1.6060206,1.3940946,-3.165307,2.5883665,3.1077209,-2.5302577,-3.868392,-0.20205306,3.2878203,1.2804008,-5.4958262,13.452526,-2.6109025
137.91818012825166,-3.0980666,-4.4329495,4.3995514,-2.9854512,-3.4091988,1.9991874,-0.3910722,-3.3541906,-2.9859793,1.8424661,-3.2772362,-6.586959,11.004778,-3.120408
139.02313448504393,-2.4035964,2.4486225,3.3869271,-3.1293213,1.7799804,2.8505762,-0.922622,-1.1613828,-0.61748356,2.6148686,2.8723707,-3.4830842,14.778847,-1.6936084
150.88684917028493,-5.281392,-3.969928,4.649864,-4.538247,-4.3942995,-1.4463656,0.3293793,-5.116682,-5.23548,-3.0115452,-4.063473,-8.710522,-2.4755425,-3.6974123
152.884037473799,-5.2339377,-2.4638343,4.627402,-4.543317,-4.3428335,0.551048,0.35831502,-5.050861,-5.2412586,-3.1866062,-4.0711837,-8.691594,-1.247891,-3.8283353
154.06243273088305,-3.6316807,-1.4249713,3.4894037,-3.1609988,2.0758317,3.2302394,-4.5150266,-4.1354327,-4.3877406,2.8404589,2.1366727,-7.2040854,11.799216,-3.0565715
156.92541498590168,-4.8382607,-1.3360696,4.189836,-3.091684,-3.1841433,2.7510667,0.028591339,-3.9247475,-3.5946636,2.254811,-2.3613727,-7.0648813,12.057544,-2.4776034
168.043215974591,-0.4336379,-0.26553458,-2.8607473,-3.0819256,3.390715,3.39769,-4.4937057,-3.399012,-3.2190218,2.72164,2.8331618,-6.1476793,6.560801,-2.1984713
170.9024289952744,-3.7548172,0.28997207,3.8457534,-2.980658,-1.6775913,3.1386425,-0.67614305,-4.3814626,-2.4117923,3.1754606,-2.0473742,-5.9280643,12.675562,-2.5161517
173.00938539915737,-4.5488524,3.8807673,1.9329445,-2.8213618,-3.5245967,-2.4008374,-5.0176907,-1.694904,-4.108639,2.426402,-1.5125297,-4.6931496,7.1196337,-2.257296
177.90594518143388,-5.388509,-0.78040063,4.3944163,-3.3372245,-4.6215663,2.5063055,0.15251555,-1.862969,-4.731466,-0.11609113,-3.6815865,-7.4477158,8.460467,-3.6098108
179.9028414094079,-5.2246084,-3.0529108,4.5080805,-3.7959075,-4.2522755,1.3703499,0.24726738,-2.8396938,-4.5430493,-2.4956334,-4.1334534,-7.790609,1.9096766,-3.6636977
183.01622524361176,-3.4156063,1.7407241,3.6187363,0.5654615,-2.8519485,3.8676844,-5.1403155,-3.0333436,-4.639881,-3.319738,-2.835714,-6.5616927,10.595888,-3.0179205
187.00169540760507,-1.633491,2.919391,2.5837116,1.1615032,2.04163,3.0671122,-3.4651945,-1.0431389,-3.2141972,1.5428303,-1.8701037,-0.38349307,14.763075,0.05951168
192.8747678301292,-4.5020866,2.1810093,4.3703203,-2.1417603,-3.4401162,1.9136517,-1.0306355,-0.53307676,-4.2976985,-1.6333941,-3.2614644,-4.236477,8.215779,-1.3656087
196.05467685267845,-5.1229916,2.4320538,4.0631332,-3.3818233,-3.5659604,3.1011837,0.022230078,-1.5554972,-4.5502577,-2.588711,-2.503384,-6.7708044,9.985658,-2.8234844
197.92142179424647,-4.2338195,-2.9268098,3.521234,-0.25494558,-0.30108288,2.942316,-1.6855172,-2.954382,0.057988845,3.2527428,-0.6667177,-4.8509693,14.337078,-2.605389
197.97079029094564,-4.6572304,-2.982656,3.8368702,-3.5394335,0.8515357,2.9748435,-1.0336154,-4.487735,-2.8882515,3.007603,-0.90742207,-7.770198,12.900429,-3.2038655
201.99727910604085,-1.1038634,1.3101492,2.6207361,-1.1005248,2.899171,3.8122349,-1.8014152,-4.2966976,-4.337567,0.3099481,-2.3504155,-6.908247,12.62891,-2.9173212
203.00783554791133,-1.25525,1.1447533,1.4823064,0.47726047,2.507134,3.0211523,-1.7869037,-2.5916421,-0.08909944,2.99744,-0.11481385,-1.6199887,9.9872875,-0.1453315
204.94176571712612,-5.199758,-2.165335,4.4071994,-3.9100013,-4.121681,2.7423046,0.05013667,-4.4151793,-5.120334,-2.237587,-3.452995,-8.361254,2.43859,-3.6697
206.00182596328784,-4.1655726,-1.8940691,4.1294966,-3.2361705,0.9367528,3.3372648,-0.39393225,-4.1451387,-4.4810276,1.4359435,-1.9818288,-7.172662,10.299212,-2.7565997
206.93902676715402,-4.1542487,-2.1728215,4.6003976,-3.8836167,-2.8010757,2.1039717,-0.018287186,-4.3723717,-4.615812,-2.7275207,-2.9945245,-7.745158,-0.2097454,-3.3563018
210.84240628593324,-4.58993,-4.486454,4.4333143,-4.0834146,-3.844578,-2.9920835,0.1257412,-4.4310727,-4.5579305,-3.8878927,-3.763124,-7.7311687,-6.177813,-3.4967194
216.03618526722593,-4.6570487,-4.2895765,4.5512624,-4.0972157,-2.9212356,-0.7314381,0.37618938,-4.4595585,-4.676732,-1.6191193,-2.8185184,-7.5533504,-0.6600194,-3.20518
217.01241249182988,-0.65961343,-0.42418697,1.6094018,-0.6606599,3.2230134,3.513609,-3.5659435,-3.775347,-3.4223876,2.262638,-1.7712541,-7.137061,12.329653,-3.2464037
217.9921012573295,-2.921847,1.2304882,3.3010914,1.81285,0.113907255,3.1718228,-0.52520674,-0.8752648,-3.355249,2.1471438,-0.92808944,-1.5348113,14.233824,-0.8485871
224.95798481468776,-2.615714,-4.341055,2.8582957,-0.3691047,1.5226741,3.0225885,-3.5198917,-3.3591912,-0.06450257,3.6186023,-0.5506758,-4.3141747,12.764793,-2.2629704
224.98973047401952,-2.6999702,-0.01266415,3.1962845,0.7476007,1.2254336,3.1051512,-1.3060831,-2.787553,0.4086679,3.0782824,-1.257587,-2.3949237,12.996698,-0.62845457
225.98662968204684,-4.857683,-2.6131115,4.2385316,-3.5519025,-2.8030784,3.1812372,-0.36621818,-4.6371636,-4.7748055,0.37291402,-2.4440544,-7.876466,5.363455,-3.2736173
227.20205935346317,-3.95162,3.263869,2.5728574,-3.6045055,2.4495306,2.623789,-4.5539393,-4.223749,-3.503907,2.8342466,3.9655752,-6.754383,4.8796043,-2.6953812
228.064637989851,-0.65889484,1.0797865,2.661081,0.015182208,1.9644666,3.274018,-3.3229375,-2.3748636,-0.22473995,2.743674,2.2755508,-1.9637632,15.1414,-2.1690917
229.01209235449537,-0.060544007,2.4460843,-2.9828568,1.2028062,2.5156126,3.1467202,-2.1913347,-0.36325693,-0.1103862,1.8048248,-0.09558896,2.0200915,13.701368,1.164299
230.01681152516386,-4.3627896,1.9581158,4.3803186,-0.104252994,-3.6010084,0.47183573,0.85842264,-0.85104007,-3.9530106,-3.775244,-3.5152733,-4.1574616,9.296827,-2.2061794
241.2176960257089,-3.1951604,2.6354277,1.2829959,-3.6368098,2.7506325,2.7978046,-4.9017396,-4.550272,-3.927616,3.307315,4.1033225,-6.841449,4.7582316,-3.1163564
243.9569907819224,-3.9476712,2.9046648,3.1651998,-2.7667987,1.6927134,3.23632,-1.40428,-1.6996714,-2.4512293,1.447897,-2.9320283,-5.2084923,15.522423,-1.9826125
245.05446506999195,-0.48730442,1.5826089,1.8681171,0.65590584,2.0395916,3.4125693,-2.8837962,-1.2541037,-0.18317583,2.6192734,2.0809822,-1.6612673,14.669117,-1.5485911
253.00992732046052,-4.6629357,-0.5944982,4.515797,-4.009421,-3.7101176,-2.3170948,0.28795865,-4.6355743,-4.721954,-3.9458368,-3.3563755,-7.4100056,-3.543623,-3.2155037
253.21776629818507,-1.0431385,-4.6413355,-4.5460806,-3.0373805,3.1818273,2.8874278,-5.6646585,-4.738817,-1.1162261,3.582065,4.67705,-7.927804,-7.5718927,-3.6331723
258.9966528160474,-4.2672925,-1.4185556,3.9115696,0.61286,0.3324096,3.6521356,-1.0886958,-1.9439049,-3.6235013,-1.555048,-2.4837847,-6.236889,7.9308043,-2.8513236
264.8975673009733,-4.4831657,-2.7838318,4.5750194,-3.7450068,-3.519925,-2.1110291,-0.47933388,-4.3567543,-4.4413023,-3.2565818,-3.6413434,-7.5163527,-1.8522263,-3.2725687
264.9523385220318,-5.0474625,2.4620223,0.61259663,-3.370222,-3.738051,2.7352097,0.10597848,0.033184804,1.5276165,3.5220063,-2.7805297,-0.87035906,12.148364,-2.3877816
