,Shared topic 1,Shared topic 3,Shared topic 5,Shared topic 6,Shared topic 7,Shared topic 8,Shared topic 9,ATAC private topic 3,ATAC private topic 4,ATAC private topic 10,RNA private topic 1,RNA private topic 2,RNA private topic 3,RNA private topic 4,RNA private topic 5,RNA private topic 6,RNA private topic 7,RNA private topic 8,RNA private topic 10
4234,1.8531708,0.53548956,1.541193,4.999029,4.0022335,0.7361,0.68330455,1.3369282,21.972242,1.3791541,0.560587,0.7063386,0.66334575,0.9131512,0.87345976,1.481527,2.8952518,3.7428298,4.9452167
4235,1.8244421,0.5779367,1.5095699,4.11247,5.484138,0.7001165,0.77111125,1.463984,19.4184,1.4934022,0.5665588,0.81229776,0.71923816,0.8444531,0.7416304,1.6602182,2.1645107,4.047021,3.854589
4236,1.5827582,0.5002155,1.5762117,6.522893,10.361799,0.7397407,1.6081386,2.3240435,13.070985,1.4121307,0.75634456,1.7273432,0.73072976,0.70351845,0.5941379,3.1418035,0.9999192,2.643774,2.7785344
4237,1.4491534,0.492841,1.3997176,2.7143373,12.160725,0.84391034,2.6669679,2.313628,23.928453,1.3729209,1.5809588,3.325141,0.937738,0.68639046,0.45450974,2.5306892,0.74849164,0.62897384,0.59339225
4238,1.340085,0.5221286,1.2235823,2.3577685,13.287973,0.9498713,3.760707,2.9484897,13.003017,1.1477842,1.2919295,7.649829,1.4626282,0.9122876,0.47712615,0.8848889,0.7734072,0.9457095,0.34152967
4239,1.19091,0.5410417,0.7776278,4.9775963,3.5582972,1.2344947,5.159973,1.8233567,24.823797,1.5672144,1.9560262,8.822666,19.089193,2.6410308,0.95095414,0.61043304,0.8375615,2.501966,0.28375536
4240,1.274425,0.7129005,0.38036883,8.75237,3.4035277,2.043293,7.549658,1.1659927,43.792473,1.9930458,1.3934926,20.70816,16.72992,3.1365032,0.5576408,0.5456512,0.7767718,1.6510372,0.25155795
4241,1.3660424,1.3224549,0.4744997,18.614944,6.1605625,1.1729394,4.832256,1.0059099,10.122747,1.6134876,3.624472,2.6292832,3.5022116,0.8899728,0.47287762,1.8203819,0.8879472,7.116605,0.4795651
4242,1.5916936,1.1380513,0.6851577,13.545057,7.302148,0.6796005,1.8709574,0.93015873,16.570375,2.136383,0.75705236,1.3728092,0.78568226,0.60234076,0.7749972,3.1539845,1.4710467,4.3432345,2.9563441
4243,1.7553723,1.2150085,0.95933056,11.581444,4.286913,0.65273666,1.5756843,1.1262559,10.9740715,1.6683309,0.7740761,1.2423077,0.76243013,0.6030094,0.74857366,3.5327325,1.4827892,4.1868086,3.7970426
4244,2.307577,0.8793628,2.318486,6.6137085,1.7344148,0.5188024,1.3198384,1.2061129,14.181603,2.3264847,0.7489569,0.73246,0.68303174,0.6694889,1.0983002,1.8917085,8.172358,2.0488684,6.5573406
4245,3.6879983,1.0498108,1.3012719,4.5700035,1.3852668,0.506671,0.7155514,0.9331214,19.691004,2.6541839,0.6666003,0.55658484,0.5513362,0.6167584,1.223,1.0761274,15.4345255,1.655064,2.9345572
4246,4.183502,0.7874682,2.0708475,3.888979,1.1111952,0.49375018,0.9614451,2.4232235,13.01833,1.2365435,0.73483485,0.64015335,0.59468615,0.65627295,1.0792371,0.96697015,18.355705,2.5764682,1.6551591
4247,2.7183986,0.76816356,2.7715092,6.307892,1.0637255,0.52602726,0.6192569,2.2409782,13.735304,1.269594,0.6610017,0.7168705,0.5685917,0.6262514,1.218826,0.90652573,15.532362,3.901591,1.189579
4248,2.6011648,0.8127538,1.5565859,7.406531,1.4048613,0.6109899,0.67994016,1.2894583,22.117071,2.1446536,0.6582063,0.6775369,0.5808857,0.6016708,0.99577856,0.968479,11.848115,5.034782,0.9701712
4249,3.5578659,0.654649,1.973135,6.3232803,1.2368532,0.50942934,0.5484561,1.3731998,28.162941,1.5784941,0.61822927,0.6517457,0.5495347,0.59765285,1.4451851,0.8904918,15.227097,3.952343,1.4898826
4250,3.598247,1.0057023,1.5103726,4.529209,1.012505,0.48267338,0.5682371,1.7207636,13.534992,2.3351674,0.59629506,0.63729703,0.53696907,0.5897558,1.6389638,0.90598845,16.035187,3.4647434,1.6806536
4251,4.084202,1.1005826,1.4809508,2.8972135,0.8888945,0.50595707,0.72427225,1.7303576,7.5296917,4.8835254,0.63552743,0.63499177,0.54556096,0.54820657,2.9327316,0.9662614,16.397942,3.1331496,2.0479186
4252,4.5163403,0.9134774,2.114212,1.8592557,0.83116585,0.5294521,1.050285,3.2541022,4.5496135,3.895186,0.5776952,0.9367068,0.6346641,0.5876599,5.413364,0.8090511,21.00029,4.6337414,0.7387312
4253,2.8057468,1.6048162,2.6196585,1.1168101,0.9610295,0.76812446,1.9890395,10.252436,2.25163,2.8847628,0.7181366,0.6978309,1.109024,0.9221287,7.613912,0.7962704,1.9867659,10.690227,6.4259114
4254,2.486903,1.928163,3.1745677,1.2143216,0.9586718,0.7936001,2.0362244,8.687068,2.9446583,3.527397,0.6807329,0.7513245,0.89834744,0.8094532,9.358769,0.79337865,3.3995051,11.437736,9.529513
4255,3.5360725,1.5756226,3.1979272,1.3884232,0.8144578,0.6218208,1.4436901,4.0623784,3.3918982,4.2516093,0.6585575,0.6507828,0.77447754,0.7798101,7.6305475,0.7744045,3.368334,6.713438,14.454134
4256,3.866249,1.3836087,3.222114,1.0824196,0.70840144,0.54689515,1.2036299,10.459358,2.8141983,5.1674457,0.58676714,0.5493541,0.66873395,0.5728471,6.862478,0.61250734,7.633506,1.2779841,6.7915816
4257,4.2668414,1.9767721,5.090225,0.6888417,0.6540619,0.5786672,0.8215232,15.242199,2.184301,2.3043668,0.5571135,0.55363774,0.63074255,0.5336327,6.4825277,0.59322226,10.047952,0.9593943,5.0939317
4258,5.51929,4.182671,5.923406,0.55270267,0.5796175,0.53313094,0.5323204,2.5064256,1.8766415,0.4164112,0.44283393,0.5486737,0.5678621,0.52502215,6.4955287,0.49099088,5.4836245,0.3847187,2.8780026
4259,5.5348988,4.745198,6.9498577,0.5142099,0.5134356,0.64721847,0.58621633,10.537258,1.4459715,0.2971116,0.49229184,0.5049109,0.60755605,0.5668687,5.664098,0.55513763,3.8254447,0.5970584,1.9755695
4260,4.489296,7.7365055,4.781658,0.53414494,0.48588854,0.71442306,0.8139006,34.008587,1.4126676,0.29529935,1.0697665,0.8702324,15.186056,1.1653789,30.806591,0.9598074,0.79087174,1.3049628,0.4795528
4261,3.973387,6.89185,4.3595147,0.57386726,0.50551575,0.6743566,0.47150606,32.088165,1.549388,0.3026787,0.57910776,0.62478536,2.0565534,0.8665352,17.348604,0.6694854,1.0927753,0.73716176,0.65453666
4262,3.1588416,5.3154883,3.769014,0.5660522,0.60298824,0.77192336,0.83374786,40.174816,2.0079272,0.4999289,1.2924238,0.9524802,2.9171085,0.95526433,10.195926,0.7913392,1.042434,0.8608815,1.3309094
4263,4.530035,4.860673,5.033282,0.676389,0.60517645,0.6703458,0.568987,26.255053,2.1021996,0.50065,0.55419195,0.7274856,0.8778116,0.70253044,5.625151,0.6697563,1.329195,0.8873126,4.072753
4264,4.2632613,5.6132216,4.883042,0.59763634,0.5882555,0.65832114,0.59722656,3.9170113,1.8411593,0.5228579,0.59475857,0.7610582,0.93597144,0.7082856,6.690098,0.67586434,1.2750299,1.0838149,5.118998
4265,2.8492625,8.486175,4.56199,0.49792242,0.69287455,0.7851008,0.70503473,28.198185,1.708096,0.39579684,1.0309827,1.4367003,7.066251,1.2670009,18.930796,0.57908106,0.9676814,4.225608,1.0332345
4266,2.852151,7.866459,3.6440392,0.4788409,0.52181524,0.9078623,0.957981,35.74739,1.8575226,0.47918022,0.9621865,1.3914131,6.906526,1.2918627,15.064882,0.58167475,0.9198005,5.668,1.265772
4267,2.016024,8.829224,2.0432262,0.4908911,0.602691,1.2502288,1.416152,11.567508,1.9375591,0.43290713,1.0014608,3.2346869,15.51663,1.2833084,13.262553,0.80053854,0.8632971,5.154678,0.27045676
4268,2.0549338,4.1869173,2.1259227,0.48090792,0.48217723,1.589537,3.870717,36.36258,1.9020832,0.42784688,0.84396243,2.1304083,177.72607,4.02324,2.3075106,0.8834709,1.498883,0.7574937,0.40241975
4269,1.9680349,4.3818383,2.0900934,0.47303537,0.51219845,1.8835216,3.7757235,63.680683,1.9581535,0.43505007,1.2571332,2.2603948,44.74077,16.10022,0.8113032,0.6240085,1.0085865,0.89056903,0.32710102
4270,1.9197242,5.7997813,1.1961585,0.47319454,0.5408357,1.2569969,4.0010962,17.953732,1.8370951,0.45145953,1.2804172,1.2786981,1.8629181,135.30536,0.64607394,0.57707256,1.303189,0.6900446,0.43740842
4271,1.6009698,2.103809,0.98498094,0.5351581,0.571731,2.8048491,7.819185,9.614363,2.4622965,1.3512787,0.95200926,1.2046196,0.69016296,150.13483,0.65564764,0.57758117,1.5425346,0.69828457,0.42826557
4272,1.5831978,4.8075595,0.61842716,0.76208305,0.91983473,5.0225945,3.7045918,2.2411227,3.148459,5.3621526,1.631807,1.1790361,0.6827992,128.85367,0.61456156,0.5722737,1.3428335,0.56736934,0.3991374
4273,1.672781,2.419238,1.0068055,0.6753992,0.67206705,5.9206953,5.0948954,10.058954,2.6521902,2.3982878,1.7159302,1.1979339,0.80280185,90.28589,0.59829885,0.57189465,1.3610599,0.5758748,0.45186338
4274,1.3930831,0.5484121,1.0433346,3.752438,10.810574,0.9932837,2.2876277,2.1380057,24.964619,1.480744,1.5445185,1.349954,1.9905167,0.94645697,0.52729493,1.0941886,0.8589778,8.763974,0.84886175
4275,1.3960681,0.49821785,1.3896173,2.2429876,13.104784,0.84128773,2.7923055,2.4043486,23.492077,1.4494148,1.2664214,6.189671,1.2194436,0.7831975,0.48871312,1.1591219,0.7502992,1.1848706,0.42890638
4276,1.3182622,0.5081071,0.91930497,3.133289,5.7799435,1.0512718,3.7028658,2.1608737,23.289127,1.7426869,1.8560755,11.716928,6.7276373,1.8061728,0.43986982,0.6657802,0.76235837,2.7319624,0.25157124
4277,1.3696475,0.55716735,0.75924647,4.2575865,8.230562,1.1920137,3.2433333,1.4520636,44.140617,1.9169856,1.2548814,10.262578,2.4078925,1.2627712,0.46941483,0.80744475,0.72646976,1.5612026,0.24737921
4278,1.2031362,0.52343094,0.73564214,6.0915604,3.4496222,1.3759215,4.6443825,1.7740959,35.51793,1.5049431,1.7927134,4.433513,7.704877,1.5041513,0.46982858,0.925818,0.9718911,18.64964,0.28001085
4279,1.3063421,0.63181883,0.30855227,6.530176,5.588721,1.7093694,2.5606494,1.0795454,60.01806,1.9829614,3.4209201,9.573792,12.390935,1.4949696,0.42567495,0.63953114,0.7446945,5.4651656,0.2650974
4280,1.4398004,0.78324777,0.5096716,13.836298,4.529464,1.4233544,4.5429993,1.0968709,26.67121,1.2260519,4.1868854,7.1365542,6.6043167,0.99268746,0.4358644,0.90887016,0.66809154,10.994196,0.2585598
4281,1.8084245,0.643898,1.7331396,14.729098,3.577403,0.7261255,1.6149368,2.434089,11.085426,1.1666543,0.66927403,1.3039045,0.72391033,0.59061325,0.8507834,2.6839228,1.4933257,4.0888824,2.9284668
4282,2.0291603,0.59194237,1.5116433,14.14026,4.3755236,0.7226688,1.2039626,2.711993,8.511079,1.0216302,0.6472771,1.258882,0.7660231,0.568333,0.7114039,3.2303069,1.1882522,4.314089,2.4915464
4283,2.0865667,0.71359336,2.3796787,12.554283,2.6640081,0.57539463,0.7997674,3.6072237,7.614082,0.9383628,0.67095464,1.1154927,0.59870595,0.6115097,0.4579312,3.0592937,1.7505953,4.8448553,2.4776006
4284,2.094215,0.87206876,2.2110555,12.975874,2.559747,0.5519489,0.7622697,1.931644,6.6167364,1.4118218,0.6415236,0.6699545,0.5541827,0.6566406,1.0124053,1.2677337,10.598403,1.7323436,2.6445947
4285,4.5287724,0.83378863,0.6322931,10.316708,1.240129,0.5756705,0.81706303,1.0062896,24.814678,1.5839022,0.5991194,0.74355936,0.60505694,0.6258793,0.9428248,0.98530793,15.978539,6.43518,0.73095024
4286,2.5762439,1.2629988,0.59144473,19.768314,3.4541118,0.7356665,0.99941635,0.93289757,13.578423,1.2667762,0.58561337,0.74324656,0.7277742,0.59394616,1.0412816,0.92777336,11.189297,8.425048,0.5064385
4287,3.4506972,0.65767497,0.9232319,13.336584,1.0368023,0.55185074,0.6663101,1.2214713,51.22766,2.1608403,0.63307786,0.60091996,0.5288553,0.55385935,1.723965,0.8591181,12.176018,3.1601894,1.5190516
4288,3.4401586,0.5809527,1.8987297,6.058214,1.2491877,0.53161234,0.5676863,1.5862322,51.105103,1.7912595,0.60958064,0.67229325,0.5403411,0.5897827,1.7942953,0.9436942,17.28568,3.8517923,1.5915198
4289,4.0157213,0.5331387,1.6303258,7.183746,1.1954144,0.4481082,0.573675,1.4013199,26.022957,1.661507,0.66018707,0.563182,0.5296768,0.530714,2.2521067,1.0390329,13.181201,2.8415816,2.6306207
4290,4.67739,0.70619476,1.1641409,3.9948237,0.9825072,0.47190648,0.96949124,2.2538354,12.476165,1.7585553,0.5854414,0.8888858,0.6131525,0.57153183,5.353898,0.8297903,22.85345,4.377864,0.830991
4291,2.6269805,0.9501736,2.86595,1.8550324,0.9128159,0.6768563,1.8837595,5.705183,3.3397493,4.253815,0.6338408,0.7115423,0.9590138,0.91920435,8.431588,0.76780784,2.4298525,12.071457,7.3770676
4292,2.6750114,0.9875209,2.5158029,2.0713086,0.9336475,0.6981528,2.076906,4.2964606,4.064695,3.477149,0.7074539,0.6937764,1.0732012,0.9166348,7.607256,0.79749644,2.0506337,10.842037,6.589791
4293,2.217278,1.6658401,2.2008255,2.903629,0.9676712,0.7485969,1.418284,4.94513,3.5635989,3.8653507,0.6482921,0.9030817,1.9031122,0.9239739,11.822281,0.6475706,1.5567672,7.147777,3.3605149
4294,2.6458313,0.9488374,2.721582,2.6393692,0.9503201,0.5992299,1.619269,6.1154695,3.7916603,3.5690167,0.5623011,0.64832395,0.8890951,0.6960506,6.882079,0.8707192,2.679756,9.497506,5.0556035
4295,4.741307,3.2686548,3.9248917,0.76251316,0.6209599,0.5411036,0.76887625,10.707077,2.770109,1.746146,0.5678289,0.5605185,0.68972796,0.5443176,7.2832327,0.60604864,8.681785,1.332944,5.3429093
4296,4.509889,3.7462015,3.6480007,0.77908546,0.61493754,0.55555546,0.75725734,7.714758,2.313996,1.7141461,0.46688643,0.5695572,0.61171657,0.5368253,7.334348,0.609391,6.815484,1.5435368,2.1044192
4297,3.7869627,6.1404676,3.8132,0.57298434,0.5669328,0.6878114,0.69596124,3.7870772,1.743505,0.38839343,0.5786913,0.50668436,1.3799827,0.6886587,12.038687,0.83815086,2.3382092,0.812038,0.7697314
4298,3.7912931,8.053424,5.3603797,0.5677538,0.594249,0.77974975,0.57015014,6.6253448,1.6312695,0.39328006,0.5238264,0.59509844,1.299332,0.7577675,13.446568,0.6250136,1.5978415,0.6306253,0.79010004
4299,3.0451021,6.782238,6.251155,0.5766584,0.6595981,0.68714154,0.5489179,50.81097,1.8101015,0.41966122,0.76595706,0.7064825,0.99535507,0.80752957,4.435768,0.65966165,1.1077633,0.97602576,4.947302
4300,3.27295,6.2148886,5.3843274,0.6031207,0.61765957,0.65923905,0.5433045,72.552025,1.8886046,0.440114,0.64476013,0.67581284,0.9562181,0.7719719,4.406198,0.6607475,1.3490653,1.1024073,7.1042337
4301,3.7459693,5.950137,5.0277214,0.5664077,0.62038064,0.665004,0.66615397,4.0727463,1.9158301,0.42083442,0.62202305,0.7250486,0.8336227,0.7238999,3.8447561,0.7129543,1.437922,0.98673207,7.114105
4302,4.234311,7.0548344,5.986727,0.5326892,0.63259965,0.6914618,0.5493947,38.636185,1.9516759,0.4403867,0.7254722,0.7914135,1.3049641,0.7489872,8.315085,0.6654171,1.0752432,1.171499,3.652091
4303,2.329663,7.623339,3.9220695,0.5550421,0.8297171,0.68568265,0.6422165,42.820213,1.7303011,0.42531013,1.400756,0.82057756,4.082305,1.0468615,5.9454455,0.8958055,0.79988855,6.4454355,1.8254262
4304,2.0365026,8.714462,4.9793653,0.51335204,0.67807287,0.8257402,0.58579415,52.406845,1.8022888,0.37792727,1.9356788,1.4798776,9.9535265,1.5807426,3.6212652,1.1208342,0.7937155,21.58818,0.5980856
4305,1.9056506,7.8491263,2.5013227,0.49102128,0.6882038,1.6517591,1.3114847,69.84927,1.924563,0.47471157,2.0010078,2.6152866,26.429344,2.400468,2.6709788,1.1755319,0.89185464,36.697403,0.2642028
4306,2.001013,3.7841287,2.3397298,0.48246205,0.51332897,2.01089,3.5789244,50.090214,2.0289474,0.47215357,0.73059005,1.7994442,66.27956,13.617816,1.2707533,0.69726056,1.0137162,0.9972526,0.32448414
4307,1.897559,4.3053775,2.0314515,0.4444173,0.5262264,2.8159165,3.0800161,51.26261,1.9765329,0.49419177,0.76500225,1.416996,43.039318,36.424236,0.6971057,0.6646746,1.2498684,0.9437447,0.4447544
4308,1.733418,2.2782054,1.5085983,0.588459,0.6323404,3.1264856,5.2629685,21.112442,2.205083,0.887072,0.64269024,1.3317323,1.439533,121.68004,0.7744092,0.58925325,1.4930079,0.7480429,0.47380942
4309,1.773108,1.1991149,1.4620982,0.71273255,0.68349195,5.2396016,6.155854,11.741115,3.0896192,2.6025045,0.83674854,1.2431809,1.0687438,168.6161,0.68746704,0.5608756,1.3406785,0.68474054,0.425893
4310,1.7368978,1.1891191,1.3063558,0.67170656,0.63848937,5.711469,7.109393,19.776983,2.6804504,2.3144984,0.81560755,1.280824,0.542637,223.23799,0.62480354,0.5464607,1.2791417,0.56265384,0.36635923
4311,1.2253816,0.48749155,1.0657387,1.3994988,12.685211,0.9742463,4.3802085,2.1650634,24.142061,1.8685753,1.1763798,7.7207336,1.4559519,0.9861067,0.57737213,0.6828944,0.79830706,0.97233486,0.30958083
4312,1.2462171,0.4643188,0.9566888,2.3983173,10.600262,1.0421876,3.829813,2.1518114,25.653744,1.8069038,1.5977778,4.0644507,1.7349244,0.90023893,0.5184625,0.95547575,1.0203495,4.6132436,0.2670252
4313,1.2945589,0.62885946,0.7014832,9.2379465,2.5989285,1.245381,2.282852,1.4365242,50.306618,1.9767188,3.0811076,1.3765901,4.357564,1.2475779,0.56688505,0.8137956,1.207351,16.26245,0.43659398
4314,1.3675743,0.7900573,0.47128528,12.496568,2.2766328,1.2191628,1.8243089,1.0694076,86.914764,1.5927123,3.0323071,2.5105174,7.8548746,1.193881,0.46124315,0.80722684,0.91731274,25.9326,0.41502765
4315,1.4951866,0.6763017,0.37913188,2.961577,8.851087,1.5869622,2.8433223,1.1483712,79.710396,2.1880646,2.6655579,2.62585,7.392339,1.3045998,0.41177556,0.87239397,0.95817876,16.482418,0.3541057
4316,1.5580602,0.6961062,1.1769261,13.165556,3.1981592,1.01516,2.351237,2.4016497,13.579925,1.165389,1.5690768,2.7918591,1.6772025,0.7505469,0.5101029,1.4427376,1.0552013,7.961823,0.3325193
4317,1.6500411,0.7799869,1.0441415,10.7492285,6.643769,0.81670755,2.1395044,2.6515806,11.544985,1.0650245,1.1661756,2.6092074,1.1010048,0.6700706,0.49449033,4.055461,0.9336892,4.7630033,1.553139
4318,1.8424894,0.64725816,1.7879925,15.754801,3.0605855,0.8771843,2.4816184,2.2040944,14.212479,1.214412,0.75783044,1.7013698,0.91649204,0.6638208,0.45535022,3.6259108,1.0449662,4.376228,0.6198672
4319,2.463419,0.5942382,2.2621458,14.883928,1.6066835,0.69915813,1.1940298,5.18062,5.9817457,0.79305935,0.55932117,0.83150566,0.6279695,0.5716843,0.57470465,1.3080255,3.5917332,1.9109786,0.6108836
4320,2.0947738,0.85049987,1.7744381,19.74302,1.9531826,0.6631054,1.1358309,1.8629878,8.847816,1.4245006,0.5000234,0.9852558,0.6318833,0.53224605,0.8691658,1.3979462,9.509293,7.1701937,0.42891055
4321,2.3586178,0.9614536,1.3810445,14.76179,1.6832958,0.6638456,1.0483277,1.8469808,7.6626897,1.3807238,0.6645336,0.7010517,0.8511725,0.70365405,1.1435214,0.82955545,9.950232,7.2315617,0.513638
4322,2.2385392,1.0308762,0.43835476,45.75738,1.3155293,0.9814342,2.2490902,1.1265239,43.325645,2.0431352,0.8190551,0.707124,1.1077613,0.89427096,0.80453926,0.4892047,1.7220469,5.0240145,0.3196613
4323,2.6444063,0.67517555,0.7404362,9.972687,1.1841837,0.60871655,0.5555972,1.3272283,44.8403,1.745764,0.656054,0.62828565,0.5543038,0.5423017,1.7583796,0.8986329,11.931898,3.882425,1.1983624
4324,3.9388485,0.7351552,0.7792078,6.8689127,0.9618163,0.53216493,0.45801872,0.99037385,47.99612,1.5831115,0.5898519,0.6532556,0.52645254,0.58428496,1.6305844,0.91294116,15.747633,3.7501163,1.646245
4325,5.9038115,0.7694788,0.66955525,6.989662,0.9781227,0.49113393,0.8147861,0.9764665,25.83099,1.48476,0.56360364,0.73621106,0.5697359,0.5668231,3.11508,0.8972403,19.70867,3.7609553,1.2771103
4326,4.031148,1.2036505,1.6986761,2.5347915,0.8100984,0.5019115,1.1674596,2.5364356,3.9076388,4.190157,0.5677195,1.0243311,0.6674783,0.5977825,7.7289324,0.69067323,22.14626,5.2135735,0.56492525
4327,4.1793475,0.79295164,2.1975293,2.8267448,0.8826834,0.50864136,1.341987,2.8579943,7.3474855,2.4598227,0.5652816,0.93077564,0.6591029,0.5954007,8.675865,0.6540902,21.073551,5.0842752,0.7514
4328,2.780653,0.8119968,2.8309374,1.9808129,1.0812101,0.6658683,2.1531343,2.891995,6.3172483,2.7911594,0.6108021,0.69207203,0.8781656,0.83334,9.583637,0.69472885,3.7758145,9.445705,5.9634953
4329,2.8619223,0.650334,2.294724,3.2838795,1.2423021,0.568378,1.6126609,2.8492417,7.4110856,1.8642576,0.6162728,0.67331755,0.80857474,0.69792783,9.04437,0.75949025,4.7360115,8.935639,6.377841
4330,3.1493483,0.6713489,1.9361424,6.388252,1.1997247,0.52105236,1.1704696,2.6305604,7.5410786,2.2485077,0.5866014,0.6763974,0.75795054,0.68712056,9.442254,0.74853337,5.344753,9.214372,6.6715045
4331,2.1549606,1.7059503,1.8780305,2.1458118,1.0856137,0.5711887,1.6217418,4.0081487,4.4642277,4.101831,0.59564,0.6429894,0.9861102,0.7060023,5.900141,0.8791954,2.611301,9.431229,4.2035894
4332,3.1313214,2.2620862,2.1784205,1.389286,0.82399464,0.5362746,1.1939704,5.7344737,4.4593005,4.1990404,0.46623722,0.5897443,0.5559927,0.68978786,3.515173,1.1335404,6.50868,5.7523904,8.535077
4333,3.0026767,4.4387255,2.9771423,1.433299,0.8217478,0.680399,0.67629147,3.152282,3.252037,5.181262,0.79343385,0.5568486,1.3276768,0.6663867,5.6094627,0.95526606,2.1438737,5.5348797,1.9944453
4334,3.6710231,6.314107,6.5536633,0.56835103,0.6136202,0.66722083,0.6532598,7.506689,1.5601408,0.37404177,0.57406294,0.55474496,0.7511956,0.6027901,5.9741673,0.69094,2.654057,1.1315733,2.9468963
4335,4.1057453,6.0719776,5.4303255,0.5555136,0.5718827,0.6689042,0.5731591,13.632202,1.7522099,0.4198136,0.63639146,0.6047718,0.828203,0.68799937,4.186529,0.64081097,1.8165269,0.812257,4.749981
4336,3.678616,6.0706124,6.8611894,0.5769972,0.6015254,0.6944899,0.48020518,44.020603,1.72538,0.39929417,0.6444813,0.5825551,0.9034478,0.9042985,1.4602296,0.72040665,1.344859,0.6623854,4.2308364
4337,3.8678303,5.365292,6.3332825,0.5647361,0.63366115,0.6377264,0.49567264,64.542015,1.9674267,0.45247746,0.65381485,0.6210994,0.90306014,0.92121893,1.8857021,0.8108631,1.3756471,0.82514405,5.3108974
4338,4.255869,4.875887,6.86681,0.53588456,0.57291615,0.6975842,0.49441725,68.75868,1.826774,0.4246282,0.67315847,0.6098301,0.9986941,0.9305867,1.7091807,0.76501614,1.174522,0.7857562,3.8497553
4339,3.396894,5.2604914,5.6119785,0.544336,0.58443236,0.6384678,0.52080196,43.84085,1.8522985,0.44923458,1.2688587,0.6070659,2.2215285,0.87831134,3.7345157,1.0325737,0.8554143,2.9862025,2.9691627
4340,2.826385,6.3465004,5.1951685,0.5214577,0.6061888,0.6202707,0.5315344,32.446594,1.8872758,0.44177508,0.8464808,0.80861294,1.2519195,0.8261661,1.6698611,2.54592,0.9522761,3.0030248,1.7668933
4341,2.6172051,7.8159122,4.7081537,0.5122166,0.66083264,0.7127632,0.60622644,55.68384,1.8036461,0.4313707,0.38497227,1.3311101,1.457704,0.7886444,1.3833303,4.741733,0.99345744,2.7211573,1.3852277
4342,2.090117,7.8852444,4.497683,0.5239774,0.78815657,0.85261434,0.66751474,90.31271,1.9191873,0.46467003,1.5395011,1.3786045,7.40816,1.3083025,1.9888948,3.2565818,0.81544125,5.738127,0.38689417
4343,1.8407637,4.186477,2.6317317,0.41078126,0.4971745,2.8042316,1.8042004,81.422104,1.9511111,0.4820438,1.5540037,1.5589693,66.17197,12.714996,0.6671359,0.76021177,1.0459728,0.85800385,0.37403816
4344,1.7524841,1.7602404,1.5549879,0.56316864,0.60075927,3.2056866,4.6621385,68.844154,2.102597,0.5466611,0.8532889,1.36651,47.27358,43.768482,0.60734844,0.7696652,1.1284177,0.73802894,0.36187294
4345,1.7560099,1.2591801,1.6604633,0.596636,0.6338752,4.821724,6.309622,24.957262,2.7243204,1.5853261,0.6575875,1.296792,2.0135715,154.72647,0.6665251,0.62774205,1.3093789,0.66037965,0.4060354
4346,1.7445197,1.1837476,1.3376772,0.6654787,0.63146317,5.66675,7.128607,18.430576,2.6828246,2.4401314,0.84909546,1.2746303,0.91126525,158.12637,0.63663656,0.5586612,1.2792928,0.6099336,0.38698453
4347,1.7223754,1.2950668,1.1579404,0.6471093,0.6368229,5.086887,7.07293,21.531908,2.4729884,2.0507462,0.8570028,1.2928326,0.7017049,209.08284,0.6193231,0.5479855,1.2872372,0.58312994,0.371016
4348,1.5164529,0.59959656,0.7730118,12.0458145,3.9927542,1.0223264,2.235981,1.5537153,20.145395,1.6650819,3.603144,1.5440086,5.304001,1.4408019,0.5600226,0.860896,1.2406362,24.511532,0.32749704
4349,1.8483664,0.9605436,0.42834264,54.826347,1.1327488,1.2714517,4.509515,1.0779529,10.700503,1.0294206,1.089374,0.7615503,0.9698106,0.6976831,0.7292412,1.1434405,2.146082,6.8044596,1.179641
4350,1.4910922,0.69411266,0.61094236,11.240305,3.9051943,1.1136613,1.1839972,1.4393349,53.992542,1.5844305,1.8497318,1.1182983,2.1872938,0.8374877,0.6105557,1.0100919,1.3336258,11.818854,0.56801885
4351,1.5104109,0.7261381,0.97804594,13.582933,2.2226567,0.9462417,1.5713246,1.5195886,44.292843,1.843246,0.84407806,0.69721913,1.1956898,0.6123343,0.88718307,1.1663753,1.8846102,9.835829,1.4352026
4352,1.6290781,0.6120085,1.6287191,16.507181,3.0011249,1.3735578,4.065558,3.6595795,6.8970294,0.87804866,1.4255608,5.9515853,2.1857915,1.0650128,0.42044982,1.4491438,0.7528788,1.4652039,0.2936191
4353,2.033543,0.6250875,2.168805,19.10759,1.5637567,1.0647554,2.0129845,4.7758536,7.5131145,0.7864701,1.4788134,4.4191008,1.6236074,0.89913386,0.40132612,1.5822439,0.7778659,1.2327145,0.33932796
4354,1.4619853,0.67311156,1.4655356,18.335846,2.2260458,1.0745468,3.2689457,4.1719375,7.5992103,0.8178227,1.388411,3.0313013,1.1345936,0.76697034,0.35814983,1.6171931,0.8370319,0.95744616,0.36036575
4355,2.1552088,0.59513295,1.8595729,18.010193,1.5621437,0.85808307,2.0309913,3.7945154,9.114546,0.9370947,2.389642,2.3086977,2.2346673,0.76303977,0.43079615,0.65394545,0.92865896,3.5945868,0.267537
4356,2.1597724,1.0655258,0.5041796,44.1133,0.9853382,1.0606778,3.7927244,1.0850577,12.424614,1.1656209,0.34424996,0.7567213,1.8059965,0.91900337,0.60077405,0.45668787,1.844944,4.8956523,0.2402532
