,Shared topic 1,Shared topic 2,Shared topic 3,Shared topic 4,Shared topic 5,Shared topic 7,Shared topic 8,Shared topic 9,Shared topic 10,RNA private topic 1,RNA private topic 2,RNA private topic 3,RNA private topic 4,RNA private topic 5,RNA private topic 6,RNA private topic 7,RNA private topic 8,RNA private topic 9,RNA private topic 10
AU040320,-0.596716,-0.8638369,-0.077895164,-1.1976521,0.46230656,0.087982506,0.015896436,0.028308207,0.122433074,-0.0150147695,-0.30819836,-0.028066814,-0.07728136,-0.054194305,-0.17201154,0.09974756,0.058815014,0.4359528,-1.3854568
Zmym1,-0.69757676,-0.92522264,0.3795035,-0.09405035,-0.06722323,-0.06265709,0.34634423,0.19990143,-0.4418476,-0.401931,-0.25119323,-0.14507723,0.06813654,0.01905434,0.67828923,-0.5088587,-0.40684125,0.030398352,-0.832549
Bsdc1,-0.13178097,-0.0002951656,-0.010022972,0.13662656,-0.08931081,0.3235468,-0.014893791,-0.017872294,0.034963988,0.008380295,-0.013031357,-0.0107041,-0.011140606,-0.03604345,0.06647061,-0.0028956668,-0.019414902,0.058591142,-0.36579362
Hdac1,-1.215113,-0.2753333,-0.13115078,0.91483194,-1.1586872,0.81643754,0.022144008,0.06658988,-0.111151084,-0.18182291,-0.66497904,-0.43097043,0.2807475,-0.28922087,0.28695524,-0.48933983,0.075687714,0.70171094,-0.41847777
Eif3i,-0.048186984,-0.5296166,-0.02164748,-0.34633577,0.059710406,0.77622294,-0.005993567,0.019945502,-0.0023485029,0.0034852426,-0.098168515,0.1351163,0.004869884,-0.09263181,0.031470098,-0.052232314,0.006781092,-0.0154519975,-0.73140746
Fabp3,-0.011305569,0.95971304,0.2275398,-0.44014257,-2.3345513,-0.33127803,0.5783518,0.60069287,-0.45760375,-0.5767448,-0.087517105,-0.16506165,0.3538585,1.0764487,-0.89944947,-0.3693707,0.13438173,-0.6577832,-0.828542
Zcchc17,0.29089728,-0.0543642,0.028467504,-0.24716388,-0.29663527,0.58353066,-0.008360326,0.0104747685,-0.007888544,-0.124568425,-0.08589966,-0.060689498,-0.08484672,0.15448533,-0.91661125,-0.17269188,0.0067447494,0.4910636,0.634956
Srsf4,-0.025042173,-0.04304986,-0.012554656,0.0028781362,0.07437949,-0.28070593,-0.0042339163,0.00014487698,0.026390828,0.0016286748,-0.011675673,0.02188929,-0.012030885,-0.038469948,-0.0057773315,0.032300644,-0.07017925,-0.22925702,0.23195255
Epb4.1,-1.6893468,0.1919621,0.03934333,-0.23774941,1.2089605,-0.46246514,-0.37095398,-0.87087935,0.7018489,0.21592715,-0.52650094,0.9400789,0.11693814,0.16042703,0.32697338,0.44945708,-1.4804536,-1.0064163,-0.6132958
Taf12,-0.35111618,0.096172236,0.035832994,-0.98662764,0.3587656,-0.27363417,-0.006498707,-0.0015178629,0.040078636,0.13675351,-0.13893194,0.024346216,-0.08968209,-0.061316144,-0.06500713,0.16068366,-0.42642954,-0.6490659,-0.8754468
Phactr4,-0.89981794,-0.42279556,-0.9666414,1.2685578,-3.1556687,1.3565457,-0.82536197,-0.4622366,0.46231917,-0.5539731,-1.0805584,-0.5772575,-0.20107815,-0.76640344,0.6751359,-0.4017264,-0.023362271,1.17792,-0.4210097
Dnajc8,-0.1672874,-0.043903805,0.0070662647,-0.28818467,0.102698945,0.20376256,-0.014914574,-0.01718179,0.013813509,0.012080102,-0.088142,0.1072349,-0.010141955,-0.14066033,-0.124697335,0.07680698,-0.15966238,0.08826492,0.6735675
Ppp1r8,0.12582588,-0.8696272,-0.0928328,0.09631484,0.16200644,-0.22648777,-0.015685184,0.00053886435,-0.088893756,0.0030376099,0.38365117,0.04049164,-0.21731484,-0.57289267,0.15068525,-0.3135097,0.0851121,-0.2102965,-0.23462072
Stx12,0.68314224,0.399081,0.33490744,-1.235764,-0.42791408,-0.1635543,0.11620812,-0.32078823,-0.27794766,0.07350588,0.16862406,-0.46165788,-0.031602904,0.34016293,-0.35176897,-0.22380973,-0.38931072,0.09908837,-0.3400087
Fam76a,0.03426387,-0.4610443,0.013707463,-0.023119722,0.02529529,0.030785203,-0.0023888622,-0.038379878,0.022132043,0.0037767466,0.05103093,0.1219031,-0.045600884,-0.13405183,-0.028296132,-0.09986954,-0.0126464255,-0.038968325,-0.11508576
Wasf2,0.052641004,-1.146664,-0.33845156,1.023794,-0.8986368,0.90542805,-0.95642084,-0.7117805,0.3419262,0.040143497,-0.8544721,0.020139182,-0.3296711,-0.9115251,0.40078592,0.027358027,0.15181977,0.49701104,0.71816903
Nudc,0.025966225,0.08323675,0.012690332,-0.45913652,0.0042278334,-0.001468899,0.0050193053,0.0015096184,-0.124563746,0.015414694,-0.0057498976,-0.03834286,-0.035923388,0.024759518,-0.0076611484,-0.042481624,-0.018642051,0.051724598,-0.79973066
Sh3bgrl3,0.023979126,-0.060859308,0.048394088,-0.6782468,-0.18403217,0.3741469,0.008586268,-0.0009478342,-0.028618095,-0.020713033,0.016427565,-0.04672867,-0.0035784966,-0.00225211,-0.2532116,0.04451995,-0.07672686,0.25413486,-0.13259241
Cep85,-0.15904272,-0.028755121,-0.012888456,-0.102887526,-0.030082248,0.44229376,-0.0017539212,-0.0019103175,0.05437913,0.067504466,-0.033700634,-0.010868011,-0.03175203,-0.03258554,0.066920936,0.01619685,-0.052123625,0.1719453,-0.18197198
Stmn1,0.58480805,0.47508055,0.75900304,-0.38982996,-3.553118,0.7020729,0.31580165,0.5717515,-1.912987,-1.806565,0.9997243,-1.6855532,0.55878955,0.37888294,0.09368178,-1.931437,-1.6956153,0.7165577,0.11917946
Mtfr1l,-0.6140277,0.41618276,-0.047366362,-0.55843365,-0.63412386,0.6808659,0.09255185,0.06710514,0.014477382,-0.30956638,-0.3994827,-0.3085881,0.61461323,-0.13803786,0.01048908,-0.4675958,-0.66019577,0.72946167,-0.5528438
Tmem50a,0.123223126,-0.52029467,0.2633718,-0.069263324,-0.23311907,0.62693197,-0.0500402,-0.18175332,0.098180525,-0.039192587,-0.117322214,-0.1990519,-0.4199938,-0.24900109,-0.23577166,0.29067245,-0.05694931,0.41229206,0.67577446
Syf2,-0.19379565,-0.08741264,0.028424622,0.49726722,-0.007954594,0.6182976,-0.38393852,-0.026805185,-0.07626551,-0.34303182,-0.15336822,0.14576262,-0.16663852,-0.29015586,0.32861343,-0.6578009,-0.2149864,0.63857615,0.6871572
Rcan3,0.2981301,-1.0571722,-0.19832115,0.40259874,0.5726545,-0.2679029,-0.1576244,-0.70203775,0.47844243,0.9166476,-0.16119877,0.14282937,-1.4771521,-0.7082352,0.10768423,-0.12210797,0.84829205,-0.49549812,-0.27983576
Nipal3,-0.08738587,-0.59520596,0.49273786,-0.5820798,0.7226266,-0.5212041,0.13122874,-0.5753712,0.25039077,0.13192292,0.24428841,0.65735304,-1.4202355,-0.14403102,-0.30377787,0.11517456,-0.18834543,-0.29524893,-0.56951594
Srsf10,-0.22919485,-0.38725895,-0.05644901,0.24799466,0.12767407,-0.13461266,-0.005312043,0.010437342,0.029428357,-0.055617515,-0.037578102,0.0006582972,-0.1380821,-0.0785382,0.72160673,-0.09222958,0.09622622,-0.3997288,-0.79879487
Fuca1,-0.32843488,-0.17893508,-0.1468445,0.19269527,-0.028432816,0.84487206,-0.0450235,-0.03885848,0.028273856,0.012658645,0.026698206,0.010758229,-0.01783713,-0.35822257,0.10940298,-0.26005298,-0.06652772,0.53191125,0.21336855
Tceb3,0.1311552,0.25778255,-0.07852123,0.1828481,-0.47935987,0.68134403,-0.067461915,-0.06444243,-0.032367207,-0.072503,0.13104622,-0.02922865,-0.28884053,-0.341465,-0.088857636,-0.03616708,0.09675551,0.098169364,0.8110024
Hnrnpr,-0.5010084,-0.8642553,-0.24407583,0.28528526,0.45728683,-0.031384576,-0.03242676,-0.040666666,0.1306515,0.14425485,-0.35134128,-0.1448942,-0.059248537,-0.46801594,0.51171786,0.32129782,-0.013250341,0.19872025,-0.9970459
Kdm1a,0.0223609,-0.060957417,0.010509226,0.015204675,-0.031181062,-0.24098527,0.010397282,0.00502607,-0.08501854,0.01003486,-0.0053044544,0.0029781254,0.015440278,0.047618996,0.002240147,-0.41533083,-0.103255786,-0.43555766,-0.08181313
Usp48,-0.8825616,0.027364006,-0.09422559,-0.31196332,0.76150167,-0.32591808,-0.03901436,-0.05300307,0.21163768,0.33522734,-0.13924284,0.21684386,-0.026282674,-0.3475961,0.23679431,0.39675555,-0.44947547,-0.2687085,-1.2281438
Eif4g3,0.3074349,0.5070235,-0.005178404,-0.08519471,-0.5982495,-0.41678336,0.074334346,0.08861139,-0.40777758,-0.13803627,0.33266136,-0.44333756,0.26784828,0.1496963,-0.23459123,-0.88632524,-0.080259696,-0.3846888,0.545622
Hp1bp3,0.09982081,0.020109436,-0.022978188,-0.053461026,0.01791025,-0.31215858,-0.00934104,-0.018831788,0.02210333,0.044576008,0.017795596,-0.053939644,-0.01750926,0.007835515,0.03761083,0.011825689,-0.022493076,-0.11172533,0.18316858
Minos1,0.17910115,-0.010214124,-0.3810403,-0.17140003,-0.6256557,0.7955318,-0.03720313,-0.122197896,0.3898728,-0.89464587,-0.51504344,-0.3542326,0.10005054,-0.30367514,-0.71204877,0.7538915,-0.18404998,0.69820523,0.7931973
Capzb,0.111590005,-0.049205635,0.054964162,0.037355285,-0.40093297,0.2584072,0.017922722,0.025742969,-0.20944378,-0.19778171,0.16667573,-0.00010166833,-0.024006689,0.08389854,-0.51228905,-0.108975396,-0.177042,-0.004413959,-0.23351884
Ubr4,-0.0016466036,0.06703962,0.02603023,-0.07361104,-0.1017579,-0.4314205,0.0014040461,0.01910982,-0.011079493,0.1211995,0.009568088,-0.06925476,0.18193595,-0.052289657,-0.0103665395,-0.032402378,-0.0753467,-0.58787477,-0.5190222
Igsf21,0.48385262,-0.8237381,1.6851672,-0.7484433,-1.6365323,-0.4255395,0.49166906,-0.30037063,-0.49067032,-1.2982473,1.8332418,-0.70673436,-1.5257219,0.49264187,-0.9344923,0.087927714,-1.6745993,-0.82656115,-0.62626755
Sdhb,-0.028437164,0.00820019,0.001563462,0.10869223,-0.10997935,0.4068596,-0.0088021355,-0.008607317,0.014409976,-0.017372994,0.0093521485,-0.0070769154,-0.028341424,-0.015597604,-0.1468888,-0.031382263,-0.0015366393,0.16332725,0.4611047
Zbtb17,-0.29150733,-1.2920772,-0.5024401,-0.6785099,1.1053357,0.19921443,-0.16963144,-0.00022805523,0.43673918,0.15071318,-0.23513377,0.23334636,0.24569535,-0.81321645,-0.36091924,0.34344438,0.46847445,-0.16039483,-1.0693654
Kazn,0.029990755,-0.37809902,-0.8343716,-0.38496688,1.1706412,0.2681595,-0.5104721,-0.94284844,0.38703057,0.694329,-0.45715898,0.7065247,-0.8328677,-0.31644195,-0.58209425,0.526813,-0.24298854,0.3231269,0.3393804
Mfn2,0.082799986,0.041435365,0.014469713,0.013911875,-0.21828167,-0.6457143,0.016346503,-0.0031797178,-0.03059621,-0.008816388,-0.0425264,-0.024109889,0.061874133,0.0060056793,-0.268055,0.0024371773,0.013825148,-0.49047837,0.4111119
Plod1,-0.34673566,-0.651673,-0.8707457,1.1990447,-1.5361979,1.2689495,-0.4080724,-0.9450001,-0.058342833,-0.79362625,-0.939762,-0.81752217,-0.29723838,-0.685612,0.44350684,-0.45738712,-0.06954564,1.2700231,0.57141054
Clcn6,0.012075346,-0.05548601,0.019148204,-0.017526891,-0.024444336,0.30163848,0.008613497,-0.0028232222,-0.40930638,-0.024954423,-0.0011428132,0.0011136936,-0.055171818,0.014975235,-0.03051343,-0.03718804,-0.014622765,0.15055089,-0.199494
Mtor,-0.26566708,-0.46974167,0.007290723,0.11591819,0.28958845,-0.63574785,-0.046804465,0.01704772,0.025618022,0.066164896,0.03080711,-0.12520282,-0.1074742,-0.10761299,-0.011358057,0.07446328,0.55210793,-0.9088988,-0.37447622
Exosc10,-0.44184613,-0.55654246,-0.36072218,0.38591772,-0.07013346,-0.29108337,0.010179063,0.027857026,0.42378256,0.043509237,-0.14746217,0.056761924,0.05937688,-1.0337802,0.5447018,0.108823396,0.007071423,-0.3788578,-1.1530992
Lzic,-0.56917316,-0.20625827,-0.35929292,0.10593516,0.69222736,0.7527021,-0.26835945,-0.1333146,0.13110043,0.05607412,-0.43466446,0.47518936,-0.1255658,0.5312236,0.021826616,-0.52513146,-0.7067812,0.14924288,-0.7014042
Clstn1,0.4738953,0.6377342,0.27041385,-0.4318831,-1.1878037,-0.8445567,0.122359075,0.25892514,-0.36321047,-0.39022118,0.5435736,-0.4859359,0.4801405,0.35125905,-1.0905774,-0.1368974,-0.43034813,-0.76360464,0.46049365
Slc45a1,0.07386944,0.12991488,0.061896536,-0.25914532,-0.24865124,-1.4211342,0.04207596,0.06384458,-0.07088647,-0.046297584,0.22599867,0.23616244,0.23631074,0.0017733314,-0.9167661,-0.39498588,-0.04620855,-0.38954192,-0.54400486
Park7,-0.059861667,0.11243976,-0.068210766,-0.24111527,-0.07818132,0.57891786,-0.011133235,0.0037448755,0.04345982,-0.106748395,-0.31600145,0.021933263,-0.08577146,0.024291914,-0.071302466,-0.0043555945,-1.1997588,0.80471843,0.02308941
Nol9,-0.05302944,-0.44620153,-0.14829554,-0.36503184,-0.10463336,-0.86735,0.01835617,0.020327931,0.18246758,-0.04127419,0.20268518,0.027226545,0.0435198,-0.23340754,0.095640115,0.050871927,0.18990763,-0.7758836,-1.0192112
Plekhg5,0.0012554239,-0.029860994,0.49960652,-0.23597431,0.0293364,-1.2678111,0.2195126,0.31078425,-0.55231494,0.107339226,1.0825442,-0.09864293,0.44230056,0.16955885,-1.0192325,-0.6699454,-1.2453701,-0.9533785,-1.0957632
Acot7,0.1278298,-0.15589736,0.33288136,-0.46835634,-1.2549133,0.40851247,0.33477467,0.29168898,-0.28071102,-1.0982492,0.6273237,-0.3223021,-0.30545637,0.611077,-0.8324456,-0.3300832,-0.027830383,0.26324245,-0.8792287
Rnf207,-1.2986207,-0.4683131,-1.8362427,-0.3181787,1.9933126,-1.8366507,-1.2102815,0.33259735,0.83504546,-0.23033175,-1.0348366,1.3733007,0.26899466,-1.1036571,-0.8492775,1.1238748,0.16634229,-1.0892273,-1.1393411
Chd5,0.62882125,0.37721297,0.37864682,-0.032370456,-0.84009135,-1.619133,0.36470532,0.1201984,-0.44042233,-0.1642577,0.61296934,-0.6884991,-0.15142015,0.5187655,-0.8056624,-0.61790675,-0.280081,-1.278619,0.98506683
Kcnab2,0.5182471,0.68543345,0.19296874,-0.28573036,-0.91424274,-1.3393224,0.18347342,0.26552537,-0.4900586,-0.3838149,0.25593433,-0.10293517,0.22179149,0.7580271,-1.7817564,-0.29562905,-0.835088,-0.47842637,0.7152721
Ajap1,0.30330688,-0.34614474,-1.4243684,-0.1934647,0.6550759,-1.1532494,-0.21448646,0.23695621,0.45174685,-0.05866439,-0.3934604,0.439415,0.1340039,-1.3937323,-0.44144297,0.46912387,0.62232804,-0.627704,-0.20798658
Lrrc47,0.11420926,-0.075853385,0.14153184,0.13118283,-0.40685138,-0.04419773,0.037334155,-0.029126648,-0.49450076,-0.035407547,0.10433277,-0.038100664,-0.02579304,0.06369,-0.19864424,-0.48693028,0.059740987,-0.19818315,0.52175504
Fam213b,0.18448883,0.33666974,-0.018876433,-0.89498264,-1.289623,-0.12366001,0.010193872,0.22769316,0.14482991,-0.037242766,-0.091067486,-0.2974658,0.2651257,-0.24231905,-0.89684397,-0.022432474,0.16547164,-0.5578087,0.8981319
Plch2,0.014725313,0.7931531,-0.9506791,-0.7943456,-0.41834223,-0.24178244,0.5259921,0.6558758,-0.12909849,-0.6926594,-0.70544887,-0.21070665,1.2725568,-0.07276322,-0.94037676,-0.4537626,-1.169851,-0.09030635,0.0352165
Rer1,0.49330947,-0.20054449,-0.07171081,-0.4532494,-0.15245523,0.845256,-0.010950195,-0.11935983,0.03346634,-0.3279154,-0.22075881,-0.08342557,-0.040368836,-0.14933744,-0.24396643,-0.15839882,0.18409415,0.5916949,0.7600062
X2010015L04Rik,-0.80528754,0.39944595,-1.0952166,0.44332293,0.6073366,-0.9158568,-0.09486576,0.27444625,-0.6188681,0.17115976,-0.4410473,-0.21072382,0.0069524287,-0.20486797,0.8169254,-0.10564537,0.046638064,-0.7931276,-0.8995661
Cdk11b,-0.05389758,0.253685,-0.03315835,0.026093997,-0.16577777,0.13592075,-0.005576177,0.0036860604,-0.0013458461,-0.031523358,0.064247556,-0.008827694,0.12760675,0.021186356,-0.1872764,0.0018317101,-0.82158196,-0.48098388,0.64106333
Ssu72,0.03373623,-0.6728045,0.0071722744,-0.23302512,0.02268512,0.2703131,-0.015701737,0.052940946,-0.2024208,0.021930566,0.057615757,0.01194484,0.04613623,-0.27810618,-0.2842884,-0.99407125,-0.485982,0.34762323,0.3824347
Atad3a,0.002406915,0.09510848,0.067994066,-0.27009845,-0.036789197,-0.28975806,0.03178502,-0.017489232,-0.46754652,0.0061692297,-0.0020564443,-0.06880423,-0.08226118,0.08688133,0.06830298,-0.11805399,0.04070145,-0.65409976,0.53929275
Mrpl20,0.24046262,0.19025144,-0.23447874,-0.7509179,-0.16593026,0.568437,-0.024386471,0.05794269,-0.22537027,-0.0011772893,0.009416764,-0.22554806,-0.09879221,0.016083125,-0.16194507,-0.64850783,-0.29823154,0.63280076,-0.14283337
Cpsf3l,-0.034477334,0.11098071,-0.010853981,-0.5210868,0.12287875,-0.4224948,-0.00026531905,0.09246455,-0.031282715,-0.013466178,-0.025077911,-0.033843983,0.0037246048,-0.09403833,0.007875591,-0.014374671,0.013335415,-0.6797987,0.009993398
Noc2l,-0.062308274,-0.970633,0.07747629,-0.3902137,0.40029186,-0.8415993,0.004410365,0.06552658,-0.18832487,0.0023978723,-0.07415024,0.082947016,0.02485767,-0.011614361,-0.4367049,-0.04089642,0.3366007,-0.25624678,-0.96327335
Fam133b,-0.6282398,-0.0693601,0.07961772,0.21639767,0.02160512,0.25357705,-0.017311912,-0.03617301,-0.10923927,-0.057254873,-0.1175832,0.08203623,0.3612136,-0.08240432,0.205558,-0.0666042,-0.03560508,0.11755319,-0.97418976
Rbm48,-0.06006598,0.13382398,0.005270985,-0.07259724,-0.0106574595,-0.257718,0.0038123808,0.027889641,-0.06877339,-0.023408024,-0.07204784,-0.054442655,0.00995532,-0.0056187175,0.19365074,-0.07421855,0.0029464967,-0.20178051,0.0013915643
Pex1,0.02613344,-0.17090455,-0.012646988,-0.0195166,0.033136524,0.0050376817,-0.0013262382,0.006118687,-0.046871588,-0.006033058,-0.021114986,0.018284436,-0.0009557072,-0.15309887,-0.034647036,-0.11879479,0.19597419,-0.020052701,-0.10085331
Ankib1,0.16172239,0.050427854,-0.0043925717,-0.75555706,-0.09960501,0.6595587,-0.0025550046,0.0012448116,-0.1638934,0.029832942,-0.045796502,-0.011794076,0.038191378,0.0021650887,-0.47973818,-0.030415267,-0.31171995,0.5643885,0.16273785
Akap9,-0.017458184,-0.42340523,-0.51266104,0.08828297,0.826426,-0.28654218,-0.4287504,-0.3431259,0.60181564,0.45579705,-0.3932225,0.57440054,-0.78903544,-0.56519175,0.1296958,0.5946027,0.16899331,-0.18704863,-0.25199997
Cyp51,-0.11899191,-0.7775188,0.025637267,-0.09895032,-0.8083786,1.3857837,-0.13980143,-0.6350695,-0.7245938,-0.48141193,0.18339168,-0.65118957,-0.32431218,-0.19989881,0.042895958,-0.80785877,-0.56913275,1.3879979,-0.24621293
A330021E22Rik,-0.14998782,-0.20496638,0.39570096,0.6026162,-0.6695243,-0.8593584,0.24152777,0.5212253,-0.5895607,-0.14333607,-0.08133112,-1.0131942,-0.042719733,-0.4915442,1.1924863,-1.1555488,0.63873523,-1.3358756,-0.570752
Sri,-0.12828083,-0.19931948,0.010040003,0.1308999,-1.2656196,0.970035,-0.050916344,0.03863179,0.095806606,0.2555108,0.40070534,-0.5712754,-0.44780964,-0.82778925,-0.4494443,0.027685273,-0.6034821,0.5907286,0.32093245
Adam22,0.042808995,0.09288501,-0.0033010081,-0.504635,0.041306343,-0.6691524,0.09505501,0.052689068,-0.19604304,-0.476584,-0.044813693,0.11497836,0.17664501,0.04253391,-1.0470016,-0.050498307,0.09846073,-0.5406937,0.022634095
Crot,-0.42942566,0.03492856,-0.3888234,1.1493309,-1.2254837,0.5335439,-0.11231306,-0.081751056,0.26017782,0.18196496,-0.58042634,-0.1092587,0.3520072,0.017702153,0.31643757,0.13089089,-0.006770421,-0.76448315,0.015541317
Dmtf1,-0.34282792,-0.63558894,-0.1415337,0.59846735,0.6343937,-0.17117693,-0.05150895,-0.024054943,-0.026807355,0.022397822,-0.05293135,0.02274917,-0.143628,-0.40749922,0.5395771,0.20126675,0.1719146,-0.20298317,-0.4559339
X9330182L06Rik,-0.35703585,-0.63174635,0.042361926,-0.9108872,1.0992543,-0.5129381,0.057709526,-0.05630012,0.054048207,0.8017572,-0.0055258726,-0.061440516,0.066694975,-0.61591816,-0.043805916,0.028463982,0.11888157,-0.09991932,-1.2463503
Sema3e,-0.8668398,-0.1923557,0.9513153,-1.4731263,0.87698233,-0.59433824,0.5214652,-1.2006253,0.34062222,-0.5686439,0.0082608275,0.79490095,-1.2088299,1.3004978,-0.57231873,0.5398222,-1.9202249,-0.75813055,-1.6515276
Cacna2d1,0.17981742,0.6239164,0.16911945,-0.9529495,-0.20658538,-1.0001005,0.0773224,0.5877081,-0.27981946,-0.29434878,0.51221514,0.27921596,0.71362406,0.061401352,-0.71390504,-0.2157643,-1.0405536,-0.70365375,-0.5860547
Gnai1,0.46911004,0.36270905,0.053150963,-0.18048817,-0.9739622,0.18224956,0.1380682,-0.030856345,-0.5686529,-0.069101945,0.31910425,-1.1942664,0.19259647,0.15517935,-0.6704416,-1.1549672,0.5704236,0.3491831,-0.021037437
Phtf2,-0.9688942,0.40141803,0.39051273,-0.39979124,0.17354353,-1.5822221,0.17522743,0.3882476,-0.6700807,-0.40720165,-0.02537492,0.32421282,0.41848683,0.03958081,-0.07872079,-0.79036283,-0.17863667,-1.0185496,-0.7481412
Pmpcb,0.0038873365,-0.85886633,-2.7781794e-05,-0.23539583,-0.10108101,0.4420847,0.0910341,0.024207644,-1.1071079,-0.06309388,0.035351496,-0.6039171,0.14154884,0.05646066,-0.022816924,-0.67339605,0.19945054,0.25079212,-0.7785044
Dnajc2,-0.15292177,0.08628444,-0.39191067,-0.11543149,0.78377557,-0.10945845,-0.022765046,-0.03512329,0.051359892,0.049119744,-0.12713172,0.54120356,-0.18140447,-0.114592604,0.0039105746,0.16295311,-0.1494683,-0.7024537,0.0791894
Psmc2,-0.017114578,-0.27958542,0.15722832,-0.40786275,0.021504216,-0.09216966,0.010455607,0.052417688,-0.11872053,-0.008007785,0.027659392,0.1809788,-0.010778233,0.0070512495,-0.3819243,-0.12045753,-0.5595811,-0.06298755,-0.623058
Reln,0.20229681,-0.61290884,-1.768808,-1.0238421,1.7570224,-1.311769,-0.017719842,-0.7812485,1.0755788,-0.8106199,-1.3025471,1.5827689,-1.3247682,-1.1525325,-0.74410474,0.95600003,-0.8892415,-1.2306995,0.18881772
Kmt2e,-0.011654948,-0.015063952,-0.12541772,0.15924737,0.09616322,-0.3122661,-0.06353504,-0.06996531,0.14274654,0.0475831,-0.080613844,0.019392056,0.10667212,-0.23975195,0.119517244,0.20729466,0.005018919,-0.28280517,-0.09168037
Srpk2,0.24029091,0.36919823,0.011919267,-0.3441107,-0.04045713,-0.4161149,-0.017647991,0.00016311742,-0.11839369,0.020439386,0.003838694,0.210088,0.12112877,0.18563144,-0.65269387,-0.3356293,-0.034567386,-0.46929577,0.4104526
Tomm7,0.53742087,0.27232125,-0.25458485,0.29703993,-0.5087483,0.7902496,-0.28235874,-0.18500398,-0.49787578,-0.24474241,0.048797984,-0.24951828,-0.43638706,-0.1127403,-0.55464596,-0.5971806,-0.39018735,0.70164114,1.0938104
Klhl7,-0.15566163,-0.28575325,-0.16175488,-1.2238501,1.5755858,-0.6516215,0.027718399,-0.067465596,-0.11914214,0.7296026,-0.37881374,0.06293799,0.051761374,-0.90268373,0.35894263,0.56782,0.06473491,-1.0774271,-0.3954094
Abcf2,-0.01842225,0.076451644,0.023785302,-0.28809863,-0.19637775,-0.55592084,-0.0018944243,0.008383178,0.12708537,0.008327989,-0.09613167,0.017645605,0.06624057,0.27501398,-0.22585636,-0.004872713,-0.09266382,-0.5785348,-0.41032577
Smarcd3,0.16941546,-1.0344043,-1.0345222,-0.19106011,1.3686874,-0.72105306,-0.48616764,-0.5687767,0.78100574,0.6322303,-0.24905409,0.602341,-1.0602657,-1.2181351,0.51665074,0.18033756,0.0027243046,-0.5618652,0.31202528
Rheb,-0.009678589,0.1019456,0.20269802,-0.3414769,-0.9822174,-0.01356258,0.03931997,0.06791207,-0.059440874,-0.11961748,0.08943026,-0.3780877,0.042970277,-0.028742367,0.019263824,-0.031945005,-0.06606592,0.1939806,-0.321069
